target,scenario,feature_set,split,fold,model,route,dataset_version,run_id,n,n_total,missing_y,missing_pred,mae,rmse,smape,wape,bias_mean,bias_abs,bias_to_mae_ratio
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,13,seasonal_naive_daily,3,freeze_20260610_192142,multitarget_20260720_1435,346,398,25,33,11.398616845582165,15.153863064231103,25.377326848244742,23.846537117210527,0.6094894026974953,0.6094894026974953,0.05347047022935235
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,13,seasonal_naive_weekly,1,freeze_20260610_192142,multitarget_20260720_1435,350,386,20,31,9.206904761904763,12.445472402979862,21.438492976569698,20.905484439148708,1.8844285714285716,1.8844285714285716,0.20467557992190125
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,13,seasonal_naive_weekly,3,freeze_20260610_192142,multitarget_20260720_1435,347,398,25,41,9.218395773294908,12.20229967539631,19.617812467133046,18.915109952808276,0.9575339645944834,0.9575339645944834,0.10387208231701191
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,historical_average_route_day_type_slot,1,freeze_20260610_192142,multitarget_20260720_1435,338,382,44,0,8.625913458225865,11.297120286893897,24.239027380759644,22.25566398388085,4.825669678442402,4.825669678442402,0.5594386845883013
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,historical_average_route_day_type_slot,3,freeze_20260610_192142,multitarget_20260720_1435,347,392,45,0,8.368105071946719,10.624410402276707,21.812109890671426,19.910359101011263,3.508486795315599,3.508486795315599,0.41926897011337366
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,naive,1,freeze_20260610_192142,multitarget_20260720_1435,316,382,44,46,8.67120253164557,11.464774675871091,24.518116487579448,22.27186396776929,0.6756329113924051,0.6756329113924051,0.0779168643480165
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,naive,3,freeze_20260610_192142,multitarget_20260720_1435,323,392,45,48,10.178070175438595,13.081543532250262,25.70951227583238,24.06008447429744,0.9264705882352942,0.9264705882352942,0.09102615449351335
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,seasonal_naive_daily,1,freeze_20260610_192142,multitarget_20260720_1435,303,382,44,49,12.32073707370737,16.44916508782564,34.05935889691196,32.010466699916975,0.8053355335533555,0.8053355335533555,0.06536423338437707
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,seasonal_naive_daily,3,freeze_20260610_192142,multitarget_20260720_1435,313,392,45,46,12.113684771033014,15.790151052223699,31.905777894829594,28.914212505703535,0.4470181043663473,0.4470181043663473,0.036901909932086426
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,seasonal_naive_weekly,1,freeze_20260610_192142,multitarget_20260720_1435,317,382,44,35,14.106677181913778,18.926448737008275,38.507521494274876,36.323846759934916,-0.3792323869610944,0.3792323869610944,0.0268831831954948
