route,dia_op,tipo_dia,hora,real,pred_sarima,pred_media
1,2026-05-06,LABORAL,05:30,155.0,124.64196679560007,133.1900826446281
1,2026-05-06,LABORAL,06:00,107.0,128.64131393851497,127.35537190082644
1,2026-05-06,LABORAL,06:30,123.0,117.92113059121435,132.28925619834712
1,2026-05-06,LABORAL,07:00,96.0,117.45289587627587,125.85
1,2026-05-06,LABORAL,07:30,173.0,128.07162024319703,132.6198347107438
1,2026-05-06,LABORAL,08:00,123.0,108.98392930036279,129.91666666666666
1,2026-05-06,LABORAL,08:30,150.0,124.10594051534706,130.28333333333333
1,2026-05-06,LABORAL,09:00,92.0,119.04306974681737,133.41666666666666
1,2026-05-06,LABORAL,09:30,30.0,134.7957597062587,119.49586776859505
1,2026-05-06,LABORAL,10:00,32.0,117.91787299404353,96.43801652892562
1,2026-05-06,LABORAL,10:30,57.0,121.38323592676467,94.24166666666666
1,2026-05-06,LABORAL,11:00,79.0,113.5086583335088,94.24793388429752
1,2026-05-06,LABORAL,11:30,117.0,116.69552263007219,97.9504132231405
1,2026-05-06,LABORAL,12:00,166.0,110.607210505818,108.63333333333334
1,2026-05-06,LABORAL,12:30,64.0,122.32460842733524,130.12396694214877
1,2026-05-06,LABORAL,13:00,109.0,112.38774068522532,133.40495867768595
1,2026-05-06,LABORAL,13:30,157.0,109.57716354407364,132.8595041322314
1,2026-05-06,LABORAL,14:00,198.0,119.62064199506041,146.45762711864407
1,2026-05-06,LABORAL,14:30,74.0,112.56189835328958,148.51666666666668
1,2026-05-06,LABORAL,15:00,137.0,114.43489959164091,163.55371900826447
1,2026-05-06,LABORAL,16:00,97.0,121.57977655615143,141.3613445378151
1,2026-05-06,LABORAL,16:30,81.0,124.72734825420395,109.94214876033058
1,2026-05-06,LABORAL,17:00,58.0,115.93717976381055,70.51851851851852
1,2026-05-07,LABORAL,04:30,111.0,94.82350099174589,110.7107438016529
1,2026-05-07,LABORAL,05:00,67.0,74.88864578232578,115.51666666666667
1,2026-05-07,LABORAL,05:30,166.0,87.68236652243763,133.39669421487602
1,2026-05-07,LABORAL,06:00,100.0,81.32061513160316,126.9090909090909
1,2026-05-07,LABORAL,06:30,131.0,93.24365410041766,131.98347107438016
1,2026-05-07,LABORAL,07:00,84.0,85.97689712143534,125.525
1,2026-05-07,LABORAL,07:30,113.0,86.76784033562276,132.87603305785123
1,2026-05-07,LABORAL,08:00,134.0,82.19511402806846,129.0
1,2026-05-07,LABORAL,08:30,151.0,95.18576070477197,130.725
1,2026-05-07,LABORAL,09:00,117.0,84.64947086390735,133.11666666666667
1,2026-05-07,LABORAL,09:30,75.0,90.47313126275961,118.48760330578513
1,2026-05-07,LABORAL,10:00,113.0,80.51114634990579,95.99173553719008
1,2026-05-07,LABORAL,10:30,108.0,72.59248869606787,93.71666666666667
1,2026-05-07,LABORAL,11:00,78.0,70.44082060907412,93.72727272727273
1,2026-05-07,LABORAL,11:30,88.0,74.44315064105432,98.33884297520662
1,2026-05-07,LABORAL,12:00,162.0,76.55045884616966,108.45
1,2026-05-07,LABORAL,12:30,105.0,82.54547456127034,129.8512396694215
1,2026-05-07,LABORAL,13:00,137.0,89.07305109952668,133.23140495867767
1,2026-05-07,LABORAL,13:30,104.0,74.4415076716026,133.37190082644628
1,2026-05-07,LABORAL,14:00,156.0,79.85518661120763,146.27966101694915
1,2026-05-07,LABORAL,14:30,135.0,86.65778863816185,148.31666666666666
1,2026-05-07,LABORAL,15:00,226.0,93.99859905406946,162.9090909090909
1,2026-05-07,LABORAL,15:30,128.0,73.56923146678902,169.79661016949152
1,2026-05-07,LABORAL,16:00,121.0,83.28783591460713,141.05882352941177
1,2026-05-07,LABORAL,16:30,110.0,77.71402372159679,109.28099173553719
1,2026-05-07,LABORAL,17:00,30.0,75.35253451542603,70.31481481481481
1,2026-05-07,LABORAL,17:30,32.0,70.35849025700993,36.77777777777778
1,2026-05-08,LABORAL,04:30,128.0,91.47470026089341,110.50413223140495
1,2026-05-08,LABORAL,05:00,170.0,80.88434277402358,115.08333333333333
1,2026-05-08,LABORAL,05:30,43.0,98.00552759601035,133.1487603305785
1,2026-05-08,LABORAL,06:00,165.0,86.30339155548508,126.36363636363636
1,2026-05-08,LABORAL,06:30,106.0,92.73760544633637,131.86776859504133
1,2026-05-08,LABORAL,07:00,141.0,83.91317561421377,125.81666666666666
1,2026-05-08,LABORAL,07:30,97.0,88.19447997933744,132.9504132231405
1,2026-05-08,LABORAL,08:00,111.0,90.42733297302686,129.70833333333334
1,2026-05-08,LABORAL,08:30,156.0,94.80273847430696,130.89256198347107
1,2026-05-08,LABORAL,09:00,133.0,87.422409910278,133.0
1,2026-05-08,LABORAL,09:30,71.0,81.47501473645313,118.39669421487604
1,2026-05-08,LABORAL,10:00,102.0,85.52727609131891,95.83471074380165
1,2026-05-08,LABORAL,10:30,85.0,83.23893287967996,93.70833333333333
1,2026-05-08,LABORAL,11:00,65.0,77.81886375157153,93.1900826446281
1,2026-05-08,LABORAL,11:30,101.0,79.67986267942234,98.36363636363636
1,2026-05-08,LABORAL,12:00,94.0,91.24404278934972,109.04166666666667
1,2026-05-08,LABORAL,12:30,151.0,82.92910245902311,129.48760330578511
1,2026-05-08,LABORAL,13:00,107.0,88.61040960178524,132.71900826446281
1,2026-05-08,LABORAL,13:30,191.0,80.89299672044463,133.3801652892562
1,2026-05-08,LABORAL,14:00,155.0,89.52062820746417,146.27966101694915
1,2026-05-08,LABORAL,14:30,99.0,86.9655406586602,148.0
1,2026-05-08,LABORAL,15:00,247.0,102.06807679699959,163.25619834710744
1,2026-05-08,LABORAL,15:30,88.0,83.21896457138403,169.53389830508473
1,2026-05-08,LABORAL,16:00,94.0,83.32048465226953,140.8403361344538
1,2026-05-08,LABORAL,16:30,50.0,80.45520905709755,109.15702479338843
1,2026-05-08,LABORAL,17:00,79.0,67.26786673226067,69.87962962962963
1,2026-05-09,SABADO,04:30,49.0,87.6586449860595,71.12
1,2026-05-09,SABADO,05:00,69.0,103.50524145387868,59.84
1,2026-05-09,SABADO,05:30,87.0,108.0293714431782,89.03846153846153
1,2026-05-09,SABADO,06:00,124.0,90.41480299049347,88.07692307692308
1,2026-05-09,SABADO,06:30,77.0,107.2963071812437,108.53846153846153
1,2026-05-09,SABADO,07:00,149.0,98.66615711331234,99.57692307692308
1,2026-05-09,SABADO,07:30,54.0,102.35453888529862,100.6923076923077
1,2026-05-09,SABADO,08:00,114.0,95.72996487255838,97.03846153846153
1,2026-05-09,SABADO,08:30,115.0,97.88353134168203,97.6923076923077
1,2026-05-09,SABADO,09:00,101.0,105.25899424328952,95.5
1,2026-05-09,SABADO,09:30,109.0,100.07697958313364,82.8076923076923
1,2026-05-09,SABADO,10:00,116.0,89.01990608581423,76.46153846153847
1,2026-05-09,SABADO,10:30,49.0,94.1355837205043,90.95833333333333
1,2026-05-09,SABADO,11:00,89.0,90.71705809773734,84.3076923076923
1,2026-05-09,SABADO,11:30,106.0,86.33310164900631,80.16
1,2026-05-09,SABADO,12:00,45.0,91.90304361667803,88.07692307692308
1,2026-05-09,SABADO,12:30,25.0,92.26405616405562,92.3913043478261
1,2026-05-09,SABADO,13:00,116.0,99.52091407633807,65.43478260869566
1,2026-05-09,SABADO,13:30,52.0,93.14841862652916,70.44
1,2026-05-09,SABADO,14:00,59.0,104.72914534134763,73.66666666666667
1,2026-05-09,SABADO,14:30,44.0,100.08302705635708,75.76
1,2026-05-09,SABADO,15:00,46.0,90.52698567525515,63.5
1,2026-05-09,SABADO,15:30,35.0,115.79671519915868,58.5
1,2026-05-09,SABADO,16:00,19.0,87.47238966390884,54.0
1,2026-05-09,SABADO,17:00,46.0,88.07809391142635,44.57142857142857
1,2026-05-10,DOMINGO,07:00,45.0,33.04143592581239,34.473684210526315
1,2026-05-10,DOMINGO,08:00,27.0,35.741576021319936,37.523809523809526
1,2026-05-10,DOMINGO,09:00,28.0,30.867575412558352,33.93333333333333
1,2026-05-10,DOMINGO,09:30,62.0,36.02962802545908,37.11764705882353
1,2026-05-10,DOMINGO,10:00,25.0,39.42700486150007,35.27272727272727
1,2026-05-10,DOMINGO,10:30,30.0,42.73518568961228,34.42857142857143
1,2026-05-10,DOMINGO,11:30,39.0,37.60524676105367,36.6
1,2026-05-10,DOMINGO,12:00,31.0,47.62955409644678,33.11764705882353
1,2026-05-10,DOMINGO,13:00,62.0,33.21045070777968,32.0
1,2026-05-10,DOMINGO,14:30,23.0,41.63897906764128,42.0
1,2026-05-11,LABORAL,04:30,97.0,40.082917156346895,109.99173553719008
1,2026-05-11,LABORAL,05:00,109.0,39.81753255939813,115.78333333333333
1,2026-05-11,LABORAL,05:30,86.0,39.54235041796113,132.35537190082644
1,2026-05-11,LABORAL,06:00,106.0,37.90476708174244,126.42148760330579
1,2026-05-11,LABORAL,06:30,103.0,29.1362777136471,131.4297520661157
1,2026-05-11,LABORAL,07:00,102.0,34.249258305442204,126.24166666666666
1,2026-05-11,LABORAL,07:30,191.0,35.613126615173684,132.6694214876033
1,2026-05-11,LABORAL,08:00,96.0,27.883385463668755,128.9
1,2026-05-11,LABORAL,08:30,127.0,25.242619928128097,131.31404958677686
1,2026-05-11,LABORAL,09:00,144.0,40.44649737775597,133.19166666666666
1,2026-05-11,LABORAL,09:30,70.0,29.521262572266632,117.97520661157024
1,2026-05-11,LABORAL,10:00,107.0,33.10180150651198,95.67768595041322
1,2026-05-11,LABORAL,10:30,105.0,29.967589467928573,93.79166666666667
1,2026-05-11,LABORAL,11:00,39.0,27.98912054383556,92.80165289256199
1,2026-05-11,LABORAL,11:30,87.0,32.735583317718216,98.39669421487604
1,2026-05-11,LABORAL,12:00,43.0,23.09842867756843,108.39166666666667
1,2026-05-11,LABORAL,12:30,124.0,27.3477354747173,129.93388429752065
1,2026-05-11,LABORAL,13:00,98.0,25.296896533265546,131.96694214876032
1,2026-05-11,LABORAL,13:30,116.0,22.82414402638557,133.83471074380165
1,2026-05-11,LABORAL,14:00,211.0,21.687658717998655,146.35593220338984
1,2026-05-11,LABORAL,14:30,40.0,28.438372317026058,147.275
1,2026-05-11,LABORAL,15:00,163.0,23.69139971426411,163.53719008264463
1,2026-05-11,LABORAL,15:30,170.0,24.82047550175964,168.5084745762712
1,2026-05-11,LABORAL,16:00,82.0,25.276292390962677,140.47058823529412
1,2026-05-11,LABORAL,16:30,100.0,26.25043525034825,108.30578512396694
1,2026-05-11,LABORAL,17:00,29.0,27.444189183005573,69.96330275229357
1,2026-05-12,LABORAL,04:30,128.0,91.08442651875272,109.6694214876033
1,2026-05-12,LABORAL,05:00,135.0,100.75151962024579,115.99166666666666
1,2026-05-12,LABORAL,05:30,137.0,101.99890120781157,131.31404958677686
1,2026-05-12,LABORAL,06:00,139.0,98.016781929281,126.0
1,2026-05-12,LABORAL,06:30,138.0,100.18144864790125,131.099173553719
1,2026-05-12,LABORAL,07:00,113.0,97.16487116877919,126.03333333333333
1,2026-05-12,LABORAL,07:30,153.0,97.74180898061836,132.9504132231405
1,2026-05-12,LABORAL,08:00,147.0,110.95938886620185,129.175
1,2026-05-12,LABORAL,08:30,59.0,94.382634779808,130.97520661157026
1,2026-05-12,LABORAL,09:00,103.0,97.92338352811585,132.94166666666666
1,2026-05-12,LABORAL,09:30,148.0,103.5480827426611,117.88429752066116
1,2026-05-12,LABORAL,10:00,96.0,89.4197299897456,95.62809917355372
1,2026-05-12,LABORAL,10:30,77.0,95.316419555126,94.26666666666667
1,2026-05-12,LABORAL,11:00,99.0,93.82042481104759,91.7603305785124
1,2026-05-12,LABORAL,11:30,112.0,83.0203439521693,98.19834710743801
1,2026-05-12,LABORAL,12:00,91.0,90.77045887858753,108.14166666666667
1,2026-05-12,LABORAL,12:30,93.0,81.5753172417056,129.80165289256198
1,2026-05-12,LABORAL,13:00,155.0,94.27041157811601,131.62809917355372
1,2026-05-12,LABORAL,13:30,91.0,89.46638276622687,132.89256198347107
1,2026-05-12,LABORAL,14:00,118.0,91.14766121757486,146.9322033898305
1,2026-05-12,LABORAL,14:30,193.0,104.71712789468202,146.6
1,2026-05-12,LABORAL,15:00,169.0,80.15187400188462,163.36363636363637
1,2026-05-12,LABORAL,15:30,137.0,97.05042822181797,168.48305084745763
1,2026-05-12,LABORAL,16:00,91.0,97.93244864777294,139.9075630252101
1,2026-05-12,LABORAL,16:30,45.0,84.39972874362361,108.23140495867769
1,2026-05-12,LABORAL,17:00,61.0,86.87088349165153,69.5909090909091
1,2026-05-13,LABORAL,04:30,63.0,82.53234458940378,109.72727272727273
1,2026-05-13,LABORAL,05:00,145.0,96.55831847985331,115.99166666666666
1,2026-05-13,LABORAL,05:30,93.0,98.31625537661442,131.03305785123968
1,2026-05-13,LABORAL,06:00,96.0,98.33649299024484,125.97520661157024
1,2026-05-13,LABORAL,06:30,183.0,97.85067732151248,131.0495867768595
1,2026-05-13,LABORAL,07:00,76.0,97.54587604603032,125.76666666666667
1,2026-05-13,LABORAL,07:30,173.0,93.06663398010117,133.13223140495867
1,2026-05-13,LABORAL,08:00,93.0,98.88254626249825,129.225
1,2026-05-13,LABORAL,08:30,150.0,98.87531951761945,130.34710743801654
1,2026-05-13,LABORAL,09:00,56.0,83.21821871735682,132.70833333333334
1,2026-05-13,LABORAL,09:30,119.0,90.06365565375191,118.44628099173553
1,2026-05-13,LABORAL,10:00,118.0,97.02650695715812,95.69421487603306
1,2026-05-13,LABORAL,10:30,62.0,87.28039760176532,93.525
1,2026-05-13,LABORAL,11:00,175.0,84.4757890961321,91.7603305785124
1,2026-05-13,LABORAL,11:30,63.0,87.41201689646545,98.4297520661157
1,2026-05-13,LABORAL,12:00,124.0,88.00160240499432,107.94166666666666
1,2026-05-13,LABORAL,12:30,73.0,85.04502739082464,129.45454545454547
1,2026-05-13,LABORAL,13:00,127.0,84.21942475003632,131.73553719008265
1,2026-05-13,LABORAL,13:30,141.0,94.71426266382515,132.21487603305786
1,2026-05-13,LABORAL,14:00,126.0,83.93975583735072,146.71186440677965
1,2026-05-13,LABORAL,14:30,180.0,87.97543696123026,146.93333333333334
1,2026-05-13,LABORAL,15:00,130.0,100.66881043610849,163.59504132231405
1,2026-05-13,LABORAL,15:30,214.0,93.9882191628943,168.11864406779662
1,2026-05-13,LABORAL,16:00,130.0,90.41738793727964,138.72268907563026
1,2026-05-13,LABORAL,16:30,69.0,82.97493247651353,107.55371900826447
1,2026-05-13,LABORAL,17:00,40.0,74.09151445844785,69.53636363636363
1,2026-05-14,LABORAL,04:30,88.0,98.25750283778511,109.15702479338843
1,2026-05-14,LABORAL,05:00,85.0,95.42743579577848,116.20833333333333
1,2026-05-14,LABORAL,05:30,201.0,110.05853494095952,130.2396694214876
1,2026-05-14,LABORAL,06:00,138.0,101.82884354180577,125.25619834710744
1,2026-05-14,LABORAL,06:30,72.0,101.8649441488183,131.78512396694214
1,2026-05-14,LABORAL,07:00,146.0,114.9477047769551,125.325
1,2026-05-14,LABORAL,07:30,105.0,97.70343176296335,133.6611570247934
1,2026-05-14,LABORAL,08:00,137.0,111.74193662529048,128.525
1,2026-05-14,LABORAL,08:30,124.0,99.67797804278412,130.38842975206612
1,2026-05-14,LABORAL,09:00,83.0,108.30335672104135,131.98333333333332
1,2026-05-14,LABORAL,09:30,113.0,90.53307576428055,118.46280991735537
1,2026-05-14,LABORAL,10:00,105.0,101.0830657510157,95.80165289256199
1,2026-05-14,LABORAL,10:30,105.0,101.64264134561547,93.28333333333333
1,2026-05-14,LABORAL,11:00,66.0,90.7845932809355,92.44628099173553
1,2026-05-14,LABORAL,11:30,101.0,107.697099604373,98.14876033057851
1,2026-05-14,LABORAL,12:00,96.0,90.164270188864,108.1
1,2026-05-14,LABORAL,12:30,116.0,99.3049196958342,128.3388429752066
1,2026-05-14,LABORAL,13:00,126.0,90.5048487474232,131.73553719008265
1,2026-05-14,LABORAL,13:30,127.0,98.34841236949495,131.88429752066116
1,2026-05-14,LABORAL,14:00,135.0,101.89403366069423,146.91525423728814
1,2026-05-14,LABORAL,14:30,151.0,97.4105149586239,147.46666666666667
1,2026-05-14,LABORAL,15:00,180.0,106.1203055000278,163.07438016528926
1,2026-05-14,LABORAL,15:30,121.0,99.99099678481753,168.23728813559322
1,2026-05-14,LABORAL,16:00,124.0,111.49137508563926,138.74789915966386
1,2026-05-14,LABORAL,16:30,82.0,97.52567381170732,106.90082644628099
1,2026-05-14,LABORAL,17:00,43.0,86.4160937243659,69.76363636363637
1,2026-05-14,LABORAL,17:30,5.0,79.96646354120823,37.54761904761905
1,2026-05-15,LABORAL,04:30,147.0,75.5226096578494,108.63636363636364
1,2026-05-15,LABORAL,05:00,89.0,73.64413671666975,115.70833333333333
1,2026-05-15,LABORAL,05:30,116.0,92.83460942044583,130.69421487603304
1,2026-05-15,LABORAL,06:00,137.0,81.84200545907454,125.27272727272727
1,2026-05-15,LABORAL,06:30,86.0,70.84524500229362,131.2479338842975
1,2026-05-15,LABORAL,07:00,183.0,83.23040180324293,125.7
1,2026-05-15,LABORAL,07:30,120.0,75.31468725821205,133.77685950413223
1,2026-05-15,LABORAL,08:00,112.0,80.98624137677847,128.35
1,2026-05-15,LABORAL,08:30,84.0,77.85932538089624,130.54545454545453
1,2026-05-15,LABORAL,09:00,136.0,71.38847526490481,131.575
1,2026-05-15,LABORAL,09:30,98.0,75.03401928323518,118.68595041322314
1,2026-05-15,LABORAL,10:00,90.0,73.97951982954835,95.58677685950413
1,2026-05-15,LABORAL,10:30,116.0,73.65952773547737,93.68333333333334
1,2026-05-15,LABORAL,11:00,55.0,66.50222365331707,92.18181818181819
1,2026-05-15,LABORAL,11:30,151.0,72.8174865258813,97.70247933884298
1,2026-05-15,LABORAL,12:00,117.0,70.70895770345386,108.21666666666667
1,2026-05-15,LABORAL,12:30,87.0,74.15823823269278,128.5206611570248
1,2026-05-15,LABORAL,13:00,122.0,74.99587627984963,131.51239669421489
1,2026-05-15,LABORAL,13:30,93.0,75.30983881902252,132.10743801652893
1,2026-05-15,LABORAL,14:00,218.0,76.43871925966504,146.54237288135593
1,2026-05-15,LABORAL,14:30,100.0,78.54609715677752,147.45833333333334
1,2026-05-15,LABORAL,15:00,161.0,83.40799577228486,163.37190082644628
1,2026-05-15,LABORAL,15:30,160.0,73.15085218318836,167.82203389830508
1,2026-05-15,LABORAL,16:00,163.0,74.04547023763064,138.56302521008402
1,2026-05-15,LABORAL,16:30,126.0,66.19295329316192,106.54545454545455
1,2026-05-15,LABORAL,17:00,80.0,59.0197522551333,69.52252252252252
1,2026-05-16,SABADO,04:30,26.0,106.97943366501485,69.12
1,2026-05-16,SABADO,05:00,103.0,129.81315734645977,60.52
1,2026-05-16,SABADO,05:30,81.0,119.63861927893056,88.5
1,2026-05-16,SABADO,06:00,33.0,125.37569521554516,89.73076923076923
1,2026-05-16,SABADO,06:30,120.0,127.18452829654622,105.34615384615384
1,2026-05-16,SABADO,07:00,145.0,117.2037289944167,101.6923076923077
1,2026-05-16,SABADO,07:30,128.0,133.79801249655486,98.53846153846153
1,2026-05-16,SABADO,08:00,77.0,122.07899563873812,99.3076923076923
1,2026-05-16,SABADO,08:30,108.0,120.80333042368488,94.88461538461539
1,2026-05-16,SABADO,09:00,113.0,115.31228279403022,95.76923076923077
1,2026-05-16,SABADO,09:30,85.0,122.72462551764447,82.8076923076923
1,2026-05-16,SABADO,10:00,83.0,116.2188561402124,77.96153846153847
1,2026-05-16,SABADO,10:30,90.0,114.30466785263229,89.0
1,2026-05-16,SABADO,11:00,100.0,118.00872852979796,85.26923076923077
1,2026-05-16,SABADO,11:30,103.0,106.73748616639152,80.4
1,2026-05-16,SABADO,12:00,118.0,122.63538962400573,85.57692307692308
1,2026-05-16,SABADO,12:30,110.0,116.25681304888745,88.0
1,2026-05-16,SABADO,13:00,35.0,111.16721454271462,68.17391304347827
1,2026-05-16,SABADO,13:30,48.0,116.43901244420515,70.52
1,2026-05-16,SABADO,14:00,25.0,111.21763333338299,74.5
1,2026-05-16,SABADO,14:30,147.0,131.35025618190005,73.04
1,2026-05-16,SABADO,15:00,42.0,111.6416763146179,62.416666666666664
1,2026-05-16,SABADO,15:30,39.0,121.64374466519047,54.75
1,2026-05-16,SABADO,16:00,45.0,119.9764489780681,52.541666666666664
1,2026-05-16,SABADO,17:00,1.0,120.09487098430229,44.666666666666664
1,2026-05-17,DOMINGO,07:00,20.0,43.73162954438059,35.05263157894737
1,2026-05-17,DOMINGO,07:30,40.0,33.96320907330336,30.363636363636363
1,2026-05-17,DOMINGO,08:00,16.0,23.830006017547753,37.61904761904762
1,2026-05-17,DOMINGO,08:30,59.0,40.383048733395704,42.333333333333336
1,2026-05-17,DOMINGO,10:30,24.0,35.072417972242064,34.22727272727273
1,2026-05-17,DOMINGO,11:30,38.0,28.46531911054628,35.46666666666667
1,2026-05-17,DOMINGO,12:00,26.0,42.791582697916205,33.94117647058823
1,2026-05-17,DOMINGO,16:00,27.0,45.0646165664995,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,37.62937954915018,44.0
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,28.274198199022297,23.0
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,33.29271795110568,16.666666666666668
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,33.764481501384346,23.75
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,29.500646031301716,27.333333333333332
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,28.736635939540342,26.0
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,29.740596003152778,27.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,31.570793537869655,23.75
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,31.38380052905107,23.333333333333332
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,34.73712286690239,23.75
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,32.99624521207096,36.0
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,20.16997277941064,25.0
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,22.591133607089873,15.0
1,2026-05-19,LABORAL,04:30,82.0,18.374872409245516,109.06611570247934
1,2026-05-19,LABORAL,05:00,135.0,40.218317936916335,115.25
1,2026-05-19,LABORAL,05:30,156.0,21.316470987402266,130.38842975206612
1,2026-05-19,LABORAL,06:00,133.0,21.464415513808135,125.36363636363636
1,2026-05-19,LABORAL,06:30,155.0,22.328316420236106,131.05785123966942
1,2026-05-19,LABORAL,07:00,125.0,14.967060411220066,125.8
1,2026-05-19,LABORAL,07:30,122.0,17.596346154130316,133.83471074380165
1,2026-05-19,LABORAL,08:00,124.0,20.293219797833807,128.025
1,2026-05-19,LABORAL,08:30,130.0,15.573992913285508,130.27272727272728
1,2026-05-19,LABORAL,09:00,156.0,23.656364793737474,131.475
1,2026-05-19,LABORAL,09:30,125.0,17.457819425511016,118.62809917355372
1,2026-05-19,LABORAL,10:00,71.0,19.19614306199093,95.88429752066116
1,2026-05-19,LABORAL,10:30,146.0,18.133462074269865,93.95833333333333
1,2026-05-19,LABORAL,11:00,42.0,18.47088452467384,91.84297520661157
1,2026-05-19,LABORAL,11:30,184.0,19.451778494609197,98.47107438016529
1,2026-05-19,LABORAL,12:00,77.0,22.07686074946316,108.29166666666667
1,2026-05-19,LABORAL,12:30,131.0,17.693952583511827,127.85950413223141
1,2026-05-19,LABORAL,13:00,91.0,16.65922863673953,131.05785123966942
1,2026-05-19,LABORAL,13:30,153.0,16.475161472094435,131.900826446281
1,2026-05-19,LABORAL,14:00,118.0,19.685517706144406,146.95762711864407
1,2026-05-19,LABORAL,14:30,158.0,15.527187667960535,146.85
1,2026-05-19,LABORAL,15:00,155.0,14.92767141169076,162.8181818181818
1,2026-05-19,LABORAL,15:30,122.0,20.506256669080503,167.10169491525423
1,2026-05-19,LABORAL,16:00,222.0,15.858533570092057,139.16806722689077
1,2026-05-19,LABORAL,16:30,143.0,16.67199077920631,106.5702479338843
1,2026-05-19,LABORAL,17:00,48.0,16.225385800704018,69.54054054054055
1,2026-05-20,LABORAL,04:30,82.0,125.4557677533072,108.36363636363636
1,2026-05-20,LABORAL,05:00,128.0,128.923413648279,115.275
1,2026-05-20,LABORAL,05:30,88.0,143.1550450591456,130.40495867768595
1,2026-05-20,LABORAL,06:00,137.0,139.9527541829506,124.63636363636364
1,2026-05-20,LABORAL,06:30,145.0,136.28294950523903,131.19834710743802
1,2026-05-20,LABORAL,07:00,130.0,139.0389207476734,126.05833333333334
1,2026-05-20,LABORAL,07:30,101.0,131.81554467319197,133.2396694214876
1,2026-05-20,LABORAL,08:00,58.0,130.79145191423413,127.66666666666667
1,2026-05-20,LABORAL,08:30,185.0,130.51786653535484,130.43801652892563
1,2026-05-20,LABORAL,09:00,91.0,128.954650278947,131.30833333333334
1,2026-05-20,LABORAL,09:30,104.0,135.482034319236,118.50413223140495
1,2026-05-20,LABORAL,10:00,191.0,127.97770933783531,95.2892561983471
1,2026-05-20,LABORAL,10:30,67.0,119.01521740069349,94.65
1,2026-05-20,LABORAL,11:00,66.0,130.58591116325235,91.31404958677686
1,2026-05-20,LABORAL,11:30,92.0,113.63723937942564,98.62809917355372
1,2026-05-20,LABORAL,12:00,82.0,135.75344661336632,107.80833333333334
1,2026-05-20,LABORAL,12:30,104.0,118.24358129024611,127.91735537190083
1,2026-05-20,LABORAL,13:00,47.0,125.2388917599766,130.50413223140495
1,2026-05-20,LABORAL,13:30,178.0,117.95286716407192,131.91735537190084
1,2026-05-20,LABORAL,14:00,117.0,126.88878685977353,146.78813559322035
1,2026-05-20,LABORAL,14:30,130.0,121.40879499064528,146.04166666666666
1,2026-05-20,LABORAL,15:00,270.0,126.0397021494264,163.099173553719
1,2026-05-20,LABORAL,15:30,180.0,124.92654998639365,166.32203389830508
1,2026-05-20,LABORAL,16:00,104.0,120.30679131809148,139.65546218487395
1,2026-05-20,LABORAL,16:30,71.0,134.67055508628584,106.66115702479338
1,2026-05-20,LABORAL,17:00,95.0,121.61992783062502,69.16216216216216
1,2026-05-22,LABORAL,04:30,100.0,101.44418001855911,107.33333333333333
1,2026-05-22,LABORAL,05:00,77.0,106.16435329494763,115.33613445378151
1,2026-05-22,LABORAL,05:30,114.0,113.69570966314544,129.65
1,2026-05-22,LABORAL,06:00,94.0,107.51420393140722,124.49166666666666
1,2026-05-22,LABORAL,06:30,150.0,115.08918645272995,131.69166666666666
1,2026-05-22,LABORAL,07:00,100.0,115.53378577370007,126.27731092436974
1,2026-05-22,LABORAL,07:30,126.0,112.85914651649553,132.26666666666668
1,2026-05-22,LABORAL,08:00,98.0,107.14512452999097,127.70588235294117
1,2026-05-22,LABORAL,08:30,117.0,99.59400263552227,131.28333333333333
1,2026-05-22,LABORAL,09:00,54.0,119.7598673772303,129.94957983193277
1,2026-05-22,LABORAL,09:30,124.0,103.99361638714454,118.30833333333334
1,2026-05-22,LABORAL,10:00,86.0,105.99456059716465,96.325
1,2026-05-22,LABORAL,10:30,69.0,119.15404374671495,94.0
1,2026-05-22,LABORAL,11:00,94.0,97.74458710593221,91.09166666666667
1,2026-05-22,LABORAL,11:30,100.0,98.08394479136459,98.51666666666667
1,2026-05-22,LABORAL,12:00,106.0,100.38253762187274,107.73109243697479
1,2026-05-22,LABORAL,12:30,175.0,100.19139094887447,127.96666666666667
1,2026-05-22,LABORAL,13:00,47.0,101.81909205797065,129.275
1,2026-05-22,LABORAL,13:30,106.0,92.75363450329428,132.50833333333333
1,2026-05-22,LABORAL,14:00,178.0,113.00317517760494,146.7008547008547
1,2026-05-22,LABORAL,14:30,116.0,103.43044611721548,145.56302521008402
1,2026-05-22,LABORAL,15:00,193.0,104.59426090300413,163.26666666666668
1,2026-05-22,LABORAL,15:30,127.0,127.38677450951953,166.22222222222223
