route,dia_op,tipo_dia,hora,real,pred_prophet,pred_media
1,2026-05-07,LABORAL,07:30,113.0,127.15732587941912,132.87603305785123
1,2026-05-07,LABORAL,08:00,134.0,124.45971867663275,129.0
1,2026-05-07,LABORAL,08:30,151.0,120.02038644236589,130.725
1,2026-05-07,LABORAL,09:00,117.0,114.57410123802816,133.11666666666667
1,2026-05-07,LABORAL,09:30,75.0,108.91942655453552,118.48760330578513
1,2026-05-07,LABORAL,10:00,113.0,103.8410592688527,95.99173553719008
1,2026-05-07,LABORAL,10:30,108.0,100.06861933620291,93.71666666666667
1,2026-05-07,LABORAL,11:00,78.0,98.24655654264446,93.72727272727273
1,2026-05-07,LABORAL,11:30,88.0,98.88559548907847,98.33884297520662
1,2026-05-07,LABORAL,12:00,162.0,102.2765261116208,108.45
1,2026-05-07,LABORAL,12:30,105.0,108.3686297954244,129.8512396694215
1,2026-05-07,LABORAL,13:00,137.0,116.64011898047829,133.23140495867767
1,2026-05-07,LABORAL,13:30,104.0,126.00748712227572,133.37190082644628
1,2026-05-07,LABORAL,14:00,156.0,134.82659574280044,146.27966101694915
1,2026-05-07,LABORAL,14:30,135.0,141.02638307848667,148.31666666666666
1,2026-05-07,LABORAL,15:00,226.0,142.38729075984673,162.9090909090909
1,2026-05-07,LABORAL,15:30,128.0,136.93727856596053,169.79661016949152
1,2026-05-07,LABORAL,16:00,121.0,123.39892331786484,141.05882352941177
1,2026-05-07,LABORAL,16:30,110.0,101.59304588989201,109.28099173553719
1,2026-05-07,LABORAL,17:00,30.0,72.69703340100979,70.31481481481481
1,2026-05-07,LABORAL,17:30,32.0,39.274150208914044,36.77777777777778
1,2026-05-08,LABORAL,04:30,128.0,105.95428008871161,110.50413223140495
1,2026-05-08,LABORAL,05:00,170.0,110.49536325062965,115.08333333333333
1,2026-05-08,LABORAL,05:30,43.0,116.86619787266272,133.1487603305785
1,2026-05-08,LABORAL,06:00,165.0,123.22342234372634,126.36363636363636
1,2026-05-08,LABORAL,06:30,106.0,128.1188681328493,131.86776859504133
1,2026-05-08,LABORAL,07:00,141.0,130.68199894235588,125.81666666666666
1,2026-05-08,LABORAL,07:30,97.0,130.64637462757332,132.9504132231405
1,2026-05-08,LABORAL,08:00,111.0,128.25333995593599,129.70833333333334
1,2026-05-08,LABORAL,08:30,156.0,124.08937893105843,130.89256198347107
1,2026-05-08,LABORAL,09:00,133.0,118.91671833036698,133.0
1,2026-05-08,LABORAL,09:30,71.0,113.5414882498988,118.39669421487604
1,2026-05-08,LABORAL,10:00,102.0,108.73704122430186,95.83471074380165
1,2026-05-08,LABORAL,10:30,85.0,105.2118583099452,93.70833333333333
1,2026-05-08,LABORAL,11:00,65.0,103.59165308177079,93.1900826446281
1,2026-05-08,LABORAL,11:30,101.0,104.3805099678885,98.36363636363636
1,2026-05-08,LABORAL,12:00,94.0,107.8777002018014,109.04166666666667
1,2026-05-08,LABORAL,12:30,151.0,114.05113629066449,129.48760330578511
1,2026-05-08,LABORAL,13:00,107.0,122.39680145898467,132.71900826446281
1,2026-05-08,LABORAL,13:30,191.0,131.83565147191405,133.3801652892562
1,2026-05-08,LABORAL,14:00,155.0,140.7065069517817,146.27966101694915
1,2026-05-08,LABORAL,14:30,99.0,146.90061532355062,148.0
1,2026-05-08,LABORAL,15:00,247.0,148.1520629973309,163.25619834710744
1,2026-05-08,LABORAL,15:30,88.0,142.45521782563802,169.53389830508473
1,2026-05-08,LABORAL,16:00,94.0,128.53729278034322,140.8403361344538
1,2026-05-08,LABORAL,16:30,50.0,106.283592149766,109.15702479338843
1,2026-05-08,LABORAL,17:00,79.0,77.00537544941855,69.87962962962963
1,2026-05-09,SABADO,04:30,49.0,83.67874182501434,71.12
1,2026-05-09,SABADO,05:00,69.0,87.24839038058533,59.84
1,2026-05-09,SABADO,05:30,87.0,91.8634854140015,89.03846153846153
1,2026-05-09,SABADO,06:00,124.0,96.10914478540812,88.07692307692308
1,2026-05-09,SABADO,06:30,77.0,98.85635028738945,108.53846153846153
1,2026-05-09,SABADO,07:00,149.0,99.40687484000972,99.57692307692308
1,2026-05-09,SABADO,07:30,54.0,97.52635017611823,100.6923076923077
1,2026-05-09,SABADO,08:00,114.0,93.3892444251344,97.03846153846153
1,2026-05-09,SABADO,08:30,115.0,87.47495266800182,97.6923076923077
1,2026-05-09,SABADO,09:00,101.0,80.45493498623259,95.5
1,2026-05-09,SABADO,09:30,109.0,73.09879090018325,82.8076923076923
1,2026-05-09,SABADO,10:00,116.0,66.2080178202405,76.46153846153847
1,2026-05-09,SABADO,10:30,49.0,60.56748770191409,90.95833333333333
1,2026-05-09,SABADO,11:00,89.0,56.89335841527077,84.3076923076923
1,2026-05-09,SABADO,11:30,106.0,55.75644546264985,80.16
1,2026-05-09,SABADO,12:00,45.0,57.472180075357045,88.07692307692308
1,2026-05-09,SABADO,12:30,25.0,61.968176841785095,92.3913043478261
1,2026-05-09,SABADO,13:00,116.0,68.66115284885214,65.43478260869566
1,2026-05-09,SABADO,13:30,52.0,76.38864267974016,70.44
1,2026-05-09,SABADO,14:00,59.0,83.4413894880993,73.66666666666667
1,2026-05-09,SABADO,14:30,44.0,87.72687403996137,75.76
1,2026-05-09,SABADO,15:00,46.0,87.06532762280375,63.5
1,2026-05-09,SABADO,15:30,35.0,79.58339760756252,58.5
1,2026-05-09,SABADO,16:00,19.0,64.13693055820694,54.0
1,2026-05-09,SABADO,17:00,46.0,10.440114230150144,44.57142857142857
1,2026-05-10,DOMINGO,07:00,45.0,38.866630875138554,34.473684210526315
1,2026-05-10,DOMINGO,08:00,27.0,37.212788759347866,37.523809523809526
1,2026-05-10,DOMINGO,09:00,28.0,28.92790752923367,33.93333333333333
1,2026-05-10,DOMINGO,09:30,62.0,23.93445068900845,37.11764705882353
1,2026-05-10,DOMINGO,10:00,25.0,19.480162176741196,35.27272727272727
1,2026-05-10,DOMINGO,10:30,30.0,16.408239959863216,34.42857142857143
1,2026-05-10,DOMINGO,11:30,39.0,17.25415960263779,36.6
1,2026-05-10,DOMINGO,12:00,31.0,22.018408841854395,33.11764705882353
1,2026-05-10,DOMINGO,13:00,62.0,39.426798793548315,32.0
1,2026-05-10,DOMINGO,14:30,23.0,67.68780286284169,42.0
1,2026-05-11,LABORAL,04:30,97.0,84.68481298523696,109.99173553719008
1,2026-05-11,LABORAL,05:00,109.0,91.84023909688723,115.78333333333333
1,2026-05-11,LABORAL,05:30,86.0,100.0783930592763,132.35537190082644
1,2026-05-11,LABORAL,06:00,106.0,107.93316709540167,126.42148760330579
1,2026-05-11,LABORAL,06:30,103.0,114.24511305605145,131.4297520661157
1,2026-05-11,LABORAL,07:00,102.0,118.30678426320077,126.24166666666666
1,2026-05-11,LABORAL,07:30,191.0,119.89106717363833,132.6694214876033
1,2026-05-11,LABORAL,08:00,96.0,119.18825080597634,128.9
1,2026-05-11,LABORAL,08:30,127.0,116.69357716173167,131.31404958677686
1,2026-05-11,LABORAL,09:00,144.0,113.08759268362931,133.19166666666666
1,2026-05-11,LABORAL,09:30,70.0,109.13879953100474,117.97520661157024
1,2026-05-11,LABORAL,10:00,107.0,105.63782347307328,95.67768595041322
1,2026-05-11,LABORAL,10:30,105.0,103.35243759649276,93.79166666666667
1,2026-05-11,LABORAL,11:00,39.0,102.9806053733726,92.80165289256199
1,2026-05-11,LABORAL,11:30,87.0,105.07869140594903,98.39669421487604
1,2026-05-11,LABORAL,12:00,43.0,109.9543622477411,108.39166666666667
1,2026-05-11,LABORAL,12:30,124.0,117.53435742906564,129.93388429752065
1,2026-05-11,LABORAL,13:00,98.0,127.23902568300649,131.96694214876032
1,2026-05-11,LABORAL,13:30,116.0,137.91013943251428,133.83471074380165
1,2026-05-11,LABORAL,14:00,211.0,147.83948400862795,146.35593220338984
1,2026-05-11,LABORAL,14:30,40.0,154.93030371179566,147.275
1,2026-05-11,LABORAL,15:00,163.0,156.99401956944507,163.53719008264463
1,2026-05-11,LABORAL,15:30,170.0,152.14750856696867,168.5084745762712
1,2026-05-11,LABORAL,16:00,82.0,139.24146825283466,140.47058823529412
1,2026-05-11,LABORAL,16:30,100.0,118.22823158042823,108.30578512396694
1,2026-05-11,LABORAL,17:00,29.0,90.37565100801939,69.96330275229357
1,2026-05-12,LABORAL,04:30,128.0,117.86789650301014,109.6694214876033
1,2026-05-12,LABORAL,05:00,135.0,122.49999752633379,115.99166666666666
1,2026-05-12,LABORAL,05:30,137.0,128.1732571531628,131.31404958677686
1,2026-05-12,LABORAL,06:00,139.0,133.49152781815803,126.0
1,2026-05-12,LABORAL,06:30,138.0,137.3379134781497,131.099173553719
1,2026-05-12,LABORAL,07:00,113.0,139.01609158310174,126.03333333333333
1,2026-05-12,LABORAL,07:30,153.0,138.28372902517432,132.9504132231405
1,2026-05-12,LABORAL,08:00,147.0,135.30129213597536,129.175
1,2026-05-12,LABORAL,08:30,59.0,130.53395333526083,130.97520661157026
1,2026-05-12,LABORAL,09:00,103.0,124.64448676741708,132.94166666666666
1,2026-05-12,LABORAL,09:30,148.0,118.40309032919562,117.88429752066116
1,2026-05-12,LABORAL,10:00,96.0,112.62161283690929,95.62809917355372
1,2026-05-12,LABORAL,10:30,77.0,108.10201617523175,94.26666666666667
1,2026-05-12,LABORAL,11:00,99.0,105.57871225338103,91.7603305785124
1,2026-05-12,LABORAL,11:30,112.0,105.63557790865777,98.19834710743801
1,2026-05-12,LABORAL,12:00,91.0,108.59087275805697,108.14166666666667
1,2026-05-12,LABORAL,12:30,93.0,114.36286477941752,129.80165289256198
1,2026-05-12,LABORAL,13:00,155.0,122.34880791797801,131.62809917355372
1,2026-05-12,LABORAL,13:30,91.0,131.36241955075937,132.89256198347107
1,2026-05-12,LABORAL,14:00,118.0,139.6742639076071,146.9322033898305
1,2026-05-12,LABORAL,14:30,193.0,145.18321862027526,146.6
1,2026-05-12,LABORAL,15:00,169.0,145.71789426508028,163.36363636363637
1,2026-05-12,LABORAL,15:30,137.0,139.43121488234428,168.48305084745763
1,2026-05-12,LABORAL,16:00,91.0,125.21877643427592,139.9075630252101
1,2026-05-12,LABORAL,16:30,45.0,103.07171940197964,108.23140495867769
1,2026-05-12,LABORAL,17:00,61.0,74.27483045192079,69.5909090909091
1,2026-05-13,LABORAL,04:30,63.0,99.02761569746745,109.72727272727273
1,2026-05-13,LABORAL,05:00,145.0,104.03952625750088,115.99166666666666
1,2026-05-13,LABORAL,05:30,93.0,110.34755596586393,131.03305785123968
1,2026-05-13,LABORAL,06:00,96.0,116.43241036638524,125.97520661157024
1,2026-05-13,LABORAL,06:30,183.0,121.08816177937189,131.0495867768595
1,2026-05-13,LABORAL,07:00,76.0,123.56983257504925,125.76666666666667
1,2026-05-13,LABORAL,07:30,173.0,123.62220919783275,133.13223140495867
1,2026-05-13,LABORAL,08:00,93.0,121.41658885915729,129.225
1,2026-05-13,LABORAL,08:30,150.0,117.43790527063571,130.34710743801654
1,2026-05-13,LABORAL,09:00,56.0,112.36478754522784,132.70833333333334
1,2026-05-13,LABORAL,09:30,119.0,106.97180621800044,118.44628099173553
1,2026-05-13,LABORAL,10:00,118.0,102.06258808465486,95.69421487603306
1,2026-05-13,LABORAL,10:30,62.0,98.42262540334266,93.525
1,2026-05-13,LABORAL,11:00,175.0,96.76877225630298,91.7603305785124
1,2026-05-13,LABORAL,11:30,63.0,97.6729603442103,98.4297520661157
1,2026-05-13,LABORAL,12:00,124.0,101.45061258146836,107.94166666666666
1,2026-05-13,LABORAL,12:30,73.0,108.0252594079233,129.45454545454547
1,2026-05-13,LABORAL,13:00,127.0,116.80256855541239,131.73553719008265
1,2026-05-13,LABORAL,13:30,141.0,126.60116018533463,132.21487603305786
1,2026-05-13,LABORAL,14:00,126.0,135.6877244336872,146.71186440677965
1,2026-05-13,LABORAL,14:30,180.0,141.94751862369986,146.93333333333334
1,2026-05-13,LABORAL,15:00,130.0,143.1907181380014,163.59504132231405
1,2026-05-13,LABORAL,15:30,214.0,137.5574073892618,168.11864406779662
1,2026-05-13,LABORAL,16:00,130.0,123.94925465802254,138.72268907563026
1,2026-05-13,LABORAL,16:30,69.0,102.39443732757297,107.55371900826447
1,2026-05-13,LABORAL,17:00,40.0,74.25188144259482,69.53636363636363
1,2026-05-14,LABORAL,04:30,88.0,103.49242904961682,109.15702479338843
1,2026-05-14,LABORAL,05:00,85.0,108.21506286390805,116.20833333333333
1,2026-05-14,LABORAL,05:30,201.0,114.3353681363129,130.2396694214876
1,2026-05-14,LABORAL,06:00,138.0,120.23614860192089,125.25619834710744
1,2026-05-14,LABORAL,06:30,72.0,124.65619835176659,131.78512396694214
1,2026-05-14,LABORAL,07:00,146.0,126.83641625467847,125.325
1,2026-05-14,LABORAL,07:30,105.0,126.53726590158445,133.6611570247934
1,2026-05-14,LABORAL,08:00,137.0,123.9592219785174,128.525
1,2026-05-14,LABORAL,08:30,124.0,119.61417235985684,130.38842975206612
1,2026-05-14,LABORAL,09:00,83.0,114.19485849920159,131.98333333333332
1,2026-05-14,LABORAL,09:30,113.0,108.47396976055063,118.46280991735537
1,2026-05-14,LABORAL,10:00,105.0,103.2413034379573,95.80165289256199
1,2026-05-14,LABORAL,10:30,105.0,99.26524935805178,93.28333333333333
1,2026-05-14,LABORAL,11:00,66.0,97.2517265539747,92.44628099173553
1,2026-05-14,LABORAL,11:30,101.0,97.77428106792368,98.14876033057851
1,2026-05-14,LABORAL,12:00,96.0,101.16331472451706,108.1
1,2026-05-14,LABORAL,12:30,116.0,107.36557785965812,128.3388429752066
1,2026-05-14,LABORAL,13:00,126.0,115.80902797609522,131.73553719008265
1,2026-05-14,LABORAL,13:30,127.0,125.32397301705399,131.88429752066116
1,2026-05-14,LABORAL,14:00,135.0,134.17205700593937,146.91525423728814
1,2026-05-14,LABORAL,14:30,151.0,140.2173307477205,147.46666666666667
1,2026-05-14,LABORAL,15:00,180.0,141.24101000516796,163.07438016528926
1,2026-05-14,LABORAL,15:30,121.0,135.3612096491102,168.23728813559322
1,2026-05-14,LABORAL,16:00,124.0,121.4817645518996,138.74789915966386
1,2026-05-14,LABORAL,16:30,82.0,99.67129480747383,106.90082644628099
1,2026-05-14,LABORAL,17:00,43.0,71.3731856964934,69.76363636363637
1,2026-05-14,LABORAL,17:30,5.0,39.372015091708455,37.54761904761905
1,2026-05-15,LABORAL,04:30,147.0,103.09885219230262,108.63636363636364
1,2026-05-15,LABORAL,05:00,89.0,108.78302935530147,115.70833333333333
1,2026-05-15,LABORAL,05:30,116.0,115.39930589902245,130.69421487603304
1,2026-05-15,LABORAL,06:00,137.0,121.57682140456299,125.27272727272727
1,2026-05-15,LABORAL,06:30,86.0,126.234698000343,131.2479338842975
1,2026-05-15,LABORAL,07:00,183.0,128.71012146590547,125.7
1,2026-05-15,LABORAL,07:30,120.0,128.78208049950723,133.77685950413223
1,2026-05-15,LABORAL,08:00,112.0,126.61615155996869,128.35
1,2026-05-15,LABORAL,08:30,84.0,122.66829415412967,130.54545454545453
1,2026-05-15,LABORAL,09:00,136.0,117.58406620321452,131.575
1,2026-05-15,LABORAL,09:30,98.0,112.11653522028942,118.68595041322314
1,2026-05-15,LABORAL,10:00,90.0,107.06739699758951,95.58677685950413
1,2026-05-15,LABORAL,10:30,116.0,103.2387809733213,93.68333333333334
1,2026-05-15,LABORAL,11:00,55.0,101.37435096509402,92.18181818181819
1,2026-05-15,LABORAL,11:30,151.0,102.07107841993529,97.70247933884298
1,2026-05-15,LABORAL,12:00,117.0,105.656883312406,108.21666666666667
1,2026-05-15,LABORAL,12:30,87.0,112.04967530552597,128.5206611570248
1,2026-05-15,LABORAL,13:00,122.0,120.63304771870463,131.51239669421489
1,2026-05-15,LABORAL,13:30,93.0,130.19540308987374,132.10743801652893
1,2026-05-15,LABORAL,14:00,218.0,138.97698879635152,146.54237288135593
1,2026-05-15,LABORAL,14:30,100.0,144.85140832273225,147.45833333333334
1,2026-05-15,LABORAL,15:00,161.0,145.63756493625928,163.37190082644628
1,2026-05-15,LABORAL,15:30,160.0,139.5018278567949,167.82203389830508
1,2026-05-15,LABORAL,16:00,163.0,125.37811213714781,138.56302521008402
1,2026-05-15,LABORAL,16:30,126.0,103.3150923944112,106.54545454545455
1,2026-05-15,LABORAL,17:00,80.0,74.66173207307183,69.52252252252252
1,2026-05-16,SABADO,04:30,26.0,82.01708421264051,69.12
1,2026-05-16,SABADO,05:00,103.0,85.57460628406376,60.52
1,2026-05-16,SABADO,05:30,81.0,90.31126506299161,88.5
1,2026-05-16,SABADO,06:00,33.0,94.72876066748671,89.73076923076923
1,2026-05-16,SABADO,06:30,120.0,97.63878571563356,105.34615384615384
1,2026-05-16,SABADO,07:00,145.0,98.31116850287158,101.6923076923077
1,2026-05-16,SABADO,07:30,128.0,96.50351276052339,98.53846153846153
1,2026-05-16,SABADO,08:00,77.0,92.39838292346526,99.3076923076923
1,2026-05-16,SABADO,08:30,108.0,86.49017629887881,94.88461538461539
1,2026-05-16,SABADO,09:00,113.0,79.46436072937423,95.76923076923077
1,2026-05-16,SABADO,09:30,85.0,72.0988111490333,82.8076923076923
1,2026-05-16,SABADO,10:00,83.0,65.19655889855362,77.96153846153847
1,2026-05-16,SABADO,10:30,90.0,59.53930271207254,89.0
1,2026-05-16,SABADO,11:00,100.0,55.83885341284149,85.26923076923077
1,2026-05-16,SABADO,11:30,103.0,54.663751608516435,80.4
1,2026-05-16,SABADO,12:00,118.0,56.33079740060272,85.57692307692308
1,2026-05-16,SABADO,12:30,110.0,60.77199464199991,88.0
1,2026-05-16,SABADO,13:00,35.0,67.409148987618,68.17391304347827
1,2026-05-16,SABADO,13:30,48.0,75.08287307662735,70.52
1,2026-05-16,SABADO,14:00,25.0,82.083503916372,74.5
1,2026-05-16,SABADO,14:30,147.0,86.31570752849512,73.04
1,2026-05-16,SABADO,15:00,42.0,85.59855972764807,62.416666666666664
1,2026-05-16,SABADO,15:30,39.0,78.06554185679293,54.75
1,2026-05-16,SABADO,16:00,45.0,62.59407993634313,52.541666666666664
1,2026-05-16,SABADO,17:00,1.0,9.10917078608071,44.666666666666664
1,2026-05-17,DOMINGO,07:00,20.0,38.770222555791804,35.05263157894737
1,2026-05-17,DOMINGO,07:30,40.0,38.95055299327376,30.363636363636363
1,2026-05-17,DOMINGO,08:00,16.0,37.01996950543357,37.61904761904762
1,2026-05-17,DOMINGO,08:30,59.0,33.422212440677676,42.333333333333336
1,2026-05-17,DOMINGO,10:30,24.0,16.3699475827843,34.22727272727273
1,2026-05-17,DOMINGO,11:30,38.0,16.955813902539646,35.46666666666667
1,2026-05-17,DOMINGO,12:00,26.0,21.557382613839806,33.94117647058823
1,2026-05-17,DOMINGO,16:00,27.0,53.44014761314682,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,13.673293492988599,44.0
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,17.696610473480973,23.0
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,18.84565483378821,16.666666666666668
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,16.531446711949243,23.75
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,13.029702156260988,27.333333333333332
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,9.065032967219466,26.0
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,2.955389383241311,27.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,2.397395549107017,23.75
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,4.379918390943587,23.333333333333332
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,9.240830886112455,23.75
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,26.70207899746022,36.0
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,47.344425693153084,25.0
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,17.141410139910903,15.0
1,2026-05-19,LABORAL,04:30,82.0,117.16207655895394,109.06611570247934
1,2026-05-19,LABORAL,05:00,135.0,121.64405313989536,115.25
1,2026-05-19,LABORAL,05:30,156.0,127.53575494790978,130.38842975206612
1,2026-05-19,LABORAL,06:00,133.0,133.1417958372374,125.36363636363636
1,2026-05-19,LABORAL,06:30,155.0,137.1707713566162,131.05785123966942
1,2026-05-19,LABORAL,07:00,125.0,138.87491318062928,125.8
1,2026-05-19,LABORAL,07:30,122.0,138.05167010755994,133.83471074380165
1,2026-05-19,LABORAL,08:00,124.0,134.94465888477856,128.025
1,2026-05-19,LABORAL,08:30,130.0,130.09801130875235,130.27272727272728
1,2026-05-19,LABORAL,09:00,156.0,124.21582719409457,131.475
1,2026-05-19,LABORAL,09:30,125.0,118.06037077596216,118.62809917355372
1,2026-05-19,LABORAL,10:00,71.0,112.39647411009655,95.88429752066116
1,2026-05-19,LABORAL,10:30,146.0,107.96499841304933,93.95833333333333
1,2026-05-19,LABORAL,11:00,42.0,105.45381743445105,91.84297520661157
1,2026-05-19,LABORAL,11:30,184.0,105.43563987194479,98.47107438016529
1,2026-05-19,LABORAL,12:00,77.0,108.25791367793087,108.29166666666667
1,2026-05-19,LABORAL,12:30,131.0,113.89573499650562,127.85950413223141
1,2026-05-19,LABORAL,13:00,91.0,121.80523130687321,131.05785123966942
1,2026-05-19,LABORAL,13:30,153.0,130.8325369553697,131.900826446281
1,2026-05-19,LABORAL,14:00,118.0,139.23461469441156,146.95762711864407
1,2026-05-19,LABORAL,14:30,158.0,144.84982634998948,146.85
1,2026-05-19,LABORAL,15:00,155.0,145.42120754035386,162.8181818181818
1,2026-05-19,LABORAL,15:30,122.0,139.03215654319172,167.10169491525423
1,2026-05-19,LABORAL,16:00,222.0,124.57437729886237,139.16806722689077
1,2026-05-19,LABORAL,16:30,143.0,102.14334080748795,106.5702479338843
1,2026-05-19,LABORAL,17:00,48.0,73.25605024870175,69.54054054054055
1,2026-05-20,LABORAL,04:30,82.0,98.51387464621526,108.36363636363636
1,2026-05-20,LABORAL,05:00,128.0,103.94323381294919,115.275
1,2026-05-20,LABORAL,05:30,88.0,110.65545256275851,130.40495867768595
1,2026-05-20,LABORAL,06:00,137.0,117.0021898396056,124.63636363636364
1,2026-05-20,LABORAL,06:30,145.0,121.74065746605449,131.19834710743802
1,2026-05-20,LABORAL,07:00,130.0,124.16416258284437,126.05833333333334
1,2026-05-20,LABORAL,07:30,101.0,124.09761174017478,133.2396694214876
1,2026-05-20,LABORAL,08:00,58.0,121.7961554127334,127.66666666666667
1,2026-05-20,LABORAL,08:30,185.0,117.80085828782813,130.43801652892563
1,2026-05-20,LABORAL,09:00,91.0,112.80221761773362,131.30833333333334
1,2026-05-20,LABORAL,09:30,104.0,107.54382170606323,118.50413223140495
1,2026-05-20,LABORAL,10:00,191.0,102.77217119653551,95.2892561983471
1,2026-05-20,LABORAL,10:30,67.0,99.21432076738283,94.65
1,2026-05-20,LABORAL,11:00,66.0,97.55110015492465,91.31404958677686
1,2026-05-20,LABORAL,11:30,92.0,98.35510324129231,98.62809917355372
1,2026-05-20,LABORAL,12:00,82.0,101.97906772734592,107.80833333333334
1,2026-05-20,LABORAL,12:30,104.0,108.40626554681893,127.91735537190083
1,2026-05-20,LABORAL,13:00,47.0,117.10114349611831,130.50413223140495
1,2026-05-20,LABORAL,13:30,178.0,126.91594996989303,131.91735537190084
1,2026-05-20,LABORAL,14:00,117.0,136.1099261844723,146.78813559322035
1,2026-05-20,LABORAL,14:30,130.0,142.51897328713306,146.04166666666666
1,2026-05-20,LABORAL,15:00,270.0,143.87853160528493,163.099173553719
1,2026-05-20,LABORAL,15:30,180.0,138.2590987019287,166.32203389830508
1,2026-05-20,LABORAL,16:00,104.0,124.5340519716515,139.65546218487395
1,2026-05-20,LABORAL,16:30,71.0,102.77509563262015,106.66115702479338
1,2026-05-20,LABORAL,17:00,95.0,74.47042450246225,69.16216216216216
1,2026-05-22,LABORAL,04:30,100.0,103.03860399428956,107.33333333333333
1,2026-05-22,LABORAL,05:00,77.0,108.86526175646779,115.33613445378151
1,2026-05-22,LABORAL,05:30,114.0,115.88677692130074,129.65
1,2026-05-22,LABORAL,06:00,94.0,122.42894943752646,124.49166666666666
1,2026-05-22,LABORAL,06:30,150.0,127.25465084751643,131.69166666666666
1,2026-05-22,LABORAL,07:00,100.0,129.6841686956669,126.27731092436974
1,2026-05-22,LABORAL,07:30,126.0,129.57742902620342,132.26666666666668
1,2026-05-22,LABORAL,08:00,98.0,127.22017859472125,127.70588235294117
1,2026-05-22,LABORAL,08:30,117.0,123.17119068841782,131.28333333333333
1,2026-05-22,LABORAL,09:00,54.0,118.12299366450863,129.94957983193277
1,2026-05-22,LABORAL,09:30,124.0,112.80827892677017,118.30833333333334
1,2026-05-22,LABORAL,10:00,86.0,107.95627828721999,96.325
1,2026-05-22,LABORAL,10:30,69.0,104.27809061067185,94.0
1,2026-05-22,LABORAL,11:00,94.0,102.44597782397554,91.09166666666667
1,2026-05-22,LABORAL,11:30,100.0,103.03387054688082,98.51666666666667
1,2026-05-22,LABORAL,12:00,106.0,106.40411954793588,107.73109243697479
1,2026-05-22,LABORAL,12:30,175.0,112.55302076599529,127.96666666666667
1,2026-05-22,LABORAL,13:00,47.0,120.9554154140504,129.275
1,2026-05-22,LABORAL,13:30,106.0,130.46661477006108,132.50833333333333
1,2026-05-22,LABORAL,14:00,178.0,139.34034044385646,146.7008547008547
1,2026-05-22,LABORAL,14:30,116.0,145.4015591780194,145.56302521008402
1,2026-05-22,LABORAL,15:00,193.0,146.37636572607204,163.26666666666668
1,2026-05-22,LABORAL,15:30,127.0,140.3362758758616,166.22222222222223
1,2026-05-22,LABORAL,16:00,72.0,126.17358808612632,139.1864406779661
1,2026-05-22,LABORAL,16:30,165.0,104.00005570154123,106.03333333333333
1,2026-05-22,LABORAL,17:00,31.0,75.36177654816456,69.78181818181818
1,2026-05-23,SABADO,04:30,94.0,80.2893502837876,66.0
1,2026-05-23,SABADO,05:00,32.0,85.03710552541301,62.64
1,2026-05-23,SABADO,05:30,145.0,90.45571627108006,88.42307692307692
1,2026-05-23,SABADO,06:00,78.0,95.11352910157049,86.42307692307692
1,2026-05-23,SABADO,06:30,148.0,97.96145926418896,107.0
1,2026-05-23,SABADO,07:00,66.0,98.43412811499687,100.3076923076923
1,2026-05-23,SABADO,07:30,119.0,96.43438339077342,100.65384615384616
1,2026-05-23,SABADO,08:00,70.0,92.23822604356909,98.38461538461539
1,2026-05-23,SABADO,08:30,76.0,86.36881263185883,93.96153846153847
1,2026-05-23,SABADO,09:00,82.0,79.48293623048322,95.0
1,2026-05-23,SABADO,09:30,98.0,72.29491468305714,83.38461538461539
1,2026-05-23,SABADO,10:00,52.0,65.53862277388839,76.73076923076923
1,2026-05-23,SABADO,10:30,44.0,59.947361223105574,87.125
1,2026-05-23,SABADO,11:00,129.0,56.220849362252935,85.6923076923077
1,2026-05-23,SABADO,11:30,50.0,54.9526684959596,80.56
1,2026-05-23,SABADO,12:00,84.0,56.508909683045594,87.34615384615384
1,2026-05-23,SABADO,12:30,110.0,60.873938993792706,88.52173913043478
1,2026-05-23,SABADO,13:00,79.0,67.50349565494992,64.3913043478261
1,2026-05-23,SABADO,14:00,85.0,82.34188644988977,72.54166666666667
1,2026-05-23,SABADO,15:00,89.0,85.97508540431585,62.416666666666664
1,2026-05-23,SABADO,15:30,47.0,78.39425473185489,55.333333333333336
1,2026-05-23,SABADO,16:00,24.0,62.83091418190971,50.0
1,2026-05-23,SABADO,16:30,38.0,39.36148061034647,71.94117647058823
1,2026-05-24,DOMINGO,08:00,28.0,37.229769597148504,36.63636363636363
1,2026-05-24,DOMINGO,08:30,26.0,33.693876145186636,43.42857142857143
1,2026-05-24,DOMINGO,09:00,44.0,29.163243334158814,34.13333333333333
1,2026-05-24,DOMINGO,10:00,35.0,19.940740205290652,35.76190476190476
