route,dia_op,tipo_dia,hora,real,pred_gru,pred_media
1,2026-04-02,FESTIVO,07:00,65.0,34.99989024150847,26.8
1,2026-04-02,FESTIVO,07:30,23.0,53.17108531051973,27.0
1,2026-04-02,FESTIVO,08:00,11.0,55.51504211075191,30.833333333333332
1,2026-04-02,FESTIVO,09:00,20.0,51.70588578182236,41.0
1,2026-04-02,FESTIVO,09:30,25.0,51.232360778326445,33.333333333333336
1,2026-04-02,FESTIVO,10:00,21.0,40.80306977475021,25.25
1,2026-04-02,FESTIVO,10:30,19.0,51.079336724811554,36.166666666666664
1,2026-04-02,FESTIVO,11:00,23.0,51.548954512427365,42.4
1,2026-04-02,FESTIVO,11:30,33.0,34.83659689362449,26.75
1,2026-04-02,FESTIVO,12:00,18.0,57.50189351749471,32.0
1,2026-04-02,FESTIVO,12:30,45.0,35.651450621225464,43.8
1,2026-04-02,FESTIVO,13:00,21.0,49.669403736523556,19.333333333333332
1,2026-04-02,FESTIVO,13:30,49.0,42.61135884523547,32.6
1,2026-04-02,FESTIVO,15:00,27.0,45.44712359169202,21.333333333333332
1,2026-04-02,FESTIVO,15:30,30.0,52.152651497613085,40.333333333333336
1,2026-04-03,FESTIVO,08:00,14.0,24.340539354093764,28.0
1,2026-04-03,FESTIVO,08:30,30.0,21.915191702043344,36.166666666666664
1,2026-04-03,FESTIVO,09:00,16.0,33.32960220916962,37.5
1,2026-04-03,FESTIVO,11:00,12.0,19.150942891050832,39.166666666666664
1,2026-04-03,FESTIVO,11:30,28.0,50.92721655180927,28.0
1,2026-04-03,FESTIVO,12:00,19.0,38.11047655872983,29.2
1,2026-04-03,FESTIVO,12:30,18.0,30.726852859755155,44.0
1,2026-04-03,FESTIVO,14:30,31.0,49.111948742158944,31.75
1,2026-04-04,SABADO,04:30,37.0,46.46850003191612,86.25490196078431
1,2026-04-04,SABADO,05:00,48.0,41.28437780540288,62.01960784313726
1,2026-04-04,SABADO,05:30,51.0,53.659148012538644,98.17307692307692
1,2026-04-04,SABADO,06:00,42.0,62.48397874676375,99.34615384615384
1,2026-04-04,SABADO,06:30,66.0,53.61685672723463,114.75
1,2026-04-04,SABADO,07:00,38.0,56.672148599437705,105.5
1,2026-04-04,SABADO,07:30,63.0,49.96012373706387,110.15384615384616
1,2026-04-04,SABADO,08:00,80.0,57.18514381542361,104.36538461538461
1,2026-04-04,SABADO,08:30,23.0,64.13461916366865,102.57692307692308
1,2026-04-04,SABADO,09:00,89.0,52.42091821978165,98.42307692307692
1,2026-04-04,SABADO,09:30,54.0,45.485930364188164,95.26923076923077
1,2026-04-04,SABADO,10:00,73.0,45.99935555227049,90.90384615384616
1,2026-04-04,SABADO,10:30,30.0,46.76177950663441,96.48
1,2026-04-04,SABADO,11:00,17.0,50.29283229477273,102.17307692307692
1,2026-04-04,SABADO,11:30,104.0,48.38374976920005,83.3529411764706
1,2026-04-04,SABADO,12:00,71.0,77.07039706797423,94.86274509803921
1,2026-04-04,SABADO,13:00,99.0,63.592190111560306,76.68085106382979
1,2026-04-04,SABADO,13:30,21.0,78.0071682899401,82.63265306122449
1,2026-04-04,SABADO,14:30,36.0,89.97783852762731,73.3921568627451
1,2026-04-04,SABADO,15:00,124.0,98.34302267329176,75.52
1,2026-04-04,SABADO,16:00,48.0,117.50675106168298,58.895833333333336
1,2026-04-04,SABADO,17:00,26.0,137.41286879043076,40.333333333333336
1,2026-04-05,DOMINGO,07:00,29.0,30.721247725013725,33.76190476190476
1,2026-04-05,DOMINGO,07:30,23.0,25.049277030390257,34.32608695652174
1,2026-04-05,DOMINGO,08:30,28.0,36.57520332308704,45.266666666666666
1,2026-04-05,DOMINGO,09:00,28.0,44.49073599284077,41.58974358974359
1,2026-04-05,DOMINGO,10:00,18.0,38.568937366040274,34.78260869565217
1,2026-04-05,DOMINGO,10:30,28.0,38.05233195875779,35.26829268292683
1,2026-04-05,DOMINGO,11:00,30.0,36.32750289497514,37.1578947368421
1,2026-04-05,DOMINGO,12:30,23.0,39.23824886329808,39.23684210526316
1,2026-04-05,DOMINGO,13:30,21.0,46.52937190622863,31.52777777777778
1,2026-04-05,DOMINGO,14:00,21.0,37.84684838842003,32.54545454545455
1,2026-04-05,DOMINGO,15:00,23.0,31.820814878718195,35.0
1,2026-04-06,LABORAL,04:30,135.0,120.65790146303735,127.56198347107438
1,2026-04-06,LABORAL,05:00,73.0,105.71071666107272,124.78423236514523
1,2026-04-06,LABORAL,05:30,183.0,125.08843986271519,143.33471074380165
1,2026-04-06,LABORAL,06:00,106.0,136.415096515429,145.44214876033058
1,2026-04-06,LABORAL,06:30,160.0,121.9977354152943,133.298755186722
1,2026-04-06,LABORAL,07:00,157.0,130.582295219728,133.65289256198346
1,2026-04-06,LABORAL,07:30,54.0,134.14087658563207,137.95454545454547
1,2026-04-06,LABORAL,08:00,165.0,123.22516261098482,135.87966804979254
1,2026-04-06,LABORAL,08:30,123.0,131.33041243846907,138.09128630705393
1,2026-04-06,LABORAL,09:00,176.0,126.6697936651692,135.99585062240664
1,2026-04-06,LABORAL,09:30,155.0,108.76895189635077,123.4090909090909
1,2026-04-06,LABORAL,10:00,98.0,106.10627914379462,104.46280991735537
1,2026-04-06,LABORAL,10:30,80.0,88.49436137636657,98.14049586776859
1,2026-04-06,LABORAL,11:00,90.0,90.20821783613235,95.37603305785125
1,2026-04-06,LABORAL,11:30,84.0,99.18481577932316,101.76859504132231
1,2026-04-06,LABORAL,12:00,110.0,106.22979805339007,112.94628099173553
1,2026-04-06,LABORAL,12:30,165.0,125.04814456922097,136.1825726141079
1,2026-04-06,LABORAL,13:00,105.0,113.93546635839947,136.8512396694215
1,2026-04-06,LABORAL,13:30,192.0,153.3853750927289,147.03305785123968
1,2026-04-06,LABORAL,14:00,174.0,136.6633553798087,152.26666666666668
1,2026-04-06,LABORAL,14:30,113.0,123.39057813220646,159.24380165289256
1,2026-04-06,LABORAL,15:00,217.0,170.06132241202044,179.05371900826447
1,2026-04-06,LABORAL,15:30,135.0,167.24954255256463,182.33609958506224
1,2026-04-06,LABORAL,16:00,151.0,160.14725057871954,153.0954356846473
1,2026-04-06,LABORAL,16:30,118.0,102.09948594460319,126.92116182572614
1,2026-04-06,LABORAL,17:00,50.0,72.48839401089558,76.45689655172414
1,2026-04-06,LABORAL,17:30,20.0,27.602965413618335,39.70625
1,2026-04-06,LABORAL,18:00,21.0,5.621353719682162,21.4
1,2026-04-07,LABORAL,04:30,120.0,135.84801861106368,127.50826446280992
1,2026-04-07,LABORAL,05:00,126.0,132.85518313797994,124.6804979253112
1,2026-04-07,LABORAL,05:30,137.0,157.42594245510605,143.1900826446281
1,2026-04-07,LABORAL,06:00,143.0,158.05492592466226,145.1900826446281
1,2026-04-07,LABORAL,06:30,134.0,139.65039169306883,133.37759336099586
1,2026-04-07,LABORAL,07:00,107.0,148.05465601853453,133.79752066115702
1,2026-04-07,LABORAL,07:30,187.0,147.0695651556552,137.5495867768595
1,2026-04-07,LABORAL,08:00,164.0,145.5418460867208,135.90871369294607
1,2026-04-07,LABORAL,08:30,129.0,142.30078061050529,137.88796680497924
1,2026-04-07,LABORAL,09:00,152.0,145.28322060553643,136.04979253112035
1,2026-04-07,LABORAL,09:30,91.0,137.23937195545582,123.71487603305785
1,2026-04-07,LABORAL,10:00,176.0,107.93339163522275,104.24380165289256
1,2026-04-07,LABORAL,10:30,88.0,109.64976155339522,97.76859504132231
1,2026-04-07,LABORAL,11:00,84.0,96.49295149938044,95.24380165289256
1,2026-04-07,LABORAL,11:30,134.0,105.7555329570766,101.71900826446281
1,2026-04-07,LABORAL,12:00,113.0,111.3723745434852,112.62809917355372
1,2026-04-07,LABORAL,12:30,82.0,146.45837725325836,136.39834024896265
1,2026-04-07,LABORAL,13:00,149.0,137.96800192347584,136.77685950413223
1,2026-04-07,LABORAL,13:30,211.0,149.8495239286148,147.12809917355372
1,2026-04-07,LABORAL,14:00,180.0,150.48544628737045,152.3125
1,2026-04-07,LABORAL,14:30,114.0,149.46712010572722,159.0785123966942
1,2026-04-07,LABORAL,15:00,190.0,172.71722304266663,179.48347107438016
1,2026-04-07,LABORAL,15:30,194.0,182.5250006417908,182.11618257261412
1,2026-04-07,LABORAL,16:00,198.0,151.54276073435784,152.95850622406638
1,2026-04-07,LABORAL,16:30,148.0,126.7291435091888,126.86307053941908
1,2026-04-07,LABORAL,17:00,82.0,72.31470383586549,76.30603448275862
1,2026-04-08,LABORAL,04:30,126.0,126.52290093736006,127.34710743801652
1,2026-04-08,LABORAL,05:00,117.0,125.36555189505407,124.74688796680498
1,2026-04-08,LABORAL,05:30,125.0,145.97519235741024,143.35537190082644
1,2026-04-08,LABORAL,06:00,132.0,140.26078537577843,145.10743801652893
1,2026-04-08,LABORAL,06:30,189.0,129.02345307277113,133.30705394190872
1,2026-04-08,LABORAL,07:00,53.0,128.56423114716483,133.48347107438016
1,2026-04-08,LABORAL,07:30,118.0,133.84765061365212,137.72314049586777
1,2026-04-08,LABORAL,08:00,125.0,129.45036121348033,135.88796680497924
1,2026-04-08,LABORAL,08:30,184.0,127.89308893174949,138.07883817427387
1,2026-04-08,LABORAL,09:00,105.0,135.9861277529229,136.04149377593362
1,2026-04-08,LABORAL,09:30,120.0,123.99050719661251,123.3305785123967
1,2026-04-08,LABORAL,10:00,151.0,93.83815314721599,104.41322314049587
1,2026-04-08,LABORAL,10:30,70.0,100.68826278979977,97.76446280991736
1,2026-04-08,LABORAL,11:00,118.0,90.87457274076094,94.87603305785125
1,2026-04-08,LABORAL,11:30,88.0,96.28869761262999,102.10743801652893
1,2026-04-08,LABORAL,12:00,112.0,106.78214354044644,112.48347107438016
1,2026-04-08,LABORAL,12:30,146.0,138.78943531960476,136.19917012448133
1,2026-04-08,LABORAL,13:00,159.0,132.82727861340896,136.6198347107438
1,2026-04-08,LABORAL,13:30,60.0,138.1273544548052,147.73553719008265
1,2026-04-08,LABORAL,14:00,226.0,154.3172336244309,152.0875
1,2026-04-08,LABORAL,14:30,125.0,167.65534900450544,158.72314049586777
1,2026-04-08,LABORAL,15:00,173.0,184.97961065957688,179.48760330578511
1,2026-04-08,LABORAL,15:30,175.0,198.30575130902554,182.31120331950208
1,2026-04-08,LABORAL,16:00,92.0,160.82918400501467,153.0954356846473
1,2026-04-08,LABORAL,16:30,142.0,125.73581133691184,126.85892116182572
1,2026-04-08,LABORAL,17:00,48.0,69.81252322931604,75.95689655172414
1,2026-04-09,LABORAL,04:30,82.0,113.26533687690832,127.30165289256199
1,2026-04-09,LABORAL,05:00,150.0,120.19681251085845,124.40663900414938
1,2026-04-09,LABORAL,05:30,110.0,135.04645088599594,143.42561983471074
1,2026-04-09,LABORAL,06:00,147.0,128.50545462106754,145.02479338842974
1,2026-04-09,LABORAL,06:30,99.0,129.83403405736178,133.8423236514523
1,2026-04-09,LABORAL,07:00,153.0,125.70402709202617,132.77272727272728
1,2026-04-09,LABORAL,07:30,147.0,130.5819892250655,137.69834710743802
1,2026-04-09,LABORAL,08:00,103.0,127.45999732576854,135.94605809128632
1,2026-04-09,LABORAL,08:30,178.0,122.6509827091435,138.07883817427387
1,2026-04-09,LABORAL,09:00,140.0,133.2953291014589,135.9792531120332
1,2026-04-09,LABORAL,09:30,86.0,112.32657616829539,123.29338842975207
1,2026-04-09,LABORAL,10:00,78.0,97.50009234900676,104.36776859504133
1,2026-04-09,LABORAL,10:30,37.0,90.77511509665113,97.89256198347107
1,2026-04-09,LABORAL,11:00,148.0,84.39868033518057,94.80578512396694
1,2026-04-09,LABORAL,11:30,69.0,97.324397072291,101.82644628099173
1,2026-04-09,LABORAL,12:00,84.0,111.46539335615881,112.4297520661157
1,2026-04-09,LABORAL,12:30,140.0,126.48790252546488,136.26970954356847
1,2026-04-09,LABORAL,13:00,160.0,137.23313037563258,136.8801652892562
1,2026-04-09,LABORAL,13:30,85.0,132.9451137350533,147.22314049586777
1,2026-04-09,LABORAL,14:00,111.0,147.03232464269857,152.02916666666667
1,2026-04-09,LABORAL,14:30,168.0,164.14253399717438,158.5909090909091
1,2026-04-09,LABORAL,15:00,189.0,180.32911698893201,179.4090909090909
1,2026-04-09,LABORAL,15:30,129.0,186.13393082722376,182.46473029045643
1,2026-04-09,LABORAL,16:00,109.0,143.57593584389002,152.76348547717842
1,2026-04-09,LABORAL,16:30,110.0,119.10212659893462,126.78008298755186
1,2026-04-09,LABORAL,17:00,91.0,62.74938815452175,75.79741379310344
1,2026-04-09,LABORAL,17:30,16.0,35.34292858441728,39.335443037974684
1,2026-04-10,LABORAL,04:30,113.0,117.68659943256255,127.03305785123968
1,2026-04-10,LABORAL,05:00,124.0,112.03102486097188,124.46473029045643
1,2026-04-10,LABORAL,05:30,139.0,123.81647668778511,142.98760330578511
1,2026-04-10,LABORAL,06:00,131.0,126.62389701370483,145.06198347107437
1,2026-04-10,LABORAL,06:30,93.0,136.66582769840414,133.85477178423236
1,2026-04-10,LABORAL,07:00,152.0,140.38967528557114,132.6818181818182
1,2026-04-10,LABORAL,07:30,98.0,126.4517980728299,137.71074380165288
1,2026-04-10,LABORAL,08:00,187.0,136.95782956130043,135.65145228215766
1,2026-04-10,LABORAL,08:30,81.0,130.66766060073354,138.21576763485479
1,2026-04-10,LABORAL,09:00,162.0,124.24430467572485,136.0124481327801
1,2026-04-10,LABORAL,09:30,144.0,110.03632983090456,123.12809917355372
1,2026-04-10,LABORAL,10:00,90.0,110.9639502615911,104.23140495867769
1,2026-04-10,LABORAL,10:30,87.0,85.36833473584767,97.45867768595042
1,2026-04-10,LABORAL,11:00,99.0,80.17795293075434,95.09917355371901
1,2026-04-10,LABORAL,11:30,100.0,104.89140335574822,101.67355371900827
1,2026-04-10,LABORAL,12:00,134.0,110.80305782633931,112.4504132231405
1,2026-04-10,LABORAL,12:30,88.0,137.93208091154756,136.09128630705393
1,2026-04-10,LABORAL,13:00,132.0,133.7464267453269,136.88429752066116
1,2026-04-10,LABORAL,13:30,162.0,147.50830162646747,146.9214876033058
1,2026-04-10,LABORAL,14:00,172.0,136.66423297157252,152.18333333333334
1,2026-04-10,LABORAL,14:30,205.0,156.95924965004465,158.34297520661158
1,2026-04-10,LABORAL,15:00,101.0,162.78447231283604,179.28925619834712
1,2026-04-10,LABORAL,15:30,211.0,162.59591591940685,182.08298755186723
1,2026-04-10,LABORAL,16:00,104.0,118.45266553213362,153.02489626556016
1,2026-04-10,LABORAL,16:30,165.0,117.19260271484524,126.90041493775934
1,2026-04-10,LABORAL,17:00,56.0,60.728000289990206,75.87931034482759
1,2026-04-11,SABADO,04:30,65.0,82.0169484220472,84.58823529411765
1,2026-04-11,SABADO,05:00,50.0,66.93604615125955,61.13725490196079
1,2026-04-11,SABADO,05:30,87.0,85.95540155022371,98.1923076923077
1,2026-04-11,SABADO,06:00,66.0,96.36409070026623,97.11538461538461
1,2026-04-11,SABADO,06:30,125.0,84.28717584305576,114.4423076923077
1,2026-04-11,SABADO,07:00,104.0,87.1072975283127,103.46153846153847
1,2026-04-11,SABADO,07:30,88.0,82.67540789046353,108.82692307692308
1,2026-04-11,SABADO,08:00,55.0,91.21151924435839,103.32692307692308
1,2026-04-11,SABADO,08:30,59.0,90.7206018386773,101.09615384615384
1,2026-04-11,SABADO,09:00,101.0,83.78743756464551,98.59615384615384
1,2026-04-11,SABADO,09:30,52.0,81.99387721375284,93.98076923076923
1,2026-04-11,SABADO,10:00,123.0,83.00756081154415,91.07692307692308
1,2026-04-11,SABADO,10:30,103.0,82.49613619965814,94.96
1,2026-04-11,SABADO,11:00,63.0,78.76009492123167,99.17307692307692
1,2026-04-11,SABADO,11:30,58.0,78.889010188262,83.66666666666667
1,2026-04-11,SABADO,12:00,176.0,97.73325178098479,94.52941176470588
1,2026-04-11,SABADO,13:00,57.0,85.90316582035183,77.23404255319149
1,2026-04-11,SABADO,13:30,92.0,90.02985743088102,81.26530612244898
1,2026-04-11,SABADO,14:00,62.0,99.61653135946193,82.34693877551021
1,2026-04-11,SABADO,15:00,69.0,112.14546944244067,76.4
1,2026-04-11,SABADO,15:30,82.0,119.30443226382961,67.6938775510204
1,2026-04-11,SABADO,16:00,44.0,139.63194826353364,58.979166666666664
1,2026-04-11,SABADO,16:30,43.0,131.11394206760735,66.76190476190476
1,2026-04-11,SABADO,17:30,30.0,108.17466603211676,29.157894736842106
1,2026-04-12,DOMINGO,07:30,30.0,30.835755796334567,33.45652173913044
1,2026-04-12,DOMINGO,08:00,28.0,28.34627002059706,35.90243902439025
1,2026-04-12,DOMINGO,09:30,31.0,35.30107119764166,34.857142857142854
1,2026-04-12,DOMINGO,10:30,36.0,34.22033455945315,34.853658536585364
1,2026-04-12,DOMINGO,12:00,36.0,35.82741266643431,36.35897435897436
1,2026-04-12,DOMINGO,13:30,23.0,30.482603185454295,30.86111111111111
1,2026-04-12,DOMINGO,14:30,22.0,30.45920482389208,38.44117647058823
1,2026-04-12,DOMINGO,15:30,37.0,34.258787531861785,36.375
1,2026-04-13,LABORAL,04:30,117.0,117.20273946352143,126.84297520661157
1,2026-04-13,LABORAL,05:00,119.0,106.52072398625168,124.36929460580913
1,2026-04-13,LABORAL,05:30,79.0,126.47377758120204,142.9504132231405
1,2026-04-13,LABORAL,06:00,138.0,141.4292282918484,144.8388429752066
1,2026-04-13,LABORAL,06:30,215.0,127.77915224746202,133.86721991701245
1,2026-04-13,LABORAL,07:00,78.0,128.2674177782753,132.74380165289256
1,2026-04-13,LABORAL,07:30,206.0,128.6379763258252,137.54132231404958
1,2026-04-13,LABORAL,08:00,48.0,142.9964723703192,135.59751037344398
1,2026-04-13,LABORAL,08:30,132.0,128.95496351540078,137.56016597510373
1,2026-04-13,LABORAL,09:00,151.0,122.07945896795985,136.36514522821577
1,2026-04-13,LABORAL,09:30,100.0,113.22390991757021,123.19421487603306
1,2026-04-13,LABORAL,10:00,85.0,104.81013226754023,104.02066115702479
1,2026-04-13,LABORAL,10:30,74.0,89.03306429708141,97.18595041322314
1,2026-04-13,LABORAL,11:00,95.0,83.78657504691763,95.07851239669421
1,2026-04-13,LABORAL,11:30,118.0,97.27763855846842,101.84297520661157
1,2026-04-13,LABORAL,12:00,86.0,115.44762901720233,112.2892561983471
1,2026-04-13,LABORAL,12:30,99.0,119.49640045752427,135.95850622406638
1,2026-04-13,LABORAL,13:00,139.0,109.08349033986659,136.65702479338842
1,2026-04-13,LABORAL,13:30,115.0,161.58647721203192,147.03305785123968
1,2026-04-13,LABORAL,14:00,189.0,132.38736848835924,152.2375
1,2026-04-13,LABORAL,14:30,80.0,112.38035253280688,158.37190082644628
1,2026-04-13,LABORAL,15:00,211.0,185.97616246122993,178.95867768595042
1,2026-04-13,LABORAL,15:30,176.0,137.47537134010258,182.11618257261412
1,2026-04-13,LABORAL,16:00,104.0,152.02258492278673,152.8298755186722
1,2026-04-13,LABORAL,16:30,131.0,83.82094169914211,126.90041493775934
1,2026-04-13,LABORAL,17:00,76.0,64.57038389475233,75.65086206896552
1,2026-04-13,LABORAL,17:30,26.0,27.39772090282611,39.00636942675159
1,2026-04-14,LABORAL,04:30,71.0,115.5651034532077,126.89669421487604
1,2026-04-14,LABORAL,05:00,157.0,123.74429541277512,124.24896265560166
1,2026-04-14,LABORAL,05:30,129.0,138.78368153138032,142.93801652892563
1,2026-04-14,LABORAL,06:00,151.0,129.6604373783721,144.62809917355372
1,2026-04-14,LABORAL,06:30,89.0,124.80232723296537,134.2448132780083
1,2026-04-14,LABORAL,07:00,130.0,146.4556451227935,132.6198347107438
1,2026-04-14,LABORAL,07:30,179.0,131.00636378119782,137.50413223140495
1,2026-04-14,LABORAL,08:00,144.0,133.78613271663767,135.28215767634856
1,2026-04-14,LABORAL,08:30,88.0,136.5671185562549,137.49377593360995
1,2026-04-14,LABORAL,09:00,144.0,131.5344394289325,136.54771784232366
1,2026-04-14,LABORAL,09:30,130.0,127.6137708569017,123.01652892561984
1,2026-04-14,LABORAL,10:00,67.0,97.83493911450586,103.82644628099173
1,2026-04-14,LABORAL,10:30,141.0,106.29399344950367,97.15702479338843
1,2026-04-14,LABORAL,11:00,103.0,81.07185380256213,95.14049586776859
1,2026-04-14,LABORAL,11:30,88.0,95.99924795787717,102.0909090909091
1,2026-04-14,LABORAL,12:00,146.0,91.20958827267745,112.33471074380165
1,2026-04-14,LABORAL,12:30,143.0,135.99203458775432,135.71784232365144
1,2026-04-14,LABORAL,13:00,180.0,132.7923681486018,135.5909090909091
1,2026-04-14,LABORAL,13:30,62.0,135.20845543625055,146.78512396694214
1,2026-04-14,LABORAL,14:00,114.0,144.4192159476354,152.38333333333333
1,2026-04-14,LABORAL,14:30,186.0,134.13988084438938,157.78512396694214
1,2026-04-14,LABORAL,15:00,131.0,152.53766184164323,179.59504132231405
1,2026-04-14,LABORAL,15:30,107.0,165.92284982638705,181.8174273858921
1,2026-04-14,LABORAL,16:00,136.0,130.71943824446447,152.56846473029046
1,2026-04-14,LABORAL,16:30,110.0,114.72287143925628,126.87136929460581
1,2026-04-14,LABORAL,17:00,46.0,47.40879185277451,75.61206896551724
1,2026-04-15,LABORAL,04:30,76.0,97.86145669744943,126.63223140495867
1,2026-04-15,LABORAL,05:00,81.0,114.56901444147053,124.31535269709543
1,2026-04-15,LABORAL,05:30,157.0,122.58726027456386,142.9793388429752
1,2026-04-15,LABORAL,06:00,128.0,117.5044974902111,144.6198347107438
1,2026-04-15,LABORAL,06:30,99.0,120.29835939074702,134.02904564315352
1,2026-04-15,LABORAL,07:00,131.0,119.45463695630833,132.82644628099175
1,2026-04-15,LABORAL,07:30,126.0,120.31405467820052,137.4090909090909
1,2026-04-15,LABORAL,08:00,93.0,123.70683346200556,135.46473029045643
1,2026-04-15,LABORAL,08:30,224.0,117.67573537881592,137.13278008298755
1,2026-04-15,LABORAL,09:00,124.0,136.0458685321261,136.63070539419087
1,2026-04-15,LABORAL,09:30,114.0,100.07464652701128,123.04132231404958
1,2026-04-15,LABORAL,10:00,59.0,94.77573056552347,103.61570247933884
1,2026-04-15,LABORAL,10:30,76.0,89.29725178530383,97.38429752066116
1,2026-04-15,LABORAL,11:00,95.0,74.30016957792165,95.39256198347107
1,2026-04-15,LABORAL,11:30,78.0,94.99611376333478,101.82644628099173
1,2026-04-15,LABORAL,12:00,79.0,95.46132010075921,112.71900826446281
1,2026-04-15,LABORAL,12:30,102.0,120.26089200858992,135.7219917012448
1,2026-04-15,LABORAL,13:00,116.0,125.87810923108839,135.84710743801654
1,2026-04-15,LABORAL,13:30,162.0,120.59754281308227,146.58264462809916
1,2026-04-15,LABORAL,14:00,119.0,123.1839418265514,152.22083333333333
1,2026-04-15,LABORAL,14:30,58.0,145.5363816159733,157.61570247933884
1,2026-04-15,LABORAL,15:00,138.0,148.14797767379207,179.45867768595042
1,2026-04-15,LABORAL,15:30,176.0,161.94222300191782,181.78008298755188
1,2026-04-15,LABORAL,16:00,89.0,134.79856806754904,152.49377593360995
1,2026-04-15,LABORAL,16:30,75.0,102.04488798514859,126.85892116182572
1,2026-04-15,LABORAL,17:00,46.0,54.01327182964472,75.1896551724138
1,2026-04-16,LABORAL,04:30,123.0,102.21947090444557,126.45454545454545
1,2026-04-16,LABORAL,05:00,49.0,118.67679244526977,124.14107883817428
1,2026-04-16,LABORAL,05:30,181.0,120.1207650937002,142.9917355371901
1,2026-04-16,LABORAL,06:00,34.0,121.0433806618101,144.55785123966942
1,2026-04-16,LABORAL,06:30,162.0,127.58743341378151,133.87551867219918
1,2026-04-16,LABORAL,07:00,96.0,127.19775689644638,132.91322314049586
1,2026-04-16,LABORAL,07:30,136.0,116.81306136403077,137.12396694214877
1,2026-04-16,LABORAL,08:00,142.0,132.25099989777556,135.43983402489627
1,2026-04-16,LABORAL,08:30,107.0,120.06262617206643,137.57261410788382
1,2026-04-16,LABORAL,09:00,115.0,129.40429027878307,136.69294605809128
1,2026-04-16,LABORAL,09:30,70.0,103.43331424565184,122.98760330578513
1,2026-04-16,LABORAL,10:00,140.0,100.81493410317754,103.5
1,2026-04-16,LABORAL,10:30,85.0,82.78630767807103,97.26446280991736
1,2026-04-16,LABORAL,11:00,40.0,76.28203078562598,95.4504132231405
1,2026-04-16,LABORAL,11:30,116.0,103.36086367683905,101.75206611570248
1,2026-04-16,LABORAL,12:00,115.0,98.6985814179474,112.90082644628099
1,2026-04-16,LABORAL,12:30,115.0,121.90397749584201,135.9875518672199
1,2026-04-16,LABORAL,13:00,108.0,133.90536756775163,135.94628099173553
1,2026-04-16,LABORAL,13:30,160.0,134.96008113186653,146.63223140495867
1,2026-04-16,LABORAL,14:00,117.0,126.79672428541524,152.12916666666666
1,2026-04-16,LABORAL,14:30,192.0,163.35745722785464,157.01652892561984
1,2026-04-16,LABORAL,15:00,145.0,157.4149254571418,179.26859504132233
1,2026-04-16,LABORAL,15:30,60.0,164.135584302452,181.8091286307054
1,2026-04-16,LABORAL,16:00,207.0,128.6517104242463,152.18672199170123
1,2026-04-16,LABORAL,16:30,82.0,117.17325338198268,126.74273858921161
1,2026-04-17,LABORAL,04:30,136.0,108.27683965077985,126.440329218107
1,2026-04-17,LABORAL,05:00,100.0,100.76392112146677,123.8305785123967
1,2026-04-17,LABORAL,05:30,124.0,122.08819257735924,143.14814814814815
1,2026-04-17,LABORAL,06:00,166.0,123.89261034988854,144.10288065843622
1,2026-04-17,LABORAL,06:30,144.0,121.24888860813584,133.9917355371901
1,2026-04-17,LABORAL,07:30,137.0,119.1988967408256,137.119341563786
1,2026-04-17,LABORAL,08:00,172.0,125.72935255398004,135.46694214876032
1,2026-04-17,LABORAL,08:30,105.0,121.84663769592078,137.44628099173553
1,2026-04-17,LABORAL,09:00,180.0,118.5416081690056,136.60330578512398
1,2026-04-17,LABORAL,09:30,69.0,118.58839793925887,122.76954732510288
1,2026-04-17,LABORAL,10:00,102.0,108.24946065461069,103.65020576131687
1,2026-04-17,LABORAL,10:30,49.0,97.10959858015016,97.21399176954732
1,2026-04-17,LABORAL,11:00,148.0,88.14353617931687,95.22222222222223
1,2026-04-17,LABORAL,11:30,88.0,82.93006919736382,101.81069958847736
1,2026-04-17,LABORAL,12:00,122.0,93.23699158891289,112.90946502057614
1,2026-04-17,LABORAL,12:30,110.0,101.13034206378725,135.900826446281
1,2026-04-17,LABORAL,13:00,153.0,117.75343508742395,135.8312757201646
1,2026-04-17,LABORAL,13:30,107.0,116.25444083106348,146.6872427983539
1,2026-04-17,LABORAL,14:00,104.0,117.6961944051448,151.98340248962654
1,2026-04-17,LABORAL,14:30,185.0,121.21754544541274,157.1604938271605
1,2026-04-17,LABORAL,15:00,65.0,134.31514216627107,179.1275720164609
1,2026-04-17,LABORAL,15:30,163.0,144.07264974148558,181.30578512396696
1,2026-04-17,LABORAL,16:00,177.0,140.17315757961683,152.41322314049586
1,2026-04-17,LABORAL,16:30,140.0,114.03512703667379,126.55785123966942
1,2026-04-17,LABORAL,17:00,72.0,91.52054337113698,75.17241379310344
1,2026-04-18,SABADO,04:30,63.0,72.80542482154831,83.17647058823529
1,2026-04-18,SABADO,05:00,54.0,60.24842496856361,61.333333333333336
1,2026-04-18,SABADO,05:30,103.0,78.65166687966675,97.96153846153847
1,2026-04-18,SABADO,06:00,77.0,82.65070381397109,96.4423076923077
1,2026-04-18,SABADO,06:30,86.0,83.5041865622136,113.07692307692308
1,2026-04-18,SABADO,07:00,90.0,81.47571607748199,102.78846153846153
1,2026-04-18,SABADO,07:30,83.0,86.23409780718039,108.17307692307692
1,2026-04-18,SABADO,08:00,103.0,83.25010220019487,102.46153846153847
1,2026-04-18,SABADO,08:30,91.0,85.60732924533444,100.21153846153847
1,2026-04-18,SABADO,09:00,95.0,79.78650998928833,98.13461538461539
1,2026-04-18,SABADO,09:30,96.0,76.42813022113906,92.8076923076923
