route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-16,SABADO,11:00,100.0,80.13742048509943,94.1923076923077
1,2026-05-16,SABADO,11:30,103.0,71.36892615181887,83.74509803921569
1,2026-05-16,SABADO,12:00,118.0,85.2285253232721,93.46153846153847
1,2026-05-16,SABADO,12:30,110.0,86.4779694137931,93.61224489795919
1,2026-05-16,SABADO,13:00,35.0,81.98230839906118,75.42553191489361
1,2026-05-16,SABADO,13:30,48.0,81.25613082681542,79.18367346938776
1,2026-05-16,SABADO,14:00,25.0,85.23627980540186,80.0
1,2026-05-16,SABADO,14:30,147.0,73.55309791785731,70.2
1,2026-05-16,SABADO,15:00,42.0,77.54649834656536,74.42
1,2026-05-16,SABADO,15:30,39.0,94.61792918667813,65.59183673469387
1,2026-05-16,SABADO,16:00,45.0,53.90029122451964,57.083333333333336
1,2026-05-16,SABADO,17:00,1.0,42.23494843470847,40.37931034482759
1,2026-05-17,DOMINGO,07:00,20.0,26.1255745659943,34.45
1,2026-05-17,DOMINGO,07:30,40.0,25.411090817027528,32.13333333333333
1,2026-05-17,DOMINGO,08:00,16.0,30.29623026194443,36.166666666666664
1,2026-05-17,DOMINGO,08:30,59.0,34.609888621577156,43.86046511627907
1,2026-05-17,DOMINGO,10:30,24.0,30.775541045988035,34.8
1,2026-05-17,DOMINGO,11:30,38.0,29.481096796198884,36.71875
1,2026-05-17,DOMINGO,12:00,26.0,26.655440318960487,35.92307692307692
1,2026-05-17,DOMINGO,16:00,27.0,34.03777709647602,33.72727272727273
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,24.48819152086702,35.5
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,33.15899006605679,27.25
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,16.758926735052853,22.0
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,35.14047616501557,28.555555555555557
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,20.104559770611985,22.2
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,22.551197653211645,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,19.021904972202762,34.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,26.361182116409438,25.11111111111111
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,36.05971969462912,28.25
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,43.14568101313158,24.5
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,24.59937168299942,34.5
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,22.423424283569062,45.166666666666664
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,25.62039276722345,28.333333333333332
1,2026-05-19,LABORAL,04:30,82.0,88.33562602969104,121.19341563786008
1,2026-05-19,LABORAL,05:00,135.0,92.17993334892924,122.92561983471074
1,2026-05-19,LABORAL,05:30,156.0,101.33748919162824,141.3827160493827
1,2026-05-19,LABORAL,06:00,133.0,126.3491465594864,140.6172839506173
1,2026-05-19,LABORAL,06:30,155.0,106.02375831828057,132.58677685950414
1,2026-05-19,LABORAL,07:00,125.0,108.68416889409471,129.8099173553719
1,2026-05-19,LABORAL,07:30,122.0,111.50927734845192,135.75720164609052
1,2026-05-19,LABORAL,08:00,124.0,98.7840579657256,134.1404958677686
1,2026-05-19,LABORAL,08:30,130.0,120.81437850646904,135.4793388429752
1,2026-05-19,LABORAL,09:00,156.0,109.82017707242336,135.22727272727272
1,2026-05-19,LABORAL,09:30,125.0,94.74229048336936,120.07407407407408
1,2026-05-19,LABORAL,10:00,71.0,83.34115231310649,102.0
1,2026-05-19,LABORAL,10:30,146.0,76.79874451755477,94.40082644628099
1,2026-05-19,LABORAL,11:00,42.0,83.73301763152098,93.36625514403292
1,2026-05-19,LABORAL,11:30,184.0,85.54843636545118,100.68312757201646
1,2026-05-19,LABORAL,12:00,77.0,87.98448418577594,113.11157024793388
1,2026-05-19,LABORAL,12:30,131.0,117.91640941339438,132.23140495867767
1,2026-05-19,LABORAL,13:00,91.0,104.6050690037867,134.7283950617284
1,2026-05-19,LABORAL,13:30,153.0,137.43959578291577,142.20164609053498
1,2026-05-19,LABORAL,14:00,118.0,142.23441954704774,150.18333333333334
1,2026-05-19,LABORAL,14:30,158.0,148.7434550789911,155.08677685950414
1,2026-05-19,LABORAL,15:00,155.0,183.94209737983596,176.44444444444446
1,2026-05-19,LABORAL,15:30,122.0,173.8850053386256,179.325
1,2026-05-19,LABORAL,16:00,222.0,134.83861529521306,148.37759336099586
1,2026-05-19,LABORAL,16:30,143.0,107.42266008597525,121.13636363636364
1,2026-05-19,LABORAL,17:00,48.0,49.99236286885249,71.8471615720524
1,2026-05-20,LABORAL,04:30,82.0,117.11769713771065,120.93004115226337
1,2026-05-20,LABORAL,05:00,128.0,121.13241136563303,122.93388429752066
1,2026-05-20,LABORAL,05:30,88.0,138.49700983205497,141.08641975308643
1,2026-05-20,LABORAL,06:00,137.0,132.66448343385022,140.320987654321
1,2026-05-20,LABORAL,06:30,145.0,126.530598046571,132.65289256198346
1,2026-05-20,LABORAL,07:00,130.0,133.2515515292482,129.84710743801654
1,2026-05-20,LABORAL,07:30,101.0,135.74850015743937,135.7037037037037
1,2026-05-20,LABORAL,08:00,58.0,126.63158660620346,134.06611570247935
1,2026-05-20,LABORAL,08:30,185.0,129.63290837367754,135.0
1,2026-05-20,LABORAL,09:00,91.0,130.89260197777546,135.20247933884298
1,2026-05-20,LABORAL,09:30,104.0,118.31907702836845,119.8641975308642
