route,dia_op,tipo_dia,hora,real,pred_xgboost,pred_media
1,2026-05-07,LABORAL,09:30,75.0,132.88924,118.48760330578513
1,2026-05-07,LABORAL,10:00,113.0,92.954094,95.99173553719008
1,2026-05-07,LABORAL,10:30,108.0,91.284676,93.71666666666667
1,2026-05-07,LABORAL,11:00,78.0,86.15607,93.72727272727273
1,2026-05-07,LABORAL,11:30,88.0,98.648254,98.33884297520662
1,2026-05-07,LABORAL,12:00,162.0,106.289154,108.45
1,2026-05-07,LABORAL,12:30,105.0,137.92842,129.8512396694215
1,2026-05-07,LABORAL,13:00,137.0,121.78381,133.23140495867767
1,2026-05-07,LABORAL,13:30,104.0,151.76474,133.37190082644628
1,2026-05-07,LABORAL,14:00,156.0,143.64084,146.27966101694915
1,2026-05-07,LABORAL,14:30,135.0,149.17986,148.31666666666666
1,2026-05-07,LABORAL,15:00,226.0,154.51028,162.9090909090909
1,2026-05-07,LABORAL,15:30,128.0,156.45358,169.79661016949152
1,2026-05-07,LABORAL,16:00,121.0,115.39205,141.05882352941177
1,2026-05-07,LABORAL,16:30,110.0,121.64228,109.28099173553719
1,2026-05-07,LABORAL,17:00,30.0,96.24677,70.31481481481481
1,2026-05-07,LABORAL,17:30,32.0,28.58624,36.77777777777778
1,2026-05-08,LABORAL,04:30,128.0,110.67374,110.50413223140495
1,2026-05-08,LABORAL,05:00,170.0,109.71534,115.08333333333333
1,2026-05-08,LABORAL,05:30,43.0,120.39477,133.1487603305785
1,2026-05-08,LABORAL,06:00,165.0,119.96233,126.36363636363636
1,2026-05-08,LABORAL,06:30,106.0,121.26239,131.86776859504133
1,2026-05-08,LABORAL,07:00,141.0,113.411095,125.81666666666666
1,2026-05-08,LABORAL,07:30,97.0,116.59632,132.9504132231405
1,2026-05-08,LABORAL,08:00,111.0,117.430336,129.70833333333334
1,2026-05-08,LABORAL,08:30,156.0,116.43673,130.89256198347107
1,2026-05-08,LABORAL,09:00,133.0,112.48426,133.0
1,2026-05-08,LABORAL,09:30,71.0,108.72931,118.39669421487604
1,2026-05-08,LABORAL,10:00,102.0,94.037735,95.83471074380165
1,2026-05-08,LABORAL,10:30,85.0,93.422714,93.70833333333333
1,2026-05-08,LABORAL,11:00,65.0,90.440796,93.1900826446281
1,2026-05-08,LABORAL,11:30,101.0,90.6575,98.36363636363636
1,2026-05-08,LABORAL,12:00,94.0,104.15416,109.04166666666667
1,2026-05-08,LABORAL,12:30,151.0,115.441826,129.48760330578511
1,2026-05-08,LABORAL,13:00,107.0,123.66571,132.71900826446281
1,2026-05-08,LABORAL,13:30,191.0,117.74235,133.3801652892562
1,2026-05-08,LABORAL,14:00,155.0,121.26538,146.27966101694915
1,2026-05-08,LABORAL,14:30,99.0,128.01314,148.0
1,2026-05-08,LABORAL,15:00,247.0,125.1266,163.25619834710744
1,2026-05-08,LABORAL,15:30,88.0,129.41966,169.53389830508473
1,2026-05-08,LABORAL,16:00,94.0,120.41137,140.8403361344538
1,2026-05-08,LABORAL,16:30,50.0,109.73446,109.15702479338843
1,2026-05-08,LABORAL,17:00,79.0,79.12136,69.87962962962963
1,2026-05-09,SABADO,04:30,49.0,69.680305,71.12
1,2026-05-09,SABADO,05:00,69.0,76.2402,59.84
1,2026-05-09,SABADO,05:30,87.0,76.70258,89.03846153846153
1,2026-05-09,SABADO,06:00,124.0,94.5617,88.07692307692308
1,2026-05-09,SABADO,06:30,77.0,94.58262,108.53846153846153
1,2026-05-09,SABADO,07:00,149.0,99.32975,99.57692307692308
1,2026-05-09,SABADO,07:30,54.0,86.64623,100.6923076923077
1,2026-05-09,SABADO,08:00,114.0,101.738846,97.03846153846153
1,2026-05-09,SABADO,08:30,115.0,104.66939,97.6923076923077
1,2026-05-09,SABADO,09:00,101.0,102.48737,95.5
1,2026-05-09,SABADO,09:30,109.0,76.12608,82.8076923076923
1,2026-05-09,SABADO,10:00,116.0,77.41753,76.46153846153847
1,2026-05-09,SABADO,10:30,49.0,94.64662,90.95833333333333
1,2026-05-09,SABADO,11:00,89.0,83.509605,84.3076923076923
1,2026-05-09,SABADO,11:30,106.0,83.45753,80.16
1,2026-05-09,SABADO,12:00,45.0,90.0072,88.07692307692308
1,2026-05-09,SABADO,12:30,25.0,92.941246,92.3913043478261
1,2026-05-09,SABADO,13:00,116.0,69.954506,65.43478260869566
1,2026-05-09,SABADO,13:30,52.0,75.69697,70.44
1,2026-05-09,SABADO,14:00,59.0,80.29199,73.66666666666667
1,2026-05-09,SABADO,14:30,44.0,70.12333,75.76
1,2026-05-09,SABADO,15:00,46.0,69.24011,63.5
1,2026-05-09,SABADO,15:30,35.0,63.549892,58.5
1,2026-05-09,SABADO,16:00,19.0,65.054146,54.0
1,2026-05-09,SABADO,17:00,46.0,54.56055,44.57142857142857
1,2026-05-10,DOMINGO,07:00,45.0,37.144802,34.473684210526315
1,2026-05-10,DOMINGO,08:00,27.0,37.007362,37.523809523809526
1,2026-05-10,DOMINGO,09:00,28.0,37.567936,33.93333333333333
1,2026-05-10,DOMINGO,09:30,62.0,35.084602,37.11764705882353
1,2026-05-10,DOMINGO,10:00,25.0,36.282528,35.27272727272727
1,2026-05-10,DOMINGO,10:30,30.0,33.491505,34.42857142857143
1,2026-05-10,DOMINGO,11:30,39.0,35.901882,36.6
1,2026-05-10,DOMINGO,12:00,31.0,33.087223,33.11764705882353
1,2026-05-10,DOMINGO,13:00,62.0,36.311848,32.0
1,2026-05-10,DOMINGO,14:30,23.0,30.19838,42.0
1,2026-05-11,LABORAL,04:30,97.0,115.5458,109.99173553719008
1,2026-05-11,LABORAL,05:00,109.0,117.81114,115.78333333333333
1,2026-05-11,LABORAL,05:30,86.0,132.56145,132.35537190082644
1,2026-05-11,LABORAL,06:00,106.0,136.29167,126.42148760330579
1,2026-05-11,LABORAL,06:30,103.0,125.39133,131.4297520661157
1,2026-05-11,LABORAL,07:00,102.0,127.92308,126.24166666666666
1,2026-05-11,LABORAL,07:30,191.0,130.76138,132.6694214876033
1,2026-05-11,LABORAL,08:00,96.0,135.08215,128.9
1,2026-05-11,LABORAL,08:30,127.0,134.13748,131.31404958677686
1,2026-05-11,LABORAL,09:00,144.0,139.3542,133.19166666666666
1,2026-05-11,LABORAL,09:30,70.0,120.065865,117.97520661157024
1,2026-05-11,LABORAL,10:00,107.0,112.05652,95.67768595041322
1,2026-05-11,LABORAL,10:30,105.0,102.52065,93.79166666666667
1,2026-05-11,LABORAL,11:00,39.0,107.70017,92.80165289256199
1,2026-05-11,LABORAL,11:30,87.0,103.940926,98.39669421487604
1,2026-05-11,LABORAL,12:00,43.0,106.80421,108.39166666666667
1,2026-05-11,LABORAL,12:30,124.0,130.17648,129.93388429752065
1,2026-05-11,LABORAL,13:00,98.0,126.643456,131.96694214876032
1,2026-05-11,LABORAL,13:30,116.0,140.56651,133.83471074380165
1,2026-05-11,LABORAL,14:00,211.0,135.2428,146.35593220338984
1,2026-05-11,LABORAL,14:30,40.0,147.1733,147.275
1,2026-05-11,LABORAL,15:00,163.0,153.24806,163.53719008264463
1,2026-05-11,LABORAL,15:30,170.0,141.47137,168.5084745762712
1,2026-05-11,LABORAL,16:00,82.0,144.16838,140.47058823529412
1,2026-05-11,LABORAL,16:30,100.0,113.1316,108.30578512396694
1,2026-05-11,LABORAL,17:00,29.0,69.848114,69.96330275229357
1,2026-05-12,LABORAL,04:30,128.0,126.567764,109.6694214876033
1,2026-05-12,LABORAL,05:00,135.0,123.97959,115.99166666666666
1,2026-05-12,LABORAL,05:30,137.0,126.39219,131.31404958677686
1,2026-05-12,LABORAL,06:00,139.0,127.62405,126.0
1,2026-05-12,LABORAL,06:30,138.0,140.70526,131.099173553719
1,2026-05-12,LABORAL,07:00,113.0,132.1054,126.03333333333333
1,2026-05-12,LABORAL,07:30,153.0,142.17302,132.9504132231405
1,2026-05-12,LABORAL,08:00,147.0,137.66281,129.175
1,2026-05-12,LABORAL,08:30,59.0,146.70485,130.97520661157026
1,2026-05-12,LABORAL,09:00,103.0,143.61658,132.94166666666666
1,2026-05-12,LABORAL,09:30,148.0,132.01509,117.88429752066116
1,2026-05-12,LABORAL,10:00,96.0,94.807,95.62809917355372
1,2026-05-12,LABORAL,10:30,77.0,93.81411,94.26666666666667
1,2026-05-12,LABORAL,11:00,99.0,106.41363,91.7603305785124
1,2026-05-12,LABORAL,11:30,112.0,92.81856,98.19834710743801
1,2026-05-12,LABORAL,12:00,91.0,120.79605,108.14166666666667
1,2026-05-12,LABORAL,12:30,93.0,133.50887,129.80165289256198
1,2026-05-12,LABORAL,13:00,155.0,128.03734,131.62809917355372
1,2026-05-12,LABORAL,13:30,91.0,137.31297,132.89256198347107
1,2026-05-12,LABORAL,14:00,118.0,148.14923,146.9322033898305
1,2026-05-12,LABORAL,14:30,193.0,141.44254,146.6
1,2026-05-12,LABORAL,15:00,169.0,150.76604,163.36363636363637
1,2026-05-12,LABORAL,15:30,137.0,155.2477,168.48305084745763
1,2026-05-12,LABORAL,16:00,91.0,143.06776,139.9075630252101
1,2026-05-12,LABORAL,16:30,45.0,110.2615,108.23140495867769
1,2026-05-12,LABORAL,17:00,61.0,77.096756,69.5909090909091
1,2026-05-13,LABORAL,04:30,63.0,115.73384,109.72727272727273
1,2026-05-13,LABORAL,05:00,145.0,111.813354,115.99166666666666
1,2026-05-13,LABORAL,05:30,93.0,129.81454,131.03305785123968
1,2026-05-13,LABORAL,06:00,96.0,125.11465,125.97520661157024
1,2026-05-13,LABORAL,06:30,183.0,126.24686,131.0495867768595
1,2026-05-13,LABORAL,07:00,76.0,128.59055,125.76666666666667
1,2026-05-13,LABORAL,07:30,173.0,138.80553,133.13223140495867
1,2026-05-13,LABORAL,08:00,93.0,127.899734,129.225
1,2026-05-13,LABORAL,08:30,150.0,134.90184,130.34710743801654
1,2026-05-13,LABORAL,09:00,56.0,124.93808,132.70833333333334
1,2026-05-13,LABORAL,09:30,119.0,111.80905,118.44628099173553
1,2026-05-13,LABORAL,10:00,118.0,89.35694,95.69421487603306
1,2026-05-13,LABORAL,10:30,62.0,94.306206,93.525
1,2026-05-13,LABORAL,11:00,175.0,94.35225,91.7603305785124
1,2026-05-13,LABORAL,11:30,63.0,94.063034,98.4297520661157
1,2026-05-13,LABORAL,12:00,124.0,113.12471,107.94166666666666
1,2026-05-13,LABORAL,12:30,73.0,120.7654,129.45454545454547
1,2026-05-13,LABORAL,13:00,127.0,129.5579,131.73553719008265
1,2026-05-13,LABORAL,13:30,141.0,129.74835,132.21487603305786
1,2026-05-13,LABORAL,14:00,126.0,144.30037,146.71186440677965
1,2026-05-13,LABORAL,14:30,180.0,142.56775,146.93333333333334
1,2026-05-13,LABORAL,15:00,130.0,146.9576,163.59504132231405
1,2026-05-13,LABORAL,15:30,214.0,126.16634,168.11864406779662
1,2026-05-13,LABORAL,16:00,130.0,125.50899,138.72268907563026
1,2026-05-13,LABORAL,16:30,69.0,106.84654,107.55371900826447
1,2026-05-13,LABORAL,17:00,40.0,91.19574,69.53636363636363
1,2026-05-14,LABORAL,04:30,88.0,110.94085,109.15702479338843
1,2026-05-14,LABORAL,05:00,85.0,117.858376,116.20833333333333
1,2026-05-14,LABORAL,05:30,201.0,125.39984,130.2396694214876
1,2026-05-14,LABORAL,06:00,138.0,126.88999,125.25619834710744
1,2026-05-14,LABORAL,06:30,72.0,132.79005,131.78512396694214
1,2026-05-14,LABORAL,07:00,146.0,119.07022,125.325
1,2026-05-14,LABORAL,07:30,105.0,121.56244,133.6611570247934
1,2026-05-14,LABORAL,08:00,137.0,128.94882,128.525
1,2026-05-14,LABORAL,08:30,124.0,131.52351,130.38842975206612
1,2026-05-14,LABORAL,09:00,83.0,116.34659,131.98333333333332
1,2026-05-14,LABORAL,09:30,113.0,115.537735,118.46280991735537
1,2026-05-14,LABORAL,10:00,105.0,93.25185,95.80165289256199
1,2026-05-14,LABORAL,10:30,105.0,108.29866,93.28333333333333
1,2026-05-14,LABORAL,11:00,66.0,96.02091,92.44628099173553
1,2026-05-14,LABORAL,11:30,101.0,96.996666,98.14876033057851
1,2026-05-14,LABORAL,12:00,96.0,104.10627,108.1
1,2026-05-14,LABORAL,12:30,116.0,124.73364,128.3388429752066
1,2026-05-14,LABORAL,13:00,126.0,137.84685,131.73553719008265
1,2026-05-14,LABORAL,13:30,127.0,126.65639,131.88429752066116
1,2026-05-14,LABORAL,14:00,135.0,142.3149,146.91525423728814
1,2026-05-14,LABORAL,14:30,151.0,150.0284,147.46666666666667
1,2026-05-14,LABORAL,15:00,180.0,159.53041,163.07438016528926
1,2026-05-14,LABORAL,15:30,121.0,144.3503,168.23728813559322
1,2026-05-14,LABORAL,16:00,124.0,122.0952,138.74789915966386
1,2026-05-14,LABORAL,16:30,82.0,103.5978,106.90082644628099
1,2026-05-14,LABORAL,17:00,43.0,69.110466,69.76363636363637
1,2026-05-14,LABORAL,17:30,5.0,28.652,37.54761904761905
1,2026-05-15,LABORAL,04:30,147.0,115.14912,108.63636363636364
1,2026-05-15,LABORAL,05:00,89.0,126.262794,115.70833333333333
1,2026-05-15,LABORAL,05:30,116.0,124.785095,130.69421487603304
1,2026-05-15,LABORAL,06:00,137.0,132.3624,125.27272727272727
1,2026-05-15,LABORAL,06:30,86.0,129.55281,131.2479338842975
1,2026-05-15,LABORAL,07:00,183.0,126.56761,125.7
1,2026-05-15,LABORAL,07:30,120.0,127.43862,133.77685950413223
1,2026-05-15,LABORAL,08:00,112.0,125.70709,128.35
1,2026-05-15,LABORAL,08:30,84.0,140.2026,130.54545454545453
1,2026-05-15,LABORAL,09:00,136.0,123.5112,131.575
1,2026-05-15,LABORAL,09:30,98.0,112.577545,118.68595041322314
1,2026-05-15,LABORAL,10:00,90.0,91.655525,95.58677685950413
1,2026-05-15,LABORAL,10:30,116.0,102.248245,93.68333333333334
1,2026-05-15,LABORAL,11:00,55.0,89.38993,92.18181818181819
1,2026-05-15,LABORAL,11:30,151.0,101.3779,97.70247933884298
1,2026-05-15,LABORAL,12:00,117.0,109.37323,108.21666666666667
1,2026-05-15,LABORAL,12:30,87.0,125.297844,128.5206611570248
1,2026-05-15,LABORAL,13:00,122.0,125.82634,131.51239669421489
1,2026-05-15,LABORAL,13:30,93.0,135.90237,132.10743801652893
1,2026-05-15,LABORAL,14:00,218.0,139.63556,146.54237288135593
1,2026-05-15,LABORAL,14:30,100.0,143.84045,147.45833333333334
1,2026-05-15,LABORAL,15:00,161.0,163.77785,163.37190082644628
1,2026-05-15,LABORAL,15:30,160.0,133.50616,167.82203389830508
1,2026-05-15,LABORAL,16:00,163.0,125.60143,138.56302521008402
1,2026-05-15,LABORAL,16:30,126.0,108.35236,106.54545454545455
1,2026-05-15,LABORAL,17:00,80.0,71.27642,69.52252252252252
1,2026-05-16,SABADO,04:30,26.0,74.360374,69.12
1,2026-05-16,SABADO,05:00,103.0,81.39541,60.52
1,2026-05-16,SABADO,05:30,81.0,86.89992,88.5
1,2026-05-16,SABADO,06:00,33.0,94.93421,89.73076923076923
1,2026-05-16,SABADO,06:30,120.0,91.48767,105.34615384615384
1,2026-05-16,SABADO,07:00,145.0,114.44847,101.6923076923077
1,2026-05-16,SABADO,07:30,128.0,81.734146,98.53846153846153
1,2026-05-16,SABADO,08:00,77.0,103.52313,99.3076923076923
1,2026-05-16,SABADO,08:30,108.0,98.184906,94.88461538461539
1,2026-05-16,SABADO,09:00,113.0,101.478874,95.76923076923077
1,2026-05-16,SABADO,09:30,85.0,96.0331,82.8076923076923
1,2026-05-16,SABADO,10:00,83.0,92.898506,77.96153846153847
1,2026-05-16,SABADO,10:30,90.0,83.65164,89.0
1,2026-05-16,SABADO,11:00,100.0,73.63988,85.26923076923077
1,2026-05-16,SABADO,11:30,103.0,92.71809,80.4
1,2026-05-16,SABADO,12:00,118.0,81.39801,85.57692307692308
1,2026-05-16,SABADO,12:30,110.0,78.40408,88.0
1,2026-05-16,SABADO,13:00,35.0,90.67302,68.17391304347827
1,2026-05-16,SABADO,13:30,48.0,77.42432,70.52
1,2026-05-16,SABADO,14:00,25.0,76.16334,74.5
1,2026-05-16,SABADO,14:30,147.0,71.02124,73.04
1,2026-05-16,SABADO,15:00,42.0,68.22223,62.416666666666664
1,2026-05-16,SABADO,15:30,39.0,65.965866,54.75
1,2026-05-16,SABADO,16:00,45.0,69.70131,52.541666666666664
1,2026-05-16,SABADO,17:00,1.0,56.66133,44.666666666666664
1,2026-05-17,DOMINGO,07:00,20.0,36.970367,35.05263157894737
1,2026-05-17,DOMINGO,07:30,40.0,33.960537,30.363636363636363
1,2026-05-17,DOMINGO,08:00,16.0,35.46802,37.61904761904762
1,2026-05-17,DOMINGO,08:30,59.0,39.633614,42.333333333333336
1,2026-05-17,DOMINGO,10:30,24.0,33.70026,34.22727272727273
1,2026-05-17,DOMINGO,11:30,38.0,41.327843,35.46666666666667
1,2026-05-17,DOMINGO,12:00,26.0,35.742992,33.94117647058823
1,2026-05-17,DOMINGO,16:00,27.0,32.515484,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,47.50019,44.0
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,50.90049,23.0
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,40.201664,16.666666666666668
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,42.704937,23.75
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,44.64832,27.333333333333332
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,37.502296,26.0
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,32.01447,27.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,34.798477,23.75
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,32.434483,23.333333333333332
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,37.572105,23.75
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,41.593834,36.0
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,45.12891,25.0
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,38.753025,15.0
1,2026-05-19,LABORAL,04:30,82.0,124.283745,109.06611570247934
1,2026-05-19,LABORAL,05:00,135.0,127.28958,115.25
1,2026-05-19,LABORAL,05:30,156.0,132.53818,130.38842975206612
1,2026-05-19,LABORAL,06:00,133.0,132.53818,125.36363636363636
1,2026-05-19,LABORAL,06:30,155.0,133.29947,131.05785123966942
1,2026-05-19,LABORAL,07:00,125.0,129.19235,125.8
1,2026-05-19,LABORAL,07:30,122.0,138.65643,133.83471074380165
1,2026-05-19,LABORAL,08:00,124.0,132.63422,128.025
1,2026-05-19,LABORAL,08:30,130.0,129.08334,130.27272727272728
1,2026-05-19,LABORAL,09:00,156.0,130.97815,131.475
1,2026-05-19,LABORAL,09:30,125.0,137.31268,118.62809917355372
1,2026-05-19,LABORAL,10:00,71.0,88.56524,95.88429752066116
1,2026-05-19,LABORAL,10:30,146.0,97.22186,93.95833333333333
1,2026-05-19,LABORAL,11:00,42.0,107.840866,91.84297520661157
1,2026-05-19,LABORAL,11:30,184.0,108.39201,98.47107438016529
1,2026-05-19,LABORAL,12:00,77.0,116.04713,108.29166666666667
1,2026-05-19,LABORAL,12:30,131.0,107.32586,127.85950413223141
1,2026-05-19,LABORAL,13:00,91.0,134.90408,131.05785123966942
1,2026-05-19,LABORAL,13:30,153.0,124.67518,131.900826446281
1,2026-05-19,LABORAL,14:00,118.0,134.73032,146.95762711864407
1,2026-05-19,LABORAL,14:30,158.0,149.07648,146.85
1,2026-05-19,LABORAL,15:00,155.0,152.53622,162.8181818181818
1,2026-05-19,LABORAL,15:30,122.0,141.32382,167.10169491525423
1,2026-05-19,LABORAL,16:00,222.0,128.02106,139.16806722689077
1,2026-05-19,LABORAL,16:30,143.0,107.356,106.5702479338843
1,2026-05-19,LABORAL,17:00,48.0,80.38474,69.54054054054055
1,2026-05-20,LABORAL,04:30,82.0,102.261536,108.36363636363636
1,2026-05-20,LABORAL,05:00,128.0,129.91216,115.275
1,2026-05-20,LABORAL,05:30,88.0,130.2996,130.40495867768595
1,2026-05-20,LABORAL,06:00,137.0,126.46678,124.63636363636364
1,2026-05-20,LABORAL,06:30,145.0,137.06618,131.19834710743802
1,2026-05-20,LABORAL,07:00,130.0,122.74107,126.05833333333334
1,2026-05-20,LABORAL,07:30,101.0,130.96301,133.2396694214876
1,2026-05-20,LABORAL,08:00,58.0,124.008286,127.66666666666667
1,2026-05-20,LABORAL,08:30,185.0,130.5277,130.43801652892563
1,2026-05-20,LABORAL,09:00,91.0,125.43143,131.30833333333334
1,2026-05-20,LABORAL,09:30,104.0,113.42848,118.50413223140495
1,2026-05-20,LABORAL,10:00,191.0,97.51314,95.2892561983471
1,2026-05-20,LABORAL,10:30,67.0,104.752426,94.65
1,2026-05-20,LABORAL,11:00,66.0,92.52814,91.31404958677686
1,2026-05-20,LABORAL,11:30,92.0,92.74629,98.62809917355372
1,2026-05-20,LABORAL,12:00,82.0,105.020004,107.80833333333334
1,2026-05-20,LABORAL,12:30,104.0,127.11778,127.91735537190083
1,2026-05-20,LABORAL,13:00,47.0,123.344574,130.50413223140495
1,2026-05-20,LABORAL,13:30,178.0,128.9114,131.91735537190084
1,2026-05-20,LABORAL,14:00,117.0,136.11269,146.78813559322035
1,2026-05-20,LABORAL,14:30,130.0,145.89679,146.04166666666666
1,2026-05-20,LABORAL,15:00,270.0,148.64853,163.099173553719
1,2026-05-20,LABORAL,15:30,180.0,153.15384,166.32203389830508
1,2026-05-20,LABORAL,16:00,104.0,141.2139,139.65546218487395
1,2026-05-20,LABORAL,16:30,71.0,106.92615,106.66115702479338
1,2026-05-20,LABORAL,17:00,95.0,68.555435,69.16216216216216
1,2026-05-22,LABORAL,04:30,100.0,114.10561,107.33333333333333
1,2026-05-22,LABORAL,05:00,77.0,114.57657,115.33613445378151
1,2026-05-22,LABORAL,05:30,114.0,117.88852,129.65
1,2026-05-22,LABORAL,06:00,94.0,124.441345,124.49166666666666
1,2026-05-22,LABORAL,06:30,150.0,121.29393,131.69166666666666
1,2026-05-22,LABORAL,07:00,100.0,122.747894,126.27731092436974
1,2026-05-22,LABORAL,07:30,126.0,113.78568,132.26666666666668
1,2026-05-22,LABORAL,08:00,98.0,115.06637,127.70588235294117
1,2026-05-22,LABORAL,08:30,117.0,116.13992,131.28333333333333
1,2026-05-22,LABORAL,09:00,54.0,119.577736,129.94957983193277
1,2026-05-22,LABORAL,09:30,124.0,120.521286,118.30833333333334
1,2026-05-22,LABORAL,10:00,86.0,92.96132,96.325
1,2026-05-22,LABORAL,10:30,69.0,91.66617,94.0
1,2026-05-22,LABORAL,11:00,94.0,89.495255,91.09166666666667
1,2026-05-22,LABORAL,11:30,100.0,95.802414,98.51666666666667
1,2026-05-22,LABORAL,12:00,106.0,104.02238,107.73109243697479
1,2026-05-22,LABORAL,12:30,175.0,119.1514,127.96666666666667
1,2026-05-22,LABORAL,13:00,47.0,115.172966,129.275
1,2026-05-22,LABORAL,13:30,106.0,124.094925,132.50833333333333
1,2026-05-22,LABORAL,14:00,178.0,141.23178,146.7008547008547
1,2026-05-22,LABORAL,14:30,116.0,130.71867,145.56302521008402
1,2026-05-22,LABORAL,15:00,193.0,148.71797,163.26666666666668
1,2026-05-22,LABORAL,15:30,127.0,145.29973,166.22222222222223
1,2026-05-22,LABORAL,16:00,72.0,137.00462,139.1864406779661
1,2026-05-22,LABORAL,16:30,165.0,104.432465,106.03333333333333
1,2026-05-22,LABORAL,17:00,31.0,68.56049,69.78181818181818
1,2026-05-23,SABADO,04:30,94.0,52.545513,66.0
1,2026-05-23,SABADO,05:00,32.0,76.74505,62.64
1,2026-05-23,SABADO,05:30,145.0,79.871574,88.42307692307692
1,2026-05-23,SABADO,06:00,78.0,69.1836,86.42307692307692
1,2026-05-23,SABADO,06:30,148.0,91.97713,107.0
1,2026-05-23,SABADO,07:00,66.0,102.24866,100.3076923076923
1,2026-05-23,SABADO,07:30,119.0,87.33423,100.65384615384616
1,2026-05-23,SABADO,08:00,70.0,80.12262,98.38461538461539
1,2026-05-23,SABADO,08:30,76.0,80.934,93.96153846153847
1,2026-05-23,SABADO,09:00,82.0,78.282486,95.0
1,2026-05-23,SABADO,09:30,98.0,70.854095,83.38461538461539
1,2026-05-23,SABADO,10:00,52.0,67.12062,76.73076923076923
1,2026-05-23,SABADO,10:30,44.0,71.16692,87.125
1,2026-05-23,SABADO,11:00,129.0,77.034874,85.6923076923077
1,2026-05-23,SABADO,11:30,50.0,83.063484,80.56
1,2026-05-23,SABADO,12:00,84.0,77.56775,87.34615384615384
1,2026-05-23,SABADO,12:30,110.0,90.162506,88.52173913043478
1,2026-05-23,SABADO,13:00,79.0,53.68027,64.3913043478261
1,2026-05-23,SABADO,14:00,85.0,70.83046,72.54166666666667
1,2026-05-23,SABADO,15:00,89.0,69.79943,62.416666666666664
1,2026-05-23,SABADO,15:30,47.0,53.465347,55.333333333333336
1,2026-05-23,SABADO,16:00,24.0,46.57563,50.0
1,2026-05-23,SABADO,16:30,38.0,58.510544,71.94117647058823
1,2026-05-24,DOMINGO,08:00,28.0,36.440636,36.63636363636363
1,2026-05-24,DOMINGO,08:30,26.0,37.914467,43.42857142857143
1,2026-05-24,DOMINGO,09:00,44.0,40.20475,34.13333333333333
1,2026-05-24,DOMINGO,10:00,35.0,20.374525,35.76190476190476
1,2026-05-24,DOMINGO,11:00,27.0,35.60918,34.5
1,2026-05-24,DOMINGO,12:00,10.0,35.274677,33.23529411764706
1,2026-05-24,DOMINGO,12:30,35.0,37.579502,37.63157894736842
1,2026-05-24,DOMINGO,13:30,32.0,25.157354,28.533333333333335
1,2026-05-24,DOMINGO,14:00,16.0,36.342903,36.125
1,2026-05-24,DOMINGO,15:00,25.0,29.488214,39.6875
1,2026-05-24,DOMINGO,15:30,21.0,31.34849,49.714285714285715
1,2026-05-24,DOMINGO,16:30,32.0,28.106155,31.75
1,2026-05-25,LABORAL,04:30,54.0,115.486694,106.825
1,2026-05-25,LABORAL,05:00,152.0,116.72409,115.17647058823529
1,2026-05-25,LABORAL,05:30,114.0,130.65207,129.45
1,2026-05-25,LABORAL,06:00,128.0,111.10356,123.95
1,2026-05-25,LABORAL,06:30,124.0,137.21133,132.06666666666666
1,2026-05-25,LABORAL,07:00,145.0,120.85652,126.00840336134453
1,2026-05-25,LABORAL,07:30,66.0,118.6572,132.04166666666666
1,2026-05-25,LABORAL,08:00,144.0,115.96474,127.4201680672269
1,2026-05-25,LABORAL,08:30,210.0,117.2662,131.16666666666666
1,2026-05-25,LABORAL,09:00,176.0,116.90506,129.3109243697479
1,2026-05-25,LABORAL,09:30,50.0,111.28333,118.13333333333334
1,2026-05-25,LABORAL,10:00,71.0,88.89709,96.025
1,2026-05-25,LABORAL,10:30,110.0,89.75283,94.0
1,2026-05-25,LABORAL,11:00,74.0,95.47922,91.46666666666667
1,2026-05-25,LABORAL,11:30,72.0,93.72113,98.55833333333334
1,2026-05-25,LABORAL,12:00,122.0,97.50866,107.08403361344538
1,2026-05-25,LABORAL,12:30,120.0,122.77692,128.51666666666668
1,2026-05-25,LABORAL,13:00,82.0,116.31731,128.0
1,2026-05-25,LABORAL,13:30,114.0,121.05044,132.325
1,2026-05-25,LABORAL,14:00,158.0,123.424416,147.0940170940171
1,2026-05-25,LABORAL,14:30,134.0,118.078674,144.91596638655463
1,2026-05-25,LABORAL,15:00,177.0,139.42487,163.88333333333333
1,2026-05-25,LABORAL,15:30,164.0,140.6756,165.07692307692307
1,2026-05-25,LABORAL,16:00,68.0,121.53421,138.24576271186442
1,2026-05-25,LABORAL,16:30,138.0,110.59368,106.19166666666666
1,2026-05-25,LABORAL,17:00,92.0,58.449562,69.39090909090909
1,2026-05-25,LABORAL,17:30,29.0,28.538494,36.78048780487805
