route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-07,LABORAL,13:30,104.0,124.1348718674686,133.37190082644628
1,2026-05-07,LABORAL,14:00,156.0,123.13380913073811,146.27966101694915
1,2026-05-07,LABORAL,14:30,135.0,135.43197021085004,148.31666666666666
1,2026-05-07,LABORAL,15:00,226.0,139.36188179022,162.9090909090909
1,2026-05-07,LABORAL,15:30,128.0,160.61508743733452,169.79661016949152
1,2026-05-07,LABORAL,16:00,121.0,119.8640880291434,141.05882352941177
1,2026-05-07,LABORAL,16:30,110.0,93.07728909714103,109.28099173553719
1,2026-05-07,LABORAL,17:00,30.0,57.948587677153654,70.31481481481481
1,2026-05-07,LABORAL,17:30,32.0,34.8532144722158,36.77777777777778
1,2026-05-08,LABORAL,04:30,128.0,115.59165814839373,110.50413223140495
1,2026-05-08,LABORAL,05:00,170.0,104.05771697792308,115.08333333333333
1,2026-05-08,LABORAL,05:30,43.0,127.66033350194274,133.1487603305785
1,2026-05-08,LABORAL,06:00,165.0,124.63566011762006,126.36363636363636
1,2026-05-08,LABORAL,06:30,106.0,140.78413167932794,131.86776859504133
1,2026-05-08,LABORAL,07:00,141.0,135.38435739006005,125.81666666666666
1,2026-05-08,LABORAL,07:30,97.0,124.25345407112509,132.9504132231405
1,2026-05-08,LABORAL,08:00,111.0,141.53837561880007,129.70833333333334
1,2026-05-08,LABORAL,08:30,156.0,117.07996704515321,130.89256198347107
1,2026-05-08,LABORAL,09:00,133.0,136.73358434391767,133.0
1,2026-05-08,LABORAL,09:30,71.0,108.78992485209186,118.39669421487604
1,2026-05-08,LABORAL,10:00,102.0,95.7435368997018,95.83471074380165
1,2026-05-08,LABORAL,10:30,85.0,92.94105889730686,93.70833333333333
1,2026-05-08,LABORAL,11:00,65.0,87.90619395394671,93.1900826446281
1,2026-05-08,LABORAL,11:30,101.0,103.58334246866042,98.36363636363636
1,2026-05-08,LABORAL,12:00,94.0,107.07242225216869,109.04166666666667
1,2026-05-08,LABORAL,12:30,151.0,116.49516046454083,129.48760330578511
1,2026-05-08,LABORAL,13:00,107.0,127.28568356479127,132.71900826446281
1,2026-05-08,LABORAL,13:30,191.0,136.07895037029576,133.3801652892562
1,2026-05-08,LABORAL,14:00,155.0,119.1447375306759,146.27966101694915
1,2026-05-08,LABORAL,14:30,99.0,158.11000285325173,148.0
1,2026-05-08,LABORAL,15:00,247.0,133.21524063265116,163.25619834710744
1,2026-05-08,LABORAL,15:30,88.0,152.32157445685564,169.53389830508473
1,2026-05-08,LABORAL,16:00,94.0,115.6352484233352,140.8403361344538
1,2026-05-08,LABORAL,16:30,50.0,89.64686771922266,109.15702479338843
1,2026-05-08,LABORAL,17:00,79.0,58.817345419427056,69.87962962962963
1,2026-05-09,SABADO,04:30,49.0,72.45052957501782,71.12
1,2026-05-09,SABADO,05:00,69.0,61.41152226332696,59.84
1,2026-05-09,SABADO,05:30,87.0,85.91124781065317,89.03846153846153
1,2026-05-09,SABADO,06:00,124.0,83.78390580025425,88.07692307692308
1,2026-05-09,SABADO,06:30,77.0,92.97713704851176,108.53846153846153
1,2026-05-09,SABADO,07:00,149.0,93.25375817317104,99.57692307692308
1,2026-05-09,SABADO,07:30,54.0,87.77978570677212,100.6923076923077
1,2026-05-09,SABADO,08:00,114.0,88.89462192902451,97.03846153846153
1,2026-05-09,SABADO,08:30,115.0,81.19920835653083,97.6923076923077
1,2026-05-09,SABADO,09:00,101.0,86.17917712349227,95.5
1,2026-05-09,SABADO,09:30,109.0,73.27891221097089,82.8076923076923
1,2026-05-09,SABADO,10:00,116.0,69.74464335478368,76.46153846153847
1,2026-05-09,SABADO,10:30,49.0,75.35230660126015,90.95833333333333
1,2026-05-09,SABADO,11:00,89.0,76.12066216423766,84.3076923076923
1,2026-05-09,SABADO,11:30,106.0,65.02761694353319,80.16
1,2026-05-09,SABADO,12:00,45.0,84.46684505046568,88.07692307692308
1,2026-05-09,SABADO,12:30,25.0,82.7481957637928,92.3913043478261
1,2026-05-09,SABADO,13:00,116.0,69.19617738848403,65.43478260869566
1,2026-05-09,SABADO,13:30,52.0,72.27116163843236,70.44
1,2026-05-09,SABADO,14:00,59.0,79.78104656146111,73.66666666666667
1,2026-05-09,SABADO,14:30,44.0,88.05554607721375,75.76
1,2026-05-09,SABADO,15:00,46.0,66.98495397668617,63.5
1,2026-05-09,SABADO,15:30,35.0,99.40841417199773,58.5
1,2026-05-09,SABADO,16:00,19.0,52.134545047026435,54.0
1,2026-05-09,SABADO,17:00,46.0,54.930702113429,44.57142857142857
1,2026-05-10,DOMINGO,07:00,45.0,27.377964235148866,34.473684210526315
1,2026-05-10,DOMINGO,08:00,27.0,28.354495892583884,37.523809523809526
1,2026-05-10,DOMINGO,09:00,28.0,30.78586189771572,33.93333333333333
1,2026-05-10,DOMINGO,09:30,62.0,29.84017724563499,37.11764705882353
1,2026-05-10,DOMINGO,10:00,25.0,33.13542150055922,35.27272727272727
1,2026-05-10,DOMINGO,10:30,30.0,27.008694722045334,34.42857142857143
1,2026-05-10,DOMINGO,11:30,39.0,26.032054998028684,36.6
1,2026-05-10,DOMINGO,12:00,31.0,27.197006744221753,33.11764705882353
1,2026-05-10,DOMINGO,13:00,62.0,34.13249781590049,32.0
1,2026-05-10,DOMINGO,14:30,23.0,29.401240809578724,42.0
1,2026-05-11,LABORAL,04:30,97.0,121.03359055371946,109.99173553719008
1,2026-05-11,LABORAL,05:00,109.0,117.87469475069553,115.78333333333333
1,2026-05-11,LABORAL,05:30,86.0,147.62907343972384,132.35537190082644
1,2026-05-11,LABORAL,06:00,106.0,135.21944714955586,126.42148760330579
1,2026-05-11,LABORAL,06:30,103.0,162.45253282817347,131.4297520661157
1,2026-05-11,LABORAL,07:00,102.0,146.93575013605377,126.24166666666666
1,2026-05-11,LABORAL,07:30,191.0,152.7357569844576,132.6694214876033
1,2026-05-11,LABORAL,08:00,96.0,150.79615839650626,128.9
1,2026-05-11,LABORAL,08:30,127.0,147.19965158983945,131.31404958677686
1,2026-05-11,LABORAL,09:00,144.0,147.90080486067444,133.19166666666666
1,2026-05-11,LABORAL,09:30,70.0,131.14332554801933,117.97520661157024
1,2026-05-11,LABORAL,10:00,107.0,108.80852793631782,95.67768595041322
1,2026-05-11,LABORAL,10:30,105.0,94.17576018438018,93.79166666666667
1,2026-05-11,LABORAL,11:00,39.0,93.89171572677276,92.80165289256199
1,2026-05-11,LABORAL,11:30,87.0,109.7638744785213,98.39669421487604
1,2026-05-11,LABORAL,12:00,43.0,131.4733083177822,108.39166666666667
1,2026-05-11,LABORAL,12:30,124.0,133.9160416595535,129.93388429752065
1,2026-05-11,LABORAL,13:00,98.0,128.00311796796962,131.96694214876032
1,2026-05-11,LABORAL,13:30,116.0,151.40099555684898,133.83471074380165
1,2026-05-11,LABORAL,14:00,211.0,166.90680126621004,146.35593220338984
1,2026-05-11,LABORAL,14:30,40.0,142.2412685249327,147.275
1,2026-05-11,LABORAL,15:00,163.0,191.390306056813,163.53719008264463
1,2026-05-11,LABORAL,15:30,170.0,177.49645764142602,168.5084745762712
1,2026-05-11,LABORAL,16:00,82.0,164.67986242065268,140.47058823529412
1,2026-05-11,LABORAL,16:30,100.0,120.13123568132912,108.30578512396694
1,2026-05-11,LABORAL,17:00,29.0,72.11788303760787,69.96330275229357
1,2026-05-12,LABORAL,04:30,128.0,105.79678310152785,109.6694214876033
1,2026-05-12,LABORAL,05:00,135.0,111.91399229112454,115.99166666666666
1,2026-05-12,LABORAL,05:30,137.0,130.4301439419445,131.31404958677686
1,2026-05-12,LABORAL,06:00,139.0,118.50301132580977,126.0
1,2026-05-12,LABORAL,06:30,138.0,132.8474062381765,131.099173553719
1,2026-05-12,LABORAL,07:00,113.0,126.27426438312833,126.03333333333333
1,2026-05-12,LABORAL,07:30,153.0,133.94109306474323,132.9504132231405
1,2026-05-12,LABORAL,08:00,147.0,124.87733243808418,129.175
1,2026-05-12,LABORAL,08:30,59.0,121.61645114771643,130.97520661157026
1,2026-05-12,LABORAL,09:00,103.0,127.21244948144853,132.94166666666666
1,2026-05-12,LABORAL,09:30,148.0,116.63854225445453,117.88429752066116
1,2026-05-12,LABORAL,10:00,96.0,88.99934215481147,95.62809917355372
1,2026-05-12,LABORAL,10:30,77.0,92.09282509794258,94.26666666666667
1,2026-05-12,LABORAL,11:00,99.0,86.93216340803535,91.7603305785124
1,2026-05-12,LABORAL,11:30,112.0,87.68861563449485,98.19834710743801
1,2026-05-12,LABORAL,12:00,91.0,104.47351030468158,108.14166666666667
1,2026-05-12,LABORAL,12:30,93.0,123.34380567681728,129.80165289256198
1,2026-05-12,LABORAL,13:00,155.0,135.0764571123326,131.62809917355372
1,2026-05-12,LABORAL,13:30,91.0,126.95176782202459,132.89256198347107
1,2026-05-12,LABORAL,14:00,118.0,140.3202464274332,146.9322033898305
1,2026-05-12,LABORAL,14:30,193.0,141.8455552085871,146.6
1,2026-05-12,LABORAL,15:00,169.0,158.9472544391229,163.36363636363637
1,2026-05-12,LABORAL,15:30,137.0,159.63072721689124,168.48305084745763
1,2026-05-12,LABORAL,16:00,91.0,130.41086901582315,139.9075630252101
1,2026-05-12,LABORAL,16:30,45.0,100.53861157018036,108.23140495867769
1,2026-05-12,LABORAL,17:00,61.0,57.87068044937137,69.5909090909091
1,2026-05-13,LABORAL,04:30,63.0,107.03356838418118,109.72727272727273
1,2026-05-13,LABORAL,05:00,145.0,119.78558528244118,115.99166666666666
1,2026-05-13,LABORAL,05:30,93.0,132.68131657481393,131.03305785123968
1,2026-05-13,LABORAL,06:00,96.0,118.78107093816018,125.97520661157024
1,2026-05-13,LABORAL,06:30,183.0,133.05723414551824,131.0495867768595
1,2026-05-13,LABORAL,07:00,76.0,131.2057991855305,125.76666666666667
1,2026-05-13,LABORAL,07:30,173.0,132.32774891137353,133.13223140495867
1,2026-05-13,LABORAL,08:00,93.0,124.94918879334593,129.225
1,2026-05-13,LABORAL,08:30,150.0,121.355204461756,130.34710743801654
1,2026-05-13,LABORAL,09:00,56.0,131.21723245014547,132.70833333333334
1,2026-05-13,LABORAL,09:30,119.0,111.78287862351391,118.44628099173553
1,2026-05-13,LABORAL,10:00,118.0,90.67953022860067,95.69421487603306
1,2026-05-13,LABORAL,10:30,62.0,88.43151732469074,93.525
1,2026-05-13,LABORAL,11:00,175.0,80.09773370409079,91.7603305785124
1,2026-05-13,LABORAL,11:30,63.0,95.2550317179421,98.4297520661157
1,2026-05-13,LABORAL,12:00,124.0,102.67483523929145,107.94166666666666
1,2026-05-13,LABORAL,12:30,73.0,118.82197793648078,129.45454545454547
1,2026-05-13,LABORAL,13:00,127.0,136.75009000947728,131.73553719008265
1,2026-05-13,LABORAL,13:30,141.0,127.9580221561728,132.21487603305786
1,2026-05-13,LABORAL,14:00,126.0,134.49014524068284,146.71186440677965
1,2026-05-13,LABORAL,14:30,180.0,152.88413994416652,146.93333333333334
1,2026-05-13,LABORAL,15:00,130.0,155.09137425434332,163.59504132231405
1,2026-05-13,LABORAL,15:30,214.0,168.01982694031005,168.11864406779662
1,2026-05-13,LABORAL,16:00,130.0,130.9628156553698,138.72268907563026
1,2026-05-13,LABORAL,16:30,69.0,101.83209265355437,107.55371900826447
1,2026-05-13,LABORAL,17:00,40.0,52.60669598483185,69.53636363636363
1,2026-05-14,LABORAL,04:30,88.0,112.11024674445137,109.15702479338843
1,2026-05-14,LABORAL,05:00,85.0,113.24115216866511,116.20833333333333
1,2026-05-14,LABORAL,05:30,201.0,133.93478311523563,130.2396694214876
1,2026-05-14,LABORAL,06:00,138.0,120.38532721597177,125.25619834710744
1,2026-05-14,LABORAL,06:30,72.0,137.34452311172103,131.78512396694214
1,2026-05-14,LABORAL,07:00,146.0,136.18751664677615,125.325
1,2026-05-14,LABORAL,07:30,105.0,132.5457163356853,133.6611570247934
1,2026-05-14,LABORAL,08:00,137.0,126.10714873441891,128.525
1,2026-05-14,LABORAL,08:30,124.0,121.0680934353615,130.38842975206612
1,2026-05-14,LABORAL,09:00,83.0,131.03126874116543,131.98333333333332
1,2026-05-14,LABORAL,09:30,113.0,114.1460670956458,118.46280991735537
1,2026-05-14,LABORAL,10:00,105.0,93.90068724339434,95.80165289256199
1,2026-05-14,LABORAL,10:30,105.0,92.31155603920553,93.28333333333333
1,2026-05-14,LABORAL,11:00,66.0,85.20590927594259,92.44628099173553
1,2026-05-14,LABORAL,11:30,101.0,96.15405531603095,98.14876033057851
1,2026-05-14,LABORAL,12:00,96.0,107.66849999786493,108.1
1,2026-05-14,LABORAL,12:30,116.0,123.46388632208944,128.3388429752066
1,2026-05-14,LABORAL,13:00,126.0,137.25679874385725,131.73553719008265
1,2026-05-14,LABORAL,13:30,127.0,127.78379254246076,131.88429752066116
1,2026-05-14,LABORAL,14:00,135.0,133.20037951841238,146.91525423728814
1,2026-05-14,LABORAL,14:30,151.0,145.69018783214878,147.46666666666667
1,2026-05-14,LABORAL,15:00,180.0,148.4143741340389,163.07438016528926
1,2026-05-14,LABORAL,15:30,121.0,163.27985024411845,168.23728813559322
1,2026-05-14,LABORAL,16:00,124.0,127.23215780752442,138.74789915966386
1,2026-05-14,LABORAL,16:30,82.0,101.06899325028941,106.90082644628099
1,2026-05-14,LABORAL,17:00,43.0,56.83087600922318,69.76363636363637
1,2026-05-14,LABORAL,17:30,5.0,33.44596553635027,37.54761904761905
1,2026-05-15,LABORAL,04:30,147.0,99.82648888084798,108.63636363636364
1,2026-05-15,LABORAL,05:00,89.0,93.27061921908142,115.70833333333333
1,2026-05-15,LABORAL,05:30,116.0,119.24466273966956,130.69421487603304
1,2026-05-15,LABORAL,06:00,137.0,108.0788406313373,125.27272727272727
1,2026-05-15,LABORAL,06:30,86.0,129.60817217023782,131.2479338842975
1,2026-05-15,LABORAL,07:00,183.0,123.55696614964651,125.7
1,2026-05-15,LABORAL,07:30,120.0,118.40744899414452,133.77685950413223
1,2026-05-15,LABORAL,08:00,112.0,115.41311584937408,128.35
1,2026-05-15,LABORAL,08:30,84.0,109.24188605244417,130.54545454545453
1,2026-05-15,LABORAL,09:00,136.0,115.6436555711001,131.575
1,2026-05-15,LABORAL,09:30,98.0,102.09429897415238,118.68595041322314
1,2026-05-15,LABORAL,10:00,90.0,91.78593195667239,95.58677685950413
1,2026-05-15,LABORAL,10:30,116.0,86.61752766409741,93.68333333333334
1,2026-05-15,LABORAL,11:00,55.0,81.06678380049026,92.18181818181819
1,2026-05-15,LABORAL,11:30,151.0,87.02669359894863,97.70247933884298
1,2026-05-15,LABORAL,12:00,117.0,102.74709199092231,108.21666666666667
1,2026-05-15,LABORAL,12:30,87.0,106.76348971718728,128.5206611570248
1,2026-05-15,LABORAL,13:00,122.0,115.32606921429239,131.51239669421489
1,2026-05-15,LABORAL,13:30,93.0,112.8594552612449,132.10743801652893
1,2026-05-15,LABORAL,14:00,218.0,111.23741479132518,146.54237288135593
1,2026-05-15,LABORAL,14:30,100.0,126.00583766337112,147.45833333333334
1,2026-05-15,LABORAL,15:00,161.0,117.97430077708056,163.37190082644628
1,2026-05-15,LABORAL,15:30,160.0,132.57044400711214,167.82203389830508
1,2026-05-15,LABORAL,16:00,163.0,100.714452647044,138.56302521008402
1,2026-05-15,LABORAL,16:30,126.0,86.66206039009418,106.54545454545455
1,2026-05-15,LABORAL,17:00,80.0,52.84878319237382,69.52252252252252
1,2026-05-16,SABADO,04:30,26.0,83.37338584156596,69.12
1,2026-05-16,SABADO,05:00,103.0,68.49188487343169,60.52
1,2026-05-16,SABADO,05:30,81.0,97.37039663642484,88.5
1,2026-05-16,SABADO,06:00,33.0,93.53501330990059,89.73076923076923
1,2026-05-16,SABADO,06:30,120.0,105.80470912919927,105.34615384615384
1,2026-05-16,SABADO,07:00,145.0,103.85453893156406,101.6923076923077
1,2026-05-16,SABADO,07:30,128.0,100.9915006427686,98.53846153846153
1,2026-05-16,SABADO,08:00,77.0,101.36103884056244,99.3076923076923
1,2026-05-16,SABADO,08:30,108.0,94.82082801121689,94.88461538461539
1,2026-05-16,SABADO,09:00,113.0,98.79973725171067,95.76923076923077
1,2026-05-16,SABADO,09:30,85.0,83.65183932895863,82.8076923076923
1,2026-05-16,SABADO,10:00,83.0,67.60114506421178,77.96153846153847
1,2026-05-16,SABADO,10:30,90.0,87.83253804574888,89.0
1,2026-05-16,SABADO,11:00,100.0,83.64378705846099,85.26923076923077
1,2026-05-16,SABADO,11:30,103.0,69.14149402715343,80.4
1,2026-05-16,SABADO,12:00,118.0,86.74900383122866,85.57692307692308
1,2026-05-16,SABADO,12:30,110.0,91.55827744549876,88.0
1,2026-05-16,SABADO,13:00,35.0,84.46136554899675,68.17391304347827
1,2026-05-16,SABADO,13:30,48.0,81.15306502340826,70.52
1,2026-05-16,SABADO,14:00,25.0,90.26713705272648,74.5
1,2026-05-16,SABADO,14:30,147.0,96.81840881752052,73.04
1,2026-05-16,SABADO,15:00,42.0,74.99140066205968,62.416666666666664
1,2026-05-16,SABADO,15:30,39.0,104.53483567583191,54.75
1,2026-05-16,SABADO,16:00,45.0,60.626819859727654,52.541666666666664
1,2026-05-16,SABADO,17:00,1.0,72.72254296575802,44.666666666666664
1,2026-05-17,DOMINGO,07:00,20.0,27.206887242260436,35.05263157894737
1,2026-05-17,DOMINGO,07:30,40.0,27.895782101612454,30.363636363636363
1,2026-05-17,DOMINGO,08:00,16.0,34.28644831400739,37.61904761904762
1,2026-05-17,DOMINGO,08:30,59.0,36.06594141894904,42.333333333333336
1,2026-05-17,DOMINGO,10:30,24.0,31.43560175291161,34.22727272727273
1,2026-05-17,DOMINGO,11:30,38.0,32.070697857556496,35.46666666666667
1,2026-05-17,DOMINGO,12:00,26.0,27.314544929252648,33.94117647058823
1,2026-05-17,DOMINGO,16:00,27.0,31.925609717065598,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,80.69267230353064,44.0
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,87.28776927222899,23.0
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,105.95218585198853,16.666666666666668
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,101.80621490901204,23.75
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,104.26552980132665,27.333333333333332
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,98.03242447495376,26.0
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,102.75822555301474,27.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,96.84940818751834,23.75
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,106.29692865630791,23.333333333333332
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,106.84092136567428,23.75
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,102.43978990910719,36.0
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,79.5518492489188,25.0
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,76.94383240498513,15.0
1,2026-05-19,LABORAL,04:30,82.0,86.69488169661578,109.06611570247934
1,2026-05-19,LABORAL,05:00,135.0,97.26347498251569,115.25
1,2026-05-19,LABORAL,05:30,156.0,98.22286024250963,130.38842975206612
1,2026-05-19,LABORAL,06:00,133.0,115.87908231755411,125.36363636363636
1,2026-05-19,LABORAL,06:30,155.0,117.74912194601366,131.05785123966942
1,2026-05-19,LABORAL,07:00,125.0,113.52043630099556,125.8
1,2026-05-19,LABORAL,07:30,122.0,99.858992940046,133.83471074380165
1,2026-05-19,LABORAL,08:00,124.0,88.49331835502178,128.025
1,2026-05-19,LABORAL,08:30,130.0,119.88419736531505,130.27272727272728
1,2026-05-19,LABORAL,09:00,156.0,114.21735150016694,131.475
1,2026-05-19,LABORAL,09:30,125.0,95.31357410437263,118.62809917355372
1,2026-05-19,LABORAL,10:00,71.0,85.41984796919809,95.88429752066116
1,2026-05-19,LABORAL,10:30,146.0,78.75604556715464,93.95833333333333
1,2026-05-19,LABORAL,11:00,42.0,81.77128848934649,91.84297520661157
1,2026-05-19,LABORAL,11:30,184.0,95.69321824598254,98.47107438016529
1,2026-05-19,LABORAL,12:00,77.0,98.46007677787813,108.29166666666667
1,2026-05-19,LABORAL,12:30,131.0,113.00451031929849,127.85950413223141
1,2026-05-19,LABORAL,13:00,91.0,112.67218685410414,131.05785123966942
1,2026-05-19,LABORAL,13:30,153.0,121.84451548189554,131.900826446281
1,2026-05-19,LABORAL,14:00,118.0,142.37561444632493,146.95762711864407
1,2026-05-19,LABORAL,14:30,158.0,142.61059786017884,146.85
1,2026-05-19,LABORAL,15:00,155.0,172.66099118298285,162.8181818181818
1,2026-05-19,LABORAL,15:30,122.0,155.63425242749344,167.10169491525423
1,2026-05-19,LABORAL,16:00,222.0,126.83332692434118,139.16806722689077
1,2026-05-19,LABORAL,16:30,143.0,94.71495370775617,106.5702479338843
1,2026-05-19,LABORAL,17:00,48.0,48.5536651400724,69.54054054054055
1,2026-05-20,LABORAL,04:30,82.0,112.06274395183718,108.36363636363636
1,2026-05-20,LABORAL,05:00,128.0,123.98576344166634,115.275
1,2026-05-20,LABORAL,05:30,88.0,137.7006734357809,130.40495867768595
1,2026-05-20,LABORAL,06:00,137.0,128.12464748166462,124.63636363636364
1,2026-05-20,LABORAL,06:30,145.0,136.4605333046242,131.19834710743802
1,2026-05-20,LABORAL,07:00,130.0,134.2525239899771,126.05833333333334
1,2026-05-20,LABORAL,07:30,101.0,139.7770989732787,133.2396694214876
1,2026-05-20,LABORAL,08:00,58.0,133.3181228997971,127.66666666666667
1,2026-05-20,LABORAL,08:30,185.0,126.0469951606784,130.43801652892563
1,2026-05-20,LABORAL,09:00,91.0,136.57628887524916,131.30833333333334
1,2026-05-20,LABORAL,09:30,104.0,124.27699104372607,118.50413223140495
1,2026-05-20,LABORAL,10:00,191.0,88.09996932452495,95.2892561983471
1,2026-05-20,LABORAL,10:30,67.0,102.6022103647979,94.65
1,2026-05-20,LABORAL,11:00,66.0,91.12732753459026,91.31404958677686
1,2026-05-20,LABORAL,11:30,92.0,98.50010283421693,98.62809917355372
1,2026-05-20,LABORAL,12:00,82.0,100.37429168889797,107.80833333333334
1,2026-05-20,LABORAL,12:30,104.0,138.26023368056732,127.91735537190083
1,2026-05-20,LABORAL,13:00,47.0,144.67630832560135,130.50413223140495
1,2026-05-20,LABORAL,13:30,178.0,124.10642164703908,131.91735537190084
1,2026-05-20,LABORAL,14:00,117.0,145.3312337396573,146.78813559322035
1,2026-05-20,LABORAL,14:30,130.0,158.12090452663688,146.04166666666666
1,2026-05-20,LABORAL,15:00,270.0,171.1284208666676,163.099173553719
1,2026-05-20,LABORAL,15:30,180.0,176.01923170122103,166.32203389830508
1,2026-05-20,LABORAL,16:00,104.0,140.22142255585948,139.65546218487395
1,2026-05-20,LABORAL,16:30,71.0,112.5585298269827,106.66115702479338
1,2026-05-20,LABORAL,17:00,95.0,54.616473732474404,69.16216216216216
1,2026-05-23,SABADO,04:30,94.0,69.22433439432794,66.0
1,2026-05-23,SABADO,05:00,32.0,63.47654469493974,62.64
1,2026-05-23,SABADO,05:30,145.0,83.13013988014153,88.42307692307692
1,2026-05-23,SABADO,06:00,78.0,77.09895245102027,86.42307692307692
1,2026-05-23,SABADO,06:30,148.0,83.64704549979274,107.0
1,2026-05-23,SABADO,07:00,66.0,86.37627266991807,100.3076923076923
1,2026-05-23,SABADO,07:30,119.0,83.2015229816829,100.65384615384616
1,2026-05-23,SABADO,08:00,70.0,85.63220787940227,98.38461538461539
1,2026-05-23,SABADO,08:30,76.0,81.87654367084366,93.96153846153847
1,2026-05-23,SABADO,09:00,82.0,87.39389445140318,95.0
1,2026-05-23,SABADO,09:30,98.0,78.57346973261653,83.38461538461539
1,2026-05-23,SABADO,10:00,52.0,71.33560412956717,76.73076923076923
1,2026-05-23,SABADO,10:30,44.0,84.28498637623949,87.125
1,2026-05-23,SABADO,11:00,129.0,86.97740383174857,85.6923076923077
1,2026-05-23,SABADO,11:30,50.0,76.67297986175022,80.56
1,2026-05-23,SABADO,12:00,84.0,90.08097671070266,87.34615384615384
1,2026-05-23,SABADO,12:30,110.0,93.49679385378509,88.52173913043478
1,2026-05-23,SABADO,13:00,79.0,77.56102319609575,64.3913043478261
1,2026-05-23,SABADO,14:00,85.0,87.89706369728862,72.54166666666667
1,2026-05-23,SABADO,15:00,89.0,109.97599737246428,62.416666666666664
1,2026-05-23,SABADO,15:30,47.0,120.87570979922583,55.333333333333336
1,2026-05-23,SABADO,16:00,24.0,111.81554208169776,50.0
1,2026-05-23,SABADO,16:30,38.0,130.60486537837224,71.94117647058823
1,2026-05-24,DOMINGO,08:00,28.0,31.38924675931635,36.63636363636363
1,2026-05-24,DOMINGO,08:30,26.0,25.55454211458003,43.42857142857143
1,2026-05-24,DOMINGO,09:00,44.0,31.774670171424248,34.13333333333333
1,2026-05-24,DOMINGO,10:00,35.0,47.7872387732454,35.76190476190476
1,2026-05-24,DOMINGO,11:00,27.0,43.18889126136649,34.5
1,2026-05-24,DOMINGO,12:00,10.0,52.527412550993574,33.23529411764706
1,2026-05-24,DOMINGO,12:30,35.0,36.15932330585524,37.63157894736842
1,2026-05-24,DOMINGO,13:30,32.0,46.62501782624618,28.533333333333335
1,2026-05-24,DOMINGO,14:00,16.0,61.00086345163147,36.125
1,2026-05-24,DOMINGO,15:00,25.0,58.776950965765174,39.6875
1,2026-05-24,DOMINGO,15:30,21.0,41.11840803189425,49.714285714285715
1,2026-05-24,DOMINGO,16:30,32.0,54.69731502592429,31.75
1,2026-05-25,LABORAL,04:30,54.0,106.29196406842509,106.825
1,2026-05-25,LABORAL,05:00,152.0,108.82504207050665,115.17647058823529
1,2026-05-25,LABORAL,05:30,114.0,133.9809090350775,129.45
1,2026-05-25,LABORAL,06:00,128.0,129.28812661225834,123.95
1,2026-05-25,LABORAL,06:30,124.0,144.86678788314313,132.06666666666666
1,2026-05-25,LABORAL,07:00,145.0,131.83515639994283,126.00840336134453
1,2026-05-25,LABORAL,07:30,66.0,140.56406198684408,132.04166666666666
1,2026-05-25,LABORAL,08:00,144.0,123.66054017162995,127.4201680672269
1,2026-05-25,LABORAL,08:30,210.0,138.15640505109536,131.16666666666666
1,2026-05-25,LABORAL,09:00,176.0,136.8706462806882,129.3109243697479
1,2026-05-25,LABORAL,09:30,50.0,125.11504633453836,118.13333333333334
1,2026-05-25,LABORAL,10:00,71.0,96.87991056265706,96.025
1,2026-05-25,LABORAL,10:30,110.0,90.20575633064001,94.0
1,2026-05-25,LABORAL,11:00,74.0,91.12555018245347,91.46666666666667
1,2026-05-25,LABORAL,11:30,72.0,106.86182660503675,98.55833333333334
1,2026-05-25,LABORAL,12:00,122.0,121.57622442546011,107.08403361344538
1,2026-05-25,LABORAL,12:30,120.0,125.25998016819952,128.51666666666668
1,2026-05-25,LABORAL,13:00,82.0,124.90505648912823,128.0
1,2026-05-25,LABORAL,13:30,114.0,149.28882374542738,132.325
1,2026-05-25,LABORAL,14:00,158.0,158.20117296443794,147.0940170940171
1,2026-05-25,LABORAL,14:30,134.0,130.06473415396897,144.91596638655463
1,2026-05-25,LABORAL,15:00,177.0,176.76366418865916,163.88333333333333
1,2026-05-25,LABORAL,15:30,164.0,167.5232499353783,165.07692307692307
1,2026-05-25,LABORAL,16:00,68.0,151.9221608664221,138.24576271186442
1,2026-05-25,LABORAL,16:30,138.0,108.27639329640627,106.19166666666666
1,2026-05-25,LABORAL,17:00,92.0,70.10137080649386,69.39090909090909
1,2026-05-25,LABORAL,17:30,29.0,25.518612571889534,36.78048780487805
1,2026-05-26,LABORAL,04:30,154.0,98.58191560494244,105.96666666666667
1,2026-05-26,LABORAL,05:00,112.0,121.38575273801479,115.52941176470588
1,2026-05-26,LABORAL,05:30,153.0,133.07305534194737,129.03333333333333
