route,dia_op,tipo_dia,n,demanda_media,mae_gru,sesgo_gru,rango_pred_gru,rango_real,mae_media,sesgo_media,celdas_sin_media,epocas,ejemplos_ajuste,segundos
1,2026-05-10,DOMINGO,10,37.2,10.729308834086856,-7.214792105540232,8.884852479692697,39.0,12.780462662337662,-1.3386661255411254,0,347,347,1.824575599981472
1,2026-05-11,LABORAL,26,105.57692307692308,31.557032308339494,19.430016492321894,104.95097056223254,182.0,35.204555229488626,24.556689900465933,0,385,347,3.3443319000070915
1,2026-05-12,LABORAL,26,116.46153846153847,27.233439097744117,-9.699900381081111,101.92947515455516,148.0,25.308559648517228,13.506881902395037,0,409,347,3.98703940003179
1,2026-05-13,LABORAL,26,116.11538461538461,32.886075510627116,-3.874975668162689,109.81684685938058,174.0,36.02392663132433,13.717762802280353,0,327,347,2.918680500006303
1,2026-05-14,LABORAL,27,110.18518518518519,19.538169081971724,8.833936509017326,142.16049117159298,196.0,23.268067308176,16.13495085501637,0,323,347,2.772785299923271
1,2026-05-15,LABORAL,26,121.03846153846153,28.52947174316813,-3.680872372989666,105.47412252973697,163.0,27.823670431375735,8.53693828375346,0,280,347,1.9618827999802306
1,2026-05-16,SABADO,25,80.2,26.690901033780797,4.077808527603464,70.36272122147203,146.0,27.6640099738253,5.465429987984809,0,244,347,1.9689121999545023
1,2026-05-17,DOMINGO,8,31.25,10.686018160631033,0.4066776203211546,8.678067124531282,43.0,10.794308483425489,4.72244559582859,0,184,347,1.8389505000086501
1,2026-05-18,FESTIVO_PUENTE,13,28.615384615384617,45.3479220938726,45.3479220938726,43.29615755176626,42.0,10.925641025641026,1.4641025641025638,0,230,346,1.90287009999156
1,2026-05-19,LABORAL,26,127.07692307692308,29.603296482340888,9.767684445093298,108.75052294512193,180.0,26.852016328932546,2.3199235220587364,0,339,345,3.105276899994351
1,2026-05-20,LABORAL,26,117.03846153846153,36.729127499188245,8.461911042368694,125.52817062318344,223.0,36.138423686755814,12.209935122860795,0,301,345,2.725095000001602
1,2026-05-23,SABADO,23,79.95652173913044,26.244894587705566,-2.1452727038013735,47.29862514525354,124.0,25.02914239900756,7.350260880698967,0,298,345,1.5474589999066666
1,2026-05-24,DOMINGO,12,27.583333333333332,11.059572699026655,8.830169412554218,14.930531373478473,34.0,9.549859757107892,8.468487208088286,0,308,345,2.624678699998185
1,2026-05-25,LABORAL,27,114.37037037037037,28.616403478752503,5.244215176446655,142.57947730898087,181.0,29.27145758202059,11.21345231175642,0,309,345,2.401562500046566
1,2026-05-26,LABORAL,26,121.76923076923077,29.58135090232427,-0.8093678638505195,100.15047035437485,164.0,29.308861547543096,7.0713173284256365,0,302,345,2.7295653000473976
1,2026-05-27,LABORAL,25,116.16,35.02034138390145,3.267210719340209,89.44393561807033,188.0,33.59228896893959,12.029571879434679,0,307,345,2.7546793000074103
1,2026-05-28,LABORAL,26,112.3076923076923,30.81182787997492,4.411886567240734,102.60414612732541,162.0,31.334095524872588,16.444082179422608,0,310,345,2.9163187999511138
1,2026-05-29,LABORAL,26,114.88461538461539,23.996971738628318,-0.6119575777250638,94.65859147627472,126.0,25.609965978672708,13.858357534306815,0,290,345,1.6905172999249771
1,2026-05-30,SABADO,23,73.34782608695652,19.804142994347277,3.3988611450810344,55.32832730280565,120.0,27.19124626788024,14.871026313393074,0,293,345,2.483712099958211
1,2026-05-31,DOMINGO,9,43.111111111111114,19.63801749186166,-9.147470792179295,12.265933465468905,62.0,16.796209063351505,-6.365928721593296,0,286,345,2.5047038999618962
1,2026-06-01,LABORAL,25,114.4,35.08403269611089,14.380075432024382,90.2777493940446,143.0,33.937941436081516,16.497787806233436,0,206,345,1.8923713999101892
1,2026-06-02,LABORAL,26,118.26923076923077,29.38875720483788,-3.835256234131024,97.18809598745585,162.0,31.685767627165966,10.260952262956666,0,220,345,2.2543442000169307
1,2026-06-03,LABORAL,25,113.84,26.82128898231475,8.508601370522285,87.26003381648512,150.0,28.251820208878677,16.84297828107133,0,207,345,1.8376216000178829
1,2026-06-04,LABORAL,26,103.57692307692308,27.709272465313635,15.192278150375014,106.51576054776451,142.0,30.168362557341215,24.641891161172854,0,295,345,2.098578599980101
1,2026-06-05,LABORAL,26,114.57692307692308,28.041882278871416,-13.039236125735496,82.37641321669216,249.0,30.284882687237108,13.43904670503749,0,194,344,1.8645330000435933
1,2026-06-06,SABADO,21,84.80952380952381,24.040739198227055,-5.64896835997858,30.586410754474585,119.0,25.26201611943975,1.8625596984175945,0,114,343,1.0984689000761136
1,2026-06-07,DOMINGO,17,29.647058823529413,12.64803007391784,7.231583790334185,14.10907045125768,52.0,10.75474385023854,5.770252915355207,0,126,343,1.2220252000261098
1,2026-06-08,FESTIVO_PUENTE,8,24.625,83.21051106279148,83.21051106279148,27.213375905284096,38.0,14.826984126984126,7.104761904761904,0,124,343,1.3736220001010224
1,2026-06-09,LABORAL,25,114.64,28.54208611031733,13.490411057358441,99.8730234281749,137.0,29.03419461461897,15.501805481944919,0,123,343,1.1623789001023397
1,2026-06-10,LABORAL,24,91.83333333333333,43.33674640455455,33.812315740202486,78.87388094338739,130.0,45.74492410841733,38.75771230726739,0,116,343,1.1539421000052243
3,2026-04-02,FESTIVO,19,31.0,16.936235651095615,3.9621212852414485,65.64335918852838,51.0,13.672305764411027,2.113408521303258,0,471,341,4.15020740008913
3,2026-04-03,FESTIVO,11,21.818181818181817,16.07824723668023,3.905242648466323,53.404091570024846,34.0,12.960930735930736,11.892748917748918,0,457,341,3.91297249996569
3,2026-04-04,SABADO,23,60.17391304347826,20.739557573093762,9.365510967592913,101.11923910956749,82.0,47.07349304062829,46.838525418056605,0,560,341,5.296498700045049
3,2026-04-05,DOMINGO,11,27.181818181818183,7.9718129124738315,7.45179032546359,17.833329948283378,21.0,9.157055259368201,9.11549681780976,0,522,341,4.840786000015214
3,2026-04-06,LABORAL,27,146.85185185185185,33.00334792125294,7.4301427615566,251.73517676347976,287.0,31.358159050871656,6.8873735697164955,0,503,341,4.1434172000736
3,2026-04-07,LABORAL,26,163.5,39.766632121811476,-18.56359478324786,234.0299418469876,316.0,35.93718220798784,-5.28007902778375,0,458,341,3.3362269999925047
3,2026-04-08,LABORAL,27,146.40740740740742,32.16591793539275,-0.3451999920297545,254.18147748613558,295.0,35.12255342652251,8.036006334195028,0,482,341,4.403990600025281
3,2026-04-09,LABORAL,27,139.2962962962963,37.479609097551595,3.451972376385068,245.40431906126224,310.0,38.76949037268023,15.067404933999581,0,557,341,4.895753400051035
3,2026-04-10,LABORAL,27,143.03703703703704,37.64261310053618,-4.915818320025319,231.8431941235317,379.0,38.99581532603669,11.193249536001506,0,540,341,4.544545300072059
3,2026-04-11,SABADO,24,98.04166666666667,25.64883527488053,3.1576097911046332,169.69908554466764,214.0,26.82823146408754,5.031496019631051,0,608,341,4.198810899979435
3,2026-04-12,DOMINGO,8,28.375,11.988809161791911,8.944977523841002,28.11941043539312,17.0,8.112272095753216,8.112272095753216,0,128,341,1.222344300011173
3,2026-04-13,LABORAL,27,131.07407407407408,40.29674548075304,20.349872360693553,246.18018582635847,269.0,40.97946748586604,23.040055934584753,0,588,341,5.401157699991018
3,2026-04-14,LABORAL,28,140.07142857142858,36.0583033456728,-10.633185022037841,223.75816202059488,352.0,33.30192091454775,9.650887114226764,0,585,341,5.564720699912868
3,2026-04-15,LABORAL,27,134.66666666666666,30.68746688328508,21.26059242650256,269.23833799158,293.0,31.295134715254473,19.322617799878778,0,137,341,1.3305623999331146
3,2026-04-16,LABORAL,27,130.37037037037038,29.051039652370385,13.618315860133144,219.79816383177024,284.0,33.19483699617301,23.581174098280894,0,127,341,1.219672300037928
3,2026-04-17,LABORAL,26,145.0,33.764841488078716,-16.954831399689507,169.09077434528766,240.0,29.883164427190103,9.683455926505031,0,129,341,0.8566944999620318
3,2026-04-18,SABADO,25,83.96,23.645577839482467,12.547568664875234,125.15656519384301,196.0,25.009550497759964,18.159410441737556,0,132,341,1.3796713000629097
3,2026-04-19,DOMINGO,11,31.636363636363637,11.528527437116578,1.9753964225472203,20.316452521072875,29.0,9.451569344693816,2.8186403454373425,0,144,341,1.5424882000079378
3,2026-04-20,LABORAL,27,135.85185185185185,37.706530969672286,17.83149640326424,234.7929373864492,251.0,34.211023253228554,17.962962139081274,0,363,341,3.628683099988848
3,2026-04-21,LABORAL,27,147.92592592592592,32.28079290768912,-4.362479803240335,224.4246688598412,330.0,29.938891885799826,4.286321613089091,0,144,341,1.2733228999422863
3,2026-04-22,LABORAL,27,130.1851851851852,43.56547366817643,23.99651264930203,267.3658267286369,483.0,43.42955614226212,23.39085446121118,0,144,341,1.6318062000209466
3,2026-04-23,LABORAL,22,130.1818181818182,34.23732377054049,18.75504724462529,205.94901208013522,256.0,34.204356991359745,29.081311110572514,0,143,341,1.5068182999966666
3,2026-04-24,LABORAL,25,131.08,43.82041744198093,-18.907473858580925,142.11662655362628,290.0,40.52254293329962,26.935124580204164,0,144,341,0.9945942000485957
3,2026-04-25,SABADO,23,96.30434782608695,33.5174444093383,-20.33008358447707,90.01252077322141,181.0,22.270941022184644,10.10248835683757,0,144,341,1.489652199903503
3,2026-04-26,DOMINGO,10,30.8,10.247365556794502,3.5895978277596017,21.165258327050424,25.0,8.940696649032514,4.530696649032514,0,149,341,1.620610999991186
3,2026-04-27,LABORAL,28,137.32142857142858,37.944174581614206,10.13686474364756,260.40944022675745,371.0,37.73395478308008,11.577139641425637,0,260,341,1.9971897000214085
3,2026-04-28,LABORAL,27,136.25925925925927,30.44646736483692,6.52797230680788,249.8022907785641,324.0,32.89250342216741,16.830659514429243,0,223,341,1.9905425000470132
3,2026-04-29,LABORAL,26,149.84615384615384,33.78093123257186,-7.136024601127041,240.5293097926558,383.0,38.45579847013027,6.749913883858197,0,208,341,1.7893183000851423
3,2026-04-30,LABORAL,27,146.40740740740742,31.876593286747703,1.5471121606820148,250.62944146873727,322.0,32.53816316166963,6.388229706316603,0,241,341,2.239205199992284
3,2026-05-01,FESTIVO,18,33.44444444444444,67.08935090852903,66.82185909361233,160.6604195265748,54.0,13.726851851851855,-5.502777777777779,0,240,341,1.3881955000106245
3,2026-05-02,SABADO,26,81.76923076923077,27.6398107712427,-22.18405544822878,73.58798999681073,172.0,28.706100243695463,18.21790167329741,0,640,341,6.019489699974656
3,2026-05-03,DOMINGO,8,28.5,8.45446938216343,5.278513842925635,17.304685361993748,24.0,9.498216363314054,6.901442169765666,0,477,341,4.458817100035958
3,2026-05-04,LABORAL,27,141.85185185185185,30.044844746217343,5.401068049600446,237.48570855181504,276.0,32.51473216677244,10.796058471313238,0,681,341,5.566909999935888
3,2026-05-05,LABORAL,27,140.77777777777777,38.49151695142832,-2.5806985380714362,229.4239868184357,255.0,36.84110761270409,11.739370167708703,0,698,341,4.271758000017144
3,2026-05-06,LABORAL,23,124.21739130434783,36.51621402726569,18.507137991177327,221.44226472202752,239.0,41.3838443156644,32.88973743817271,0,511,341,4.787641700007953
3,2026-05-07,LABORAL,26,142.46153846153845,33.40657640766381,6.035905659819336,212.55044474263525,252.0,31.525225055110145,13.399269215654842,0,447,341,3.806491499999538
3,2026-05-08,LABORAL,26,136.73076923076923,31.090067743517327,13.295811234704077,250.25664786932214,297.0,35.29257310243481,19.013219226701146,0,682,341,5.057196000008844
3,2026-05-09,SABADO,25,91.72,18.454042665754326,-0.0005979732828950546,160.94274564490178,184.0,18.453187140645927,6.794601706472259,0,622,341,3.938086000038311
3,2026-05-10,DOMINGO,9,36.0,11.342729429493707,-6.689302128156975,9.042346305793345,49.0,11.791659313569987,-1.3835706228726,0,493,341,2.477545900037512
3,2026-05-11,LABORAL,26,135.73076923076923,45.94161125021359,17.726568089441198,229.03593107209417,275.0,47.18347560404149,19.869915708087653,0,589,341,2.952268399996683
3,2026-05-12,LABORAL,27,145.25925925925927,35.13198771672117,-7.895255430315395,263.66273110694556,326.0,35.912429587678986,6.5345984423940955,0,781,341,4.145469299983233
3,2026-05-13,LABORAL,26,138.6153846153846,43.76099965871318,-4.575013563628622,211.66194791933395,300.0,41.03410321291711,16.679960253239,0,774,341,4.324692900059745
3,2026-05-14,LABORAL,27,134.88888888888889,29.70450939942739,-2.6647003330512096,249.65073954161008,284.0,33.237583278798944,16.610632535345804,0,865,341,4.540444600046612
3,2026-05-15,LABORAL,27,140.11111111111111,31.616095351624956,-8.752767084567877,205.80270717125347,252.0,30.266800458450728,11.254077203957927,0,236,341,1.2028568999376148
3,2026-05-16,SABADO,26,92.8076923076923,27.78924679871841,-0.6776745960834462,159.03080845835262,213.0,28.863561822198808,4.651137166203143,0,255,341,1.3210111000807956
3,2026-05-17,DOMINGO,15,31.666666666666668,11.601419777951836,-2.1267917524191575,9.633844981783199,52.0,13.05347137754149,3.122884990518201,0,274,341,1.4671911000041291
3,2026-05-18,FESTIVO_PUENTE,13,28.923076923076923,65.38575584494136,61.37173334941646,159.2687482260465,34.0,7.357661782661784,1.0333638583638585,0,257,341,1.3822234000544995
3,2026-05-19,LABORAL,27,148.74074074074073,33.74516421849699,10.718245791810125,262.8952722261481,268.0,30.444284232740593,2.3802821246882924,0,635,341,3.3407205999828875
3,2026-05-20,LABORAL,27,137.85185185185185,28.614010634793708,0.26837322815135556,239.4613164198467,273.0,31.137122572714944,13.16047309106307,0,497,341,2.477502999943681
3,2026-05-23,SABADO,25,86.72,24.70423607314099,-11.047037584705059,113.131450561713,222.0,23.586043472444906,13.268827355228789,0,470,341,2.4908564999932423
3,2026-05-24,DOMINGO,11,34.90909090909091,14.874479049813168,-4.305054053485406,10.364899165478903,69.0,15.988037720453525,0.0564359888517946,0,475,341,2.5061590000987053
3,2026-05-25,LABORAL,28,139.32142857142858,41.751110609197134,6.496454504887121,267.5334771204739,277.0,40.826967224547595,7.08684461070036,0,478,341,2.5672399000031874
3,2026-05-26,LABORAL,27,145.66666666666666,30.297988181120438,1.5777083760088884,234.1756015459506,315.0,30.002598820571762,4.799442898278244,0,477,341,2.351427900022827
3,2026-05-27,LABORAL,26,125.57692307692308,33.344388717520616,13.895737438114853,223.40157366560783,219.0,38.82747602818245,28.374164505680053,0,478,341,2.4231938999146223
3,2026-05-28,LABORAL,27,133.1851851851852,34.521818104166215,-1.9474451374720314,219.07439410863094,293.0,34.396810105185104,17.03807048744823,0,549,341,2.801528799929656
3,2026-05-29,LABORAL,27,135.74074074074073,34.831204569210165,-2.834631223430077,229.61217557655243,298.0,36.77744593551078,14.455129558769572,0,510,341,2.908397699939087
3,2026-05-30,SABADO,23,90.52173913043478,33.331812530753695,6.503209120433066,161.62195392443513,192.0,33.0992553974368,14.49765500738983,0,494,341,2.4676019999897107
3,2026-05-31,DOMINGO,9,33.55555555555556,20.51559397448448,18.626483337514586,65.37311489918203,38.0,8.291752890817724,1.8110339365693582,0,120,341,0.6867860000347719
3,2026-06-01,LABORAL,25,125.92,40.56228139335581,29.69825874449846,226.08981537720786,194.0,39.06425370357769,29.253895572360133,0,321,341,1.762172400020063
3,2026-06-02,LABORAL,25,144.8,45.80266584115297,-14.085766922562744,212.52743944906538,221.0,34.72483425889148,12.737610419119155,0,252,341,1.7961164000444114
3,2026-06-03,LABORAL,26,131.73076923076923,41.65604105462475,11.782650848763003,242.8566696546148,282.0,27.979463980985006,21.62864361484338,0,247,341,1.6264194999821484
3,2026-06-04,LABORAL,26,127.65384615384616,39.054658645993484,8.737018643089502,196.20646432802457,235.0,30.24903431198679,25.467982306073107,0,120,341,0.6690158999990672
3,2026-06-05,LABORAL,25,134.36,36.98249321860084,-15.867373648924264,163.58943048097623,288.0,28.531911822690816,22.497121255267704,0,121,340,0.7103868999984115
3,2026-06-06,SABADO,24,93.04166666666667,31.339562685831037,-18.942229131367817,102.48595164631449,183.0,18.279633147734884,7.92087887649652,0,122,339,0.7746307000052184
3,2026-06-07,DOMINGO,18,28.0,23.110237766751887,18.074390774609544,77.452488426076,40.0,10.746119578221702,6.58158966369179,0,118,339,0.7828351000789553
3,2026-06-08,FESTIVO_PUENTE,9,27.444444444444443,91.49177421298191,91.49177421298191,165.86026043863524,27.0,10.293430335097002,4.960097001763668,0,222,339,1.1905766000272706
3,2026-06-09,LABORAL,26,141.84615384615384,45.85420371607578,15.947468023446918,254.75827006103006,298.0,31.31804227191931,10.821795525126403,0,418,339,2.0105094999307767
3,2026-06-10,LABORAL,22,122.31818181818181,40.4261117077067,33.23694206514249,232.40116413930764,273.0,42.5580072229313,37.057087517780595,0,129,339,0.7293335000285879
