route,dia_op,tipo_dia,hora,real,pred_decoder,pred_hibrido,pred_media
1,2026-05-06,LABORAL,06:00,107.0,139.66899,139.6689910888672,142.25409836065575
1,2026-05-06,LABORAL,06:30,123.0,137.16956,137.1695556640625,133.67489711934155
1,2026-05-06,LABORAL,07:00,96.0,133.65894,133.658935546875,130.7283950617284
1,2026-05-06,LABORAL,07:30,173.0,130.22508,130.22508239746094,136.45491803278688
1,2026-05-06,LABORAL,08:00,123.0,126.92678,126.9267807006836,135.03703703703704
1,2026-05-06,LABORAL,08:30,150.0,123.69215,123.69214630126953,136.559670781893
1,2026-05-06,LABORAL,09:00,92.0,117.50176,117.50176239013672,136.30864197530863
1,2026-05-06,LABORAL,09:30,30.0,110.64927,110.6492691040039,121.9139344262295
1,2026-05-06,LABORAL,10:00,32.0,104.86443,104.86443328857422,102.13524590163935
1,2026-05-06,LABORAL,10:30,57.0,100.464,100.46399688720703,95.81893004115226
1,2026-05-06,LABORAL,11:00,79.0,97.780815,97.78081512451172,94.25
1,2026-05-06,LABORAL,11:30,117.0,100.0546,100.05460357666016,101.06147540983606
1,2026-05-06,LABORAL,12:00,166.0,108.77211,108.77210998535156,112.79012345679013
1,2026-05-06,LABORAL,12:30,64.0,118.395615,118.39561462402344,134.8230452674897
1,2026-05-06,LABORAL,13:00,109.0,128.46541,128.4654083251953,134.8360655737705
1,2026-05-06,LABORAL,13:30,157.0,138.80919,138.80918884277344,144.172131147541
1,2026-05-06,LABORAL,14:00,198.0,149.24998,149.24998474121094,150.05394190871368
1,2026-05-06,LABORAL,14:30,74.0,159.60913,159.609130859375,156.91358024691357
1,2026-05-06,LABORAL,15:00,137.0,168.66118,168.6611785888672,177.03688524590163
1,2026-05-06,LABORAL,16:00,97.0,139.298,139.29800415039062,150.95867768595042
1,2026-05-06,LABORAL,16:30,81.0,111.393265,111.39326477050781,123.44444444444444
1,2026-05-06,LABORAL,17:00,58.0,82.6799,82.67990112304688,73.86521739130434
1,2026-05-07,LABORAL,04:30,111.0,102.161964,102.1619644165039,123.15983606557377
1,2026-05-07,LABORAL,05:00,67.0,110.30205,110.30204772949219,122.97942386831275
1,2026-05-07,LABORAL,05:30,166.0,117.81084,117.81083679199219,142.9139344262295
1,2026-05-07,LABORAL,06:00,100.0,121.859406,121.85940551757812,142.06967213114754
1,2026-05-07,LABORAL,06:30,131.0,123.61657,123.61656951904297,133.65020576131687
1,2026-05-07,LABORAL,07:00,84.0,122.26343,122.263427734375,130.3827160493827
1,2026-05-07,LABORAL,07:30,113.0,118.296906,118.29690551757812,136.422131147541
1,2026-05-07,LABORAL,08:00,134.0,112.22744,112.2274398803711,135.06584362139918
1,2026-05-07,LABORAL,08:30,151.0,106.73166,106.73165893554688,136.49382716049382
1,2026-05-07,LABORAL,09:00,117.0,101.90358,101.90357971191406,136.2633744855967
1,2026-05-07,LABORAL,09:30,75.0,98.07555,98.07554626464844,121.22131147540983
1,2026-05-07,LABORAL,10:00,113.0,95.07582,95.07582092285156,102.01639344262296
1,2026-05-07,LABORAL,10:30,108.0,92.9522,92.95220184326172,95.47736625514403
1,2026-05-07,LABORAL,11:00,78.0,92.563774,92.56377410888672,94.06557377049181
1,2026-05-07,LABORAL,11:30,88.0,98.19389,98.19389343261719,101.05737704918033
1,2026-05-07,LABORAL,12:00,162.0,105.24979,105.24978637695312,112.90946502057614
1,2026-05-07,LABORAL,12:30,105.0,112.70484,112.70484161376953,134.320987654321
1,2026-05-07,LABORAL,13:00,137.0,120.31601,120.31600952148438,134.88114754098362
1,2026-05-07,LABORAL,13:30,104.0,128.2703,128.27029418945312,144.15983606557376
1,2026-05-07,LABORAL,14:00,156.0,136.24734,136.24734497070312,149.90871369294607
1,2026-05-07,LABORAL,14:30,135.0,143.29056,143.29055786132812,156.32510288065845
1,2026-05-07,LABORAL,15:00,226.0,145.37573,145.375732421875,176.89754098360655
1,2026-05-07,LABORAL,15:30,128.0,135.29332,135.29331970214844,181.1701244813278
1,2026-05-07,LABORAL,16:00,121.0,116.45274,116.45274353027344,150.59504132231405
1,2026-05-07,LABORAL,16:30,110.0,96.0628,96.06279754638672,123.16460905349794
1,2026-05-07,LABORAL,17:00,30.0,75.03898,75.03897857666016,73.51739130434783
1,2026-05-07,LABORAL,17:30,32.0,53.810783,53.81078338623047,38.56164383561644
1,2026-05-08,LABORAL,04:30,128.0,111.43556,111.43556213378906,123.00409836065573
1,2026-05-08,LABORAL,05:00,170.0,121.84452,121.84452056884766,122.66666666666667
1,2026-05-08,LABORAL,05:30,43.0,131.54807,131.54806518554688,142.74590163934425
1,2026-05-08,LABORAL,06:00,165.0,136.05124,136.05123901367188,141.9344262295082
1,2026-05-08,LABORAL,06:30,106.0,134.63663,134.63662719726562,133.31687242798353
1,2026-05-08,LABORAL,07:00,141.0,132.0798,132.07980346679688,130.28395061728395
1,2026-05-08,LABORAL,07:30,97.0,128.29758,128.29757690429688,136.19262295081967
1,2026-05-08,LABORAL,08:00,111.0,122.72557,122.72557067871094,134.97119341563786
1,2026-05-08,LABORAL,08:30,156.0,116.50556,116.50556182861328,136.43621399176953
1,2026-05-08,LABORAL,09:00,133.0,111.01699,111.0169906616211,136.25102880658437
1,2026-05-08,LABORAL,09:30,71.0,106.353775,106.35377502441406,121.01639344262296
1,2026-05-08,LABORAL,10:00,102.0,102.59568,102.5956802368164,101.9139344262295
1,2026-05-08,LABORAL,10:30,85.0,99.898315,99.8983154296875,95.4320987654321
1,2026-05-08,LABORAL,11:00,65.0,100.42176,100.42176055908203,94.09426229508196
1,2026-05-08,LABORAL,11:30,101.0,107.25957,107.25956726074219,100.86475409836065
1,2026-05-08,LABORAL,12:00,94.0,114.91891,114.91890716552734,113.21399176954732
1,2026-05-08,LABORAL,12:30,151.0,122.999756,122.999755859375,134.02469135802468
1,2026-05-08,LABORAL,13:00,107.0,131.36386,131.36386108398438,134.79098360655738
1,2026-05-08,LABORAL,13:30,191.0,139.80276,139.80276489257812,143.4877049180328
1,2026-05-08,LABORAL,14:00,155.0,148.07944,148.07943725585938,150.0746887966805
1,2026-05-08,LABORAL,14:30,99.0,156.19116,156.191162109375,156.440329218107
1,2026-05-08,LABORAL,15:00,247.0,161.91016,161.91015625,176.6844262295082
1,2026-05-08,LABORAL,15:30,88.0,151.84833,151.84832763671875,181.0746887966805
1,2026-05-08,LABORAL,16:00,94.0,130.64929,130.6492919921875,150.25619834710744
1,2026-05-08,LABORAL,16:30,50.0,107.990585,107.99058532714844,123.03292181069959
1,2026-05-08,LABORAL,17:00,79.0,84.653305,84.65330505371094,73.10434782608695
1,2026-05-09,SABADO,04:30,49.0,53.786514,53.78651428222656,80.09803921568627
1,2026-05-09,SABADO,05:00,69.0,67.4094,67.4094009399414,64.09803921568627
1,2026-05-09,SABADO,05:30,87.0,78.81313,78.8131332397461,98.0576923076923
1,2026-05-09,SABADO,06:00,124.0,85.916664,85.91666412353516,96.9423076923077
1,2026-05-09,SABADO,06:30,77.0,91.85928,91.85928344726562,111.42307692307692
1,2026-05-09,SABADO,07:00,149.0,94.83432,94.83432006835938,103.82692307692308
1,2026-05-09,SABADO,07:30,54.0,93.11694,93.116943359375,103.86538461538461
1,2026-05-09,SABADO,08:00,114.0,88.98986,88.98986053466797,103.40384615384616
1,2026-05-09,SABADO,08:30,115.0,86.84827,86.8482666015625,101.86538461538461
1,2026-05-09,SABADO,09:00,101.0,85.07077,85.07077026367188,100.38461538461539
1,2026-05-09,SABADO,09:30,109.0,83.72445,83.72444915771484,91.3076923076923
1,2026-05-09,SABADO,10:00,116.0,82.193855,82.19385528564453,89.57692307692308
1,2026-05-09,SABADO,10:30,49.0,81.21317,81.21317291259766,96.58
1,2026-05-09,SABADO,11:00,89.0,81.05072,81.05072021484375,94.51923076923077
1,2026-05-09,SABADO,11:30,106.0,81.9205,81.92050170898438,83.68627450980392
1,2026-05-09,SABADO,12:00,45.0,82.77047,82.77046966552734,94.65384615384616
1,2026-05-09,SABADO,12:30,25.0,83.349495,83.34949493408203,95.0204081632653
1,2026-05-09,SABADO,13:00,116.0,79.31943,79.31942749023438,75.2127659574468
1,2026-05-09,SABADO,13:30,52.0,76.30701,76.3070068359375,80.16326530612245
1,2026-05-09,SABADO,14:00,59.0,72.09375,72.09375,80.71428571428571
1,2026-05-09,SABADO,14:30,44.0,66.350266,66.35026550292969,71.1
1,2026-05-09,SABADO,15:00,46.0,59.174812,59.17481231689453,75.1
1,2026-05-09,SABADO,15:30,35.0,50.690178,50.69017791748047,67.24489795918367
1,2026-05-09,SABADO,16:00,19.0,41.041527,41.041526794433594,57.208333333333336
1,2026-05-09,SABADO,17:00,46.0,18.929657,18.929656982421875,41.44827586206897
1,2026-05-10,DOMINGO,07:00,45.0,55.564102,55.56410217285156,34.25
1,2026-05-10,DOMINGO,08:00,27.0,55.652523,55.652523040771484,36.54761904761905
1,2026-05-10,DOMINGO,09:00,28.0,55.709305,55.70930480957031,41.166666666666664
1,2026-05-10,DOMINGO,09:30,62.0,55.704063,55.704063415527344,35.25
1,2026-05-10,DOMINGO,10:00,25.0,55.656803,55.656803131103516,34.8
1,2026-05-10,DOMINGO,10:30,30.0,55.56834,55.56834030151367,34.725
1,2026-05-10,DOMINGO,11:30,39.0,55.27453,55.27452850341797,36.84375
1,2026-05-10,DOMINGO,12:00,31.0,55.0742,55.07419967651367,36.0
1,2026-05-10,DOMINGO,13:00,62.0,54.583782,54.58378219604492,31.060606060606062
1,2026-05-10,DOMINGO,14:30,23.0,53.68976,53.68975830078125,37.96969696969697
1,2026-05-11,LABORAL,04:30,97.0,107.16715,107.16715240478516,122.81967213114754
1,2026-05-11,LABORAL,05:00,109.0,119.44537,119.44537353515625,122.90123456790124
1,2026-05-11,LABORAL,05:30,86.0,130.94717,130.94717407226562,142.14344262295083
1,2026-05-11,LABORAL,06:00,106.0,135.77672,135.77671813964844,142.06147540983608
1,2026-05-11,LABORAL,06:30,103.0,136.6282,136.62820434570312,133.19753086419752
1,2026-05-11,LABORAL,07:00,102.0,135.28496,135.2849578857422,130.07407407407408
1,2026-05-11,LABORAL,07:30,191.0,129.91376,129.91375732421875,135.9795081967213
1,2026-05-11,LABORAL,08:00,96.0,124.30321,124.30320739746094,134.84773662551441
1,2026-05-11,LABORAL,08:30,127.0,117.08751,117.08750915527344,136.37860082304528
1,2026-05-11,LABORAL,09:00,144.0,110.397125,110.39712524414062,136.36625514403292
1,2026-05-11,LABORAL,09:30,70.0,104.86276,104.86276245117188,120.63524590163935
1,2026-05-11,LABORAL,10:00,107.0,100.57911,100.57910919189453,101.95901639344262
1,2026-05-11,LABORAL,10:30,105.0,97.61947,97.61946868896484,95.10699588477367
1,2026-05-11,LABORAL,11:00,39.0,96.02919,96.02919006347656,93.96311475409836
1,2026-05-11,LABORAL,11:30,87.0,100.85943,100.85942840576172,100.84016393442623
1,2026-05-11,LABORAL,12:00,43.0,108.489685,108.48968505859375,113.15637860082305
1,2026-05-11,LABORAL,12:30,124.0,116.932434,116.93243408203125,133.9917695473251
1,2026-05-11,LABORAL,13:00,98.0,125.844086,125.84408569335938,134.66803278688525
1,2026-05-11,LABORAL,13:30,116.0,134.73187,134.73187255859375,143.51639344262296
1,2026-05-11,LABORAL,14:00,211.0,143.465,143.46499633789062,150.16597510373444
1,2026-05-11,LABORAL,14:30,40.0,150.69196,150.69195556640625,155.76954732510288
1,2026-05-11,LABORAL,15:00,163.0,156.70792,156.70791625976562,176.94262295081967
1,2026-05-11,LABORAL,15:30,170.0,147.24875,147.24874877929688,180.45228215767634
1,2026-05-11,LABORAL,16:00,82.0,125.25808,125.2580795288086,150.1198347107438
1,2026-05-11,LABORAL,16:30,100.0,100.056786,100.0567855834961,122.39094650205762
1,2026-05-11,LABORAL,17:00,29.0,74.14949,74.14949035644531,73.02608695652174
1,2026-05-12,LABORAL,04:30,128.0,101.95084,101.95084381103516,122.6311475409836
1,2026-05-12,LABORAL,05:00,135.0,116.19471,116.19470977783203,122.88477366255144
1,2026-05-12,LABORAL,05:30,137.0,127.50607,127.50607299804688,141.7295081967213
1,2026-05-12,LABORAL,06:00,139.0,130.02878,130.02877807617188,141.64344262295083
1,2026-05-12,LABORAL,06:30,138.0,132.22943,132.22943115234375,133.11111111111111
1,2026-05-12,LABORAL,07:00,113.0,131.92047,131.92047119140625,129.87654320987653
1,2026-05-12,LABORAL,07:30,153.0,129.06635,129.06634521484375,136.1762295081967
1,2026-05-12,LABORAL,08:00,147.0,125.54229,125.54228973388672,134.53086419753086
1,2026-05-12,LABORAL,08:30,59.0,118.164406,118.1644058227539,136.34156378600824
1,2026-05-12,LABORAL,09:00,103.0,110.92347,110.92346954345703,136.45679012345678
1,2026-05-12,LABORAL,09:30,148.0,103.58057,103.58056640625,120.47540983606558
1,2026-05-12,LABORAL,10:00,96.0,97.6574,97.65740203857422,101.93032786885246
1,2026-05-12,LABORAL,10:30,77.0,93.07989,93.07988739013672,95.06584362139918
1,2026-05-12,LABORAL,11:00,99.0,89.926346,89.92634582519531,93.7172131147541
1,2026-05-12,LABORAL,11:30,112.0,90.093735,90.09373474121094,100.90573770491804
1,2026-05-12,LABORAL,12:00,91.0,96.84393,96.84393310546875,112.75720164609054
1,2026-05-12,LABORAL,12:30,93.0,106.45335,106.4533462524414,133.6378600823045
1,2026-05-12,LABORAL,13:00,155.0,116.840904,116.84090423583984,134.59426229508196
1,2026-05-12,LABORAL,13:30,91.0,127.368324,127.36832427978516,143.40983606557376
1,2026-05-12,LABORAL,14:00,118.0,137.3107,137.31069946289062,150.0331950207469
1,2026-05-12,LABORAL,14:30,193.0,144.15707,144.15707397460938,155.5514403292181
1,2026-05-12,LABORAL,15:00,169.0,148.45956,148.45956420898438,176.7377049180328
1,2026-05-12,LABORAL,15:30,137.0,143.41418,143.4141845703125,180.43983402489627
1,2026-05-12,LABORAL,16:00,91.0,120.69931,120.69931030273438,149.62809917355372
1,2026-05-12,LABORAL,16:30,45.0,93.5933,93.59329986572266,122.30864197530865
1,2026-05-12,LABORAL,17:00,61.0,64.83106,64.83106231689453,72.60434782608695
1,2026-05-13,LABORAL,04:30,63.0,96.50121,96.50121307373047,122.55327868852459
1,2026-05-13,LABORAL,05:00,145.0,109.43921,109.439208984375,122.80658436213992
1,2026-05-13,LABORAL,05:30,93.0,118.381645,118.38164520263672,141.63524590163934
1,2026-05-13,LABORAL,06:00,96.0,120.040344,120.04034423828125,141.61475409836066
1,2026-05-13,LABORAL,06:30,183.0,121.41026,121.41026306152344,133.06584362139918
1,2026-05-13,LABORAL,07:00,76.0,120.622284,120.62228393554688,129.84362139917695
1,2026-05-13,LABORAL,07:30,173.0,119.04852,119.04852294921875,135.98360655737704
1,2026-05-13,LABORAL,08:00,93.0,116.05395,116.05394744873047,134.60493827160494
1,2026-05-13,LABORAL,08:30,150.0,109.436195,109.43619537353516,135.88477366255145
1,2026-05-13,LABORAL,09:00,56.0,101.971664,101.97166442871094,136.2962962962963
1,2026-05-13,LABORAL,09:30,119.0,95.82535,95.82534790039062,120.36065573770492
1,2026-05-13,LABORAL,10:00,118.0,90.83838,90.83837890625,102.01229508196721
1,2026-05-13,LABORAL,10:30,62.0,87.09609,87.0960922241211,94.83539094650206
1,2026-05-13,LABORAL,11:00,175.0,84.662506,84.66250610351562,93.55737704918033
1,2026-05-13,LABORAL,11:30,63.0,84.44223,84.44223022460938,100.9139344262295
1,2026-05-13,LABORAL,12:00,124.0,92.6255,92.62550354003906,112.95473251028807
1,2026-05-13,LABORAL,12:30,73.0,102.31613,102.31613159179688,133.41152263374485
1,2026-05-13,LABORAL,13:00,127.0,112.450516,112.45051574707031,134.55737704918033
1,2026-05-13,LABORAL,13:30,141.0,122.855225,122.855224609375,143.15573770491804
1,2026-05-13,LABORAL,14:00,126.0,133.35838,133.35838317871094,149.83817427385893
1,2026-05-13,LABORAL,14:30,180.0,141.88031,141.88031005859375,155.56378600823047
1,2026-05-13,LABORAL,15:00,130.0,145.67645,145.67645263671875,176.52868852459017
1,2026-05-13,LABORAL,15:30,214.0,138.83693,138.83692932128906,180.1908713692946
1,2026-05-13,LABORAL,16:00,130.0,115.62633,115.62632751464844,149.06198347107437
1,2026-05-13,LABORAL,16:30,69.0,89.27289,89.27288818359375,122.07818930041152
1,2026-05-13,LABORAL,17:00,40.0,62.04963,62.04962921142578,72.35217391304347
1,2026-05-14,LABORAL,04:30,88.0,105.67537,105.67536926269531,122.01639344262296
1,2026-05-14,LABORAL,05:00,85.0,117.48211,117.48210906982422,123.0082304526749
1,2026-05-14,LABORAL,05:30,201.0,124.83652,124.83651733398438,141.40573770491804
1,2026-05-14,LABORAL,06:00,138.0,126.126755,126.12675476074219,141.0860655737705
1,2026-05-14,LABORAL,06:30,72.0,127.07557,127.07556915283203,133.30041152263374
1,2026-05-14,LABORAL,07:00,146.0,126.34596,126.34596252441406,129.60493827160494
1,2026-05-14,LABORAL,07:30,105.0,124.57174,124.57173919677734,136.04508196721312
1,2026-05-14,LABORAL,08:00,137.0,121.54422,121.54421997070312,134.37037037037038
1,2026-05-14,LABORAL,08:30,124.0,114.90683,114.90682983398438,136.0164609053498
1,2026-05-14,LABORAL,09:00,83.0,107.55474,107.55474090576172,135.6954732510288
1,2026-05-14,LABORAL,09:30,113.0,101.244965,101.24496459960938,120.33196721311475
1,2026-05-14,LABORAL,10:00,105.0,96.08545,96.08544921875,102.11065573770492
1,2026-05-14,LABORAL,10:30,105.0,92.16449,92.16448974609375,94.53909465020575
1,2026-05-14,LABORAL,11:00,66.0,89.78457,89.7845687866211,93.8811475409836
1,2026-05-14,LABORAL,11:30,101.0,92.4793,92.47930145263672,100.60655737704919
1,2026-05-14,LABORAL,12:00,96.0,100.94969,100.94969177246094,113.03703703703704
1,2026-05-14,LABORAL,12:30,116.0,110.49324,110.49324035644531,133.09465020576133
1,2026-05-14,LABORAL,13:00,126.0,120.57655,120.57655334472656,134.55737704918033
1,2026-05-14,LABORAL,13:30,127.0,130.92924,130.9292449951172,142.68852459016392
1,2026-05-14,LABORAL,14:00,135.0,141.54053,141.54052734375,149.99585062240664
1,2026-05-14,LABORAL,14:30,151.0,151.2557,151.25570678710938,155.6172839506173
1,2026-05-14,LABORAL,15:00,180.0,155.21413,155.21412658691406,176.0655737704918
1,2026-05-14,LABORAL,15:30,121.0,147.22662,147.22662353515625,180.23651452282158
1,2026-05-14,LABORAL,16:00,124.0,124.21006,124.2100601196289,148.8512396694215
1,2026-05-14,LABORAL,16:30,82.0,97.19003,97.19003295898438,121.78189300411523
1,2026-05-14,LABORAL,17:00,43.0,69.26894,69.2689437866211,72.2695652173913
1,2026-05-14,LABORAL,17:30,5.0,40.92456,40.924560546875,38.429577464788736
1,2026-05-15,LABORAL,04:30,147.0,98.52327,98.52326965332031,121.56967213114754
1,2026-05-15,LABORAL,05:00,89.0,98.86659,98.86659240722656,122.77777777777777
1,2026-05-15,LABORAL,05:30,116.0,99.16175,99.16175079345703,141.70081967213116
1,2026-05-15,LABORAL,06:00,137.0,99.40367,99.40367126464844,140.95081967213116
1,2026-05-15,LABORAL,06:30,86.0,99.58823,99.58822631835938,133.07407407407408
1,2026-05-15,LABORAL,07:00,183.0,99.715485,99.71548461914062,129.65020576131687
1,2026-05-15,LABORAL,07:30,120.0,99.78441,99.78440856933594,135.94672131147541
1,2026-05-15,LABORAL,08:00,112.0,99.7903,99.79029846191406,134.1851851851852
1,2026-05-15,LABORAL,08:30,84.0,99.73306,99.73306274414062,136.09876543209876
1,2026-05-15,LABORAL,09:00,136.0,99.613686,99.61368560791016,135.21810699588477
1,2026-05-15,LABORAL,09:30,98.0,99.434204,99.4342041015625,120.37704918032787
1,2026-05-15,LABORAL,10:00,90.0,99.197105,99.19710540771484,102.00409836065573
1,2026-05-15,LABORAL,10:30,116.0,98.90225,98.90225219726562,94.59670781893004
1,2026-05-15,LABORAL,11:00,55.0,98.55909,98.55908966064453,93.72131147540983
1,2026-05-15,LABORAL,11:30,151.0,98.173485,98.1734848022461,100.43852459016394
1,2026-05-15,LABORAL,12:00,117.0,97.83316,97.83316040039062,112.95884773662551
1,2026-05-15,LABORAL,12:30,87.0,97.48209,97.48209381103516,132.880658436214
1,2026-05-15,LABORAL,13:00,122.0,97.10761,97.10761260986328,134.52868852459017
1,2026-05-15,LABORAL,13:30,93.0,96.716125,96.71612548828125,142.827868852459
1,2026-05-15,LABORAL,14:00,218.0,96.31432,96.31432342529297,149.91286307053943
1,2026-05-15,LABORAL,14:30,100.0,95.90782,95.90782165527344,155.45679012345678
1,2026-05-15,LABORAL,15:00,161.0,95.50134,95.5013427734375,176.36475409836066
1,2026-05-15,LABORAL,15:30,160.0,95.04642,95.04641723632812,179.79253112033194
1,2026-05-15,LABORAL,16:00,163.0,94.44704,94.44703674316406,148.41735537190084
1,2026-05-15,LABORAL,16:30,126.0,93.86073,93.86073303222656,121.35802469135803
1,2026-05-15,LABORAL,17:00,80.0,93.31999,93.31999206542969,72.15217391304348
1,2026-05-16,SABADO,04:30,26.0,81.58085,81.58084869384766,78.7843137254902
1,2026-05-16,SABADO,05:00,103.0,81.77023,81.77023315429688,63.94117647058823
1,2026-05-16,SABADO,05:30,81.0,81.8943,81.89430236816406,97.51923076923077
1,2026-05-16,SABADO,06:00,33.0,81.95094,81.95094299316406,97.75
1,2026-05-16,SABADO,06:30,120.0,81.93918,81.93917846679688,109.5576923076923
1,2026-05-16,SABADO,07:00,145.0,81.85922,81.85922241210938,104.34615384615384
1,2026-05-16,SABADO,07:30,128.0,81.7493,81.74929809570312,102.98076923076923
1,2026-05-16,SABADO,08:00,77.0,81.621216,81.6212158203125,102.78846153846153
1,2026-05-16,SABADO,08:30,108.0,81.42733,81.42733001708984,101.84615384615384
1,2026-05-16,SABADO,09:00,113.0,81.16016,81.16015625,99.63461538461539
1,2026-05-16,SABADO,09:30,85.0,80.824265,80.82426452636719,91.17307692307692
1,2026-05-16,SABADO,10:00,83.0,80.42541,80.42540740966797,88.51923076923077
1,2026-05-16,SABADO,10:30,90.0,79.98104,79.98104095458984,95.5
1,2026-05-16,SABADO,11:00,100.0,79.57804,79.57804107666016,94.1923076923077
1,2026-05-16,SABADO,11:30,103.0,79.21582,79.2158203125,83.74509803921569
1,2026-05-16,SABADO,12:00,118.0,78.86484,78.86483764648438,93.46153846153847
1,2026-05-16,SABADO,12:30,110.0,78.49469,78.49468994140625,93.61224489795919
1,2026-05-16,SABADO,13:00,35.0,78.11171,78.11170959472656,75.42553191489361
1,2026-05-16,SABADO,13:30,48.0,77.72246,77.72245788574219,79.18367346938776
1,2026-05-16,SABADO,14:00,25.0,77.33358,77.33358001708984,80.0
1,2026-05-16,SABADO,14:30,147.0,76.95174,76.95173645019531,70.2
1,2026-05-16,SABADO,15:00,42.0,76.58347,76.5834732055664,74.42
1,2026-05-16,SABADO,15:30,39.0,76.13826,76.13825988769531,65.59183673469387
1,2026-05-16,SABADO,16:00,45.0,75.64811,75.64810943603516,57.083333333333336
1,2026-05-16,SABADO,17:00,1.0,74.636345,74.63634490966797,40.37931034482759
1,2026-05-17,DOMINGO,07:00,20.0,34.17565,34.17565155029297,34.45
1,2026-05-17,DOMINGO,07:30,40.0,34.130142,34.13014221191406,32.13333333333333
1,2026-05-17,DOMINGO,08:00,16.0,34.010864,34.0108642578125,36.166666666666664
1,2026-05-17,DOMINGO,08:30,59.0,33.846657,33.846656799316406,43.86046511627907
1,2026-05-17,DOMINGO,10:30,24.0,32.600044,32.60004425048828,34.8
1,2026-05-17,DOMINGO,11:30,38.0,31.710495,31.710494995117188,36.71875
1,2026-05-17,DOMINGO,12:00,26.0,31.238144,31.238143920898438,35.92307692307692
1,2026-05-17,DOMINGO,16:00,27.0,28.856049,28.856048583984375,33.72727272727273
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,85.510414,35.5,35.5
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,85.56802,27.25,27.25
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,85.47531,22.0,22.0
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,85.32658,28.555555555555557,28.555555555555557
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,85.11259,22.2,22.2
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,84.83701,35.666666666666664,35.666666666666664
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,84.18695,34.0,34.0
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,83.79986,25.11111111111111,25.11111111111111
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,83.37146,28.25,28.25
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,82.909065,24.5,24.5
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,81.914444,34.5,34.5
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,80.883606,45.166666666666664,45.166666666666664
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,78.02626,28.333333333333332,28.333333333333332
1,2026-05-19,LABORAL,04:30,82.0,103.90815,103.90814971923828,121.19341563786008
1,2026-05-19,LABORAL,05:00,135.0,121.927246,121.92724609375,122.92561983471074
1,2026-05-19,LABORAL,05:30,156.0,135.90034,135.9003448486328,141.3827160493827
1,2026-05-19,LABORAL,06:00,133.0,144.28075,144.28074645996094,140.6172839506173
1,2026-05-19,LABORAL,06:30,155.0,147.80717,147.8071746826172,132.58677685950414
1,2026-05-19,LABORAL,07:00,125.0,146.77733,146.77732849121094,129.8099173553719
1,2026-05-19,LABORAL,07:30,122.0,143.74152,143.74151611328125,135.75720164609052
1,2026-05-19,LABORAL,08:00,124.0,139.83556,139.83555603027344,134.1404958677686
1,2026-05-19,LABORAL,08:30,130.0,133.04332,133.04331970214844,135.4793388429752
1,2026-05-19,LABORAL,09:00,156.0,127.30299,127.30299377441406,135.22727272727272
1,2026-05-19,LABORAL,09:30,125.0,122.71279,122.7127914428711,120.07407407407408
1,2026-05-19,LABORAL,10:00,71.0,119.35127,119.35127258300781,102.0
1,2026-05-19,LABORAL,10:30,146.0,117.27594,117.27593994140625,94.40082644628099
1,2026-05-19,LABORAL,11:00,42.0,116.52229,116.52229309082031,93.36625514403292
1,2026-05-19,LABORAL,11:30,184.0,118.83275,118.83274841308594,100.68312757201646
1,2026-05-19,LABORAL,12:00,77.0,124.63403,124.634033203125,113.11157024793388
1,2026-05-19,LABORAL,12:30,131.0,132.28337,132.2833709716797,132.23140495867767
1,2026-05-19,LABORAL,13:00,91.0,140.66013,140.66012573242188,134.7283950617284
1,2026-05-19,LABORAL,13:30,153.0,149.62099,149.62098693847656,142.20164609053498
1,2026-05-19,LABORAL,14:00,118.0,159.0126,159.01260375976562,150.18333333333334
1,2026-05-19,LABORAL,14:30,158.0,164.14548,164.14547729492188,155.08677685950414
1,2026-05-19,LABORAL,15:00,155.0,159.97412,159.97412109375,176.44444444444446
1,2026-05-19,LABORAL,15:30,122.0,146.73701,146.7370147705078,179.325
1,2026-05-19,LABORAL,16:00,222.0,124.32347,124.32347106933594,148.37759336099586
1,2026-05-19,LABORAL,16:30,143.0,100.05988,100.05988311767578,121.13636363636364
1,2026-05-19,LABORAL,17:00,48.0,75.28293,75.28292846679688,71.8471615720524
1,2026-05-20,LABORAL,04:30,82.0,111.69889,111.69889068603516,120.93004115226337
1,2026-05-20,LABORAL,05:00,128.0,122.68713,122.6871337890625,122.93388429752066
1,2026-05-20,LABORAL,05:30,88.0,131.65295,131.6529541015625,141.08641975308643
1,2026-05-20,LABORAL,06:00,137.0,135.82828,135.82827758789062,140.320987654321
1,2026-05-20,LABORAL,06:30,145.0,134.7774,134.77740478515625,132.65289256198346
1,2026-05-20,LABORAL,07:00,130.0,131.80295,131.80294799804688,129.84710743801654
1,2026-05-20,LABORAL,07:30,101.0,128.95003,128.9500274658203,135.7037037037037
