route,dia_op,tipo_dia,hora,real,pred_cnn_lstm,pred_media
1,2026-04-02,FESTIVO,07:00,65.0,88.66786846174023,26.8
1,2026-04-02,FESTIVO,07:30,23.0,94.89078772987833,27.0
1,2026-04-02,FESTIVO,08:00,11.0,106.50741207426722,30.833333333333332
1,2026-04-02,FESTIVO,09:00,20.0,97.3778077536679,41.0
1,2026-04-02,FESTIVO,09:30,25.0,105.47395106410131,33.333333333333336
1,2026-04-02,FESTIVO,10:00,21.0,107.27942981494088,25.25
1,2026-04-02,FESTIVO,10:30,19.0,95.73746470260807,36.166666666666664
1,2026-04-02,FESTIVO,11:00,23.0,98.39408552886438,42.4
1,2026-04-02,FESTIVO,11:30,33.0,100.08341096124023,26.75
1,2026-04-02,FESTIVO,12:00,18.0,107.96534100038836,32.0
1,2026-04-02,FESTIVO,12:30,45.0,74.89372433209229,43.8
1,2026-04-02,FESTIVO,13:00,21.0,75.61626044501294,19.333333333333332
1,2026-04-02,FESTIVO,13:30,49.0,62.282092600929865,32.6
1,2026-04-02,FESTIVO,15:00,27.0,65.50190517932535,21.333333333333332
1,2026-04-02,FESTIVO,15:30,30.0,91.92782961120636,40.333333333333336
1,2026-04-03,FESTIVO,08:00,14.0,54.99860604188905,28.0
1,2026-04-03,FESTIVO,08:30,30.0,25.03731782662655,36.166666666666664
1,2026-04-03,FESTIVO,09:00,16.0,48.0982870973595,37.5
1,2026-04-03,FESTIVO,11:00,12.0,41.29290026501006,39.166666666666664
1,2026-04-03,FESTIVO,11:30,28.0,66.60413215996883,28.0
1,2026-04-03,FESTIVO,12:00,19.0,46.42603031454169,29.2
1,2026-04-03,FESTIVO,12:30,18.0,59.27462932681386,44.0
1,2026-04-03,FESTIVO,14:30,31.0,65.38738330580637,31.75
1,2026-04-04,SABADO,04:30,37.0,58.59819256158982,86.25490196078431
1,2026-04-04,SABADO,05:00,48.0,31.749213915419716,62.01960784313726
1,2026-04-04,SABADO,05:30,51.0,66.80827550408732,98.17307692307692
1,2026-04-04,SABADO,06:00,42.0,64.33628249438084,99.34615384615384
1,2026-04-04,SABADO,06:30,66.0,101.45850662805907,114.75
1,2026-04-04,SABADO,07:00,38.0,78.47104400703117,105.5
1,2026-04-04,SABADO,07:30,63.0,86.87962324696356,110.15384615384616
1,2026-04-04,SABADO,08:00,80.0,93.59363271934957,104.36538461538461
1,2026-04-04,SABADO,08:30,23.0,69.94845156911532,102.57692307692308
1,2026-04-04,SABADO,09:00,89.0,64.55928078381736,98.42307692307692
1,2026-04-04,SABADO,09:30,54.0,73.0655021945996,95.26923076923077
1,2026-04-04,SABADO,10:00,73.0,75.85820625702618,90.90384615384616
1,2026-04-04,SABADO,10:30,30.0,62.31864164070457,96.48
1,2026-04-04,SABADO,11:00,17.0,72.2752231076314,102.17307692307692
1,2026-04-04,SABADO,11:30,104.0,75.75419472340482,83.3529411764706
1,2026-04-04,SABADO,12:00,71.0,93.15751747682661,94.86274509803921
1,2026-04-04,SABADO,13:00,99.0,76.81408556730659,76.68085106382979
1,2026-04-04,SABADO,13:30,21.0,54.181243234982986,82.63265306122449
1,2026-04-04,SABADO,14:30,36.0,62.98109066515824,73.3921568627451
1,2026-04-04,SABADO,15:00,124.0,85.56111381330966,75.52
1,2026-04-04,SABADO,16:00,48.0,71.25109695765973,58.895833333333336
1,2026-04-04,SABADO,17:00,26.0,82.22253771325643,40.333333333333336
1,2026-04-05,DOMINGO,07:00,29.0,58.927940129876774,33.76190476190476
1,2026-04-05,DOMINGO,07:30,23.0,36.48002314875201,34.32608695652174
1,2026-04-05,DOMINGO,08:30,28.0,47.94691761178649,45.266666666666666
1,2026-04-05,DOMINGO,09:00,28.0,61.521454095212576,41.58974358974359
1,2026-04-05,DOMINGO,10:00,18.0,68.73895716690176,34.78260869565217
1,2026-04-05,DOMINGO,10:30,28.0,72.96570217461411,35.26829268292683
1,2026-04-05,DOMINGO,11:00,30.0,87.2585244017368,37.1578947368421
1,2026-04-05,DOMINGO,12:30,23.0,54.052104525742415,39.23684210526316
1,2026-04-05,DOMINGO,13:30,21.0,84.64414551701537,31.52777777777778
1,2026-04-05,DOMINGO,14:00,21.0,70.30318530634696,32.54545454545455
1,2026-04-05,DOMINGO,15:00,23.0,59.010589177105345,35.0
1,2026-04-06,LABORAL,04:30,135.0,118.56164205026846,127.56198347107438
1,2026-04-06,LABORAL,05:00,73.0,105.2548632670604,124.78423236514523
1,2026-04-06,LABORAL,05:30,183.0,129.08771986335657,143.33471074380165
1,2026-04-06,LABORAL,06:00,106.0,136.10519813465876,145.44214876033058
1,2026-04-06,LABORAL,06:30,160.0,126.87281769911152,133.298755186722
1,2026-04-06,LABORAL,07:00,157.0,131.77211470496144,133.65289256198346
1,2026-04-06,LABORAL,07:30,54.0,134.59382819222787,137.95454545454547
1,2026-04-06,LABORAL,08:00,165.0,129.3406479018485,135.87966804979254
1,2026-04-06,LABORAL,08:30,123.0,131.250669041835,138.09128630705393
1,2026-04-06,LABORAL,09:00,176.0,131.0667356723558,135.99585062240664
1,2026-04-06,LABORAL,09:30,155.0,108.85288431233657,123.4090909090909
1,2026-04-06,LABORAL,10:00,98.0,104.8586212670751,104.46280991735537
1,2026-04-06,LABORAL,10:30,80.0,93.16193417049205,98.14049586776859
1,2026-04-06,LABORAL,11:00,90.0,89.67691556250024,95.37603305785125
1,2026-04-06,LABORAL,11:30,84.0,100.97333169133307,101.76859504132231
1,2026-04-06,LABORAL,12:00,110.0,118.58840235468227,112.94628099173553
1,2026-04-06,LABORAL,12:30,165.0,131.74429220355023,136.1825726141079
1,2026-04-06,LABORAL,13:00,105.0,118.21308419147047,136.8512396694215
1,2026-04-06,LABORAL,13:30,192.0,146.9741690233135,147.03305785123968
1,2026-04-06,LABORAL,14:00,174.0,136.65559909538993,152.26666666666668
1,2026-04-06,LABORAL,14:30,113.0,142.1160810891904,159.24380165289256
1,2026-04-06,LABORAL,15:00,217.0,166.75377574252843,179.05371900826447
1,2026-04-06,LABORAL,15:30,135.0,155.22269350137503,182.33609958506224
1,2026-04-06,LABORAL,16:00,151.0,151.79182929044947,153.0954356846473
1,2026-04-06,LABORAL,16:30,118.0,92.34658405358886,126.92116182572614
1,2026-04-06,LABORAL,17:00,50.0,71.35081632632227,76.45689655172414
1,2026-04-06,LABORAL,17:30,20.0,26.524241786240097,39.70625
1,2026-04-06,LABORAL,18:00,21.0,12.526789462089255,21.4
1,2026-04-07,LABORAL,04:30,120.0,114.43610062045677,127.50826446280992
1,2026-04-07,LABORAL,05:00,126.0,128.59766038427566,124.6804979253112
1,2026-04-07,LABORAL,05:30,137.0,141.26050324163094,143.1900826446281
1,2026-04-07,LABORAL,06:00,143.0,141.75470706437534,145.1900826446281
1,2026-04-07,LABORAL,06:30,134.0,127.17520738201497,133.37759336099586
1,2026-04-07,LABORAL,07:00,107.0,132.14226128527355,133.79752066115702
1,2026-04-07,LABORAL,07:30,187.0,134.93536023817379,137.5495867768595
1,2026-04-07,LABORAL,08:00,164.0,125.56059953609763,135.90871369294607
1,2026-04-07,LABORAL,08:30,129.0,126.91390790554854,137.88796680497924
1,2026-04-07,LABORAL,09:00,152.0,132.76094569487634,136.04979253112035
1,2026-04-07,LABORAL,09:30,91.0,128.04390070867817,123.71487603305785
1,2026-04-07,LABORAL,10:00,176.0,92.72665646309463,104.24380165289256
1,2026-04-07,LABORAL,10:30,88.0,110.47580172259276,97.76859504132231
1,2026-04-07,LABORAL,11:00,84.0,89.19471847244674,95.24380165289256
1,2026-04-07,LABORAL,11:30,134.0,102.26024348590113,101.71900826446281
1,2026-04-07,LABORAL,12:00,113.0,91.17031407447058,112.62809917355372
1,2026-04-07,LABORAL,12:30,82.0,137.18923293694934,136.39834024896265
1,2026-04-07,LABORAL,13:00,149.0,125.47985098505976,136.77685950413223
1,2026-04-07,LABORAL,13:30,211.0,131.30025648844452,147.12809917355372
1,2026-04-07,LABORAL,14:00,180.0,146.90426596653782,152.3125
1,2026-04-07,LABORAL,14:30,114.0,139.24093937944377,159.0785123966942
1,2026-04-07,LABORAL,15:00,190.0,163.52278668348612,179.48347107438016
1,2026-04-07,LABORAL,15:30,194.0,169.40486923790442,182.11618257261412
1,2026-04-07,LABORAL,16:00,198.0,142.32921430793337,152.95850622406638
1,2026-04-07,LABORAL,16:30,148.0,116.54189078693759,126.86307053941908
1,2026-04-07,LABORAL,17:00,82.0,62.23890641876678,76.30603448275862
1,2026-04-08,LABORAL,04:30,126.0,127.83473621074222,127.34710743801652
1,2026-04-08,LABORAL,05:00,117.0,124.94407863745083,124.74688796680498
1,2026-04-08,LABORAL,05:30,125.0,148.39858167992958,143.35537190082644
1,2026-04-08,LABORAL,06:00,132.0,146.5858650740601,145.10743801652893
1,2026-04-08,LABORAL,06:30,189.0,129.39319054742754,133.30705394190872
1,2026-04-08,LABORAL,07:00,53.0,128.6539854150065,133.48347107438016
1,2026-04-08,LABORAL,07:30,118.0,134.84310630878127,137.72314049586777
1,2026-04-08,LABORAL,08:00,125.0,125.21249344503026,135.88796680497924
1,2026-04-08,LABORAL,08:30,184.0,131.98307455876042,138.07883817427387
1,2026-04-08,LABORAL,09:00,105.0,134.97804366362647,136.04149377593362
1,2026-04-08,LABORAL,09:30,120.0,125.85750357326565,123.3305785123967
1,2026-04-08,LABORAL,10:00,151.0,96.07247470702875,104.41322314049587
1,2026-04-08,LABORAL,10:30,70.0,102.9140562085686,97.76446280991736
1,2026-04-08,LABORAL,11:00,118.0,94.3215204725312,94.87603305785125
1,2026-04-08,LABORAL,11:30,88.0,100.58590903674347,102.10743801652893
1,2026-04-08,LABORAL,12:00,112.0,107.32760569008951,112.48347107438016
1,2026-04-08,LABORAL,12:30,146.0,143.28871871697712,136.19917012448133
1,2026-04-08,LABORAL,13:00,159.0,133.98052097837987,136.6198347107438
1,2026-04-08,LABORAL,13:30,60.0,142.4582094756396,147.73553719008265
1,2026-04-08,LABORAL,14:00,226.0,155.0660590138864,152.0875
1,2026-04-08,LABORAL,14:30,125.0,164.40862949723353,158.72314049586777
1,2026-04-08,LABORAL,15:00,173.0,190.1329012936833,179.48760330578511
1,2026-04-08,LABORAL,15:30,175.0,194.60142877749803,182.31120331950208
1,2026-04-08,LABORAL,16:00,92.0,162.79862567974095,153.0954356846473
1,2026-04-08,LABORAL,16:30,142.0,133.4842377754234,126.85892116182572
1,2026-04-08,LABORAL,17:00,48.0,74.22699418370401,75.95689655172414
1,2026-04-09,LABORAL,04:30,82.0,100.48376537753131,127.30165289256199
1,2026-04-09,LABORAL,05:00,150.0,119.14414756234514,124.40663900414938
1,2026-04-09,LABORAL,05:30,110.0,130.06076648647382,143.42561983471074
1,2026-04-09,LABORAL,06:00,147.0,128.3179047255001,145.02479338842974
1,2026-04-09,LABORAL,06:30,99.0,130.7105903266195,133.8423236514523
1,2026-04-09,LABORAL,07:00,153.0,127.84381308734561,132.77272727272728
1,2026-04-09,LABORAL,07:30,147.0,135.1732908124578,137.69834710743802
1,2026-04-09,LABORAL,08:00,103.0,117.02905173269737,135.94605809128632
1,2026-04-09,LABORAL,08:30,178.0,121.12040275102456,138.07883817427387
1,2026-04-09,LABORAL,09:00,140.0,135.08562699775356,135.9792531120332
1,2026-04-09,LABORAL,09:30,86.0,104.9359598197936,123.29338842975207
1,2026-04-09,LABORAL,10:00,78.0,98.53282808420546,104.36776859504133
1,2026-04-09,LABORAL,10:30,37.0,86.86702903649766,97.89256198347107
1,2026-04-09,LABORAL,11:00,148.0,89.46989651611399,94.80578512396694
1,2026-04-09,LABORAL,11:30,69.0,96.81481221723882,101.82644628099173
1,2026-04-09,LABORAL,12:00,84.0,102.3309169598219,112.4297520661157
1,2026-04-09,LABORAL,12:30,140.0,126.31356866759882,136.26970954356847
1,2026-04-09,LABORAL,13:00,160.0,135.2110830291111,136.8801652892562
1,2026-04-09,LABORAL,13:30,85.0,128.1947701701528,147.22314049586777
1,2026-04-09,LABORAL,14:00,111.0,129.98465867752452,152.02916666666667
1,2026-04-09,LABORAL,14:30,168.0,157.60216225103431,158.5909090909091
1,2026-04-09,LABORAL,15:00,189.0,153.92194527629664,179.4090909090909
1,2026-04-09,LABORAL,15:30,129.0,166.870258676508,182.46473029045643
1,2026-04-09,LABORAL,16:00,109.0,132.8934986218246,152.76348547717842
1,2026-04-09,LABORAL,16:30,110.0,104.45957881456401,126.78008298755186
1,2026-04-09,LABORAL,17:00,91.0,65.86889963857959,75.79741379310344
1,2026-04-09,LABORAL,17:30,16.0,30.511272352182147,39.335443037974684
1,2026-04-10,LABORAL,04:30,113.0,100.57996150088807,127.03305785123968
1,2026-04-10,LABORAL,05:00,124.0,100.31634866343025,124.46473029045643
1,2026-04-10,LABORAL,05:30,139.0,121.13632887915948,142.98760330578511
1,2026-04-10,LABORAL,06:00,131.0,118.28903276177232,145.06198347107437
1,2026-04-10,LABORAL,06:30,93.0,134.6600191149127,133.85477178423236
1,2026-04-10,LABORAL,07:00,152.0,132.07813391355134,132.6818181818182
1,2026-04-10,LABORAL,07:30,98.0,125.96582833400633,137.71074380165288
1,2026-04-10,LABORAL,08:00,187.0,126.52789253321676,135.65145228215766
1,2026-04-10,LABORAL,08:30,81.0,117.59324815076442,138.21576763485479
1,2026-04-10,LABORAL,09:00,162.0,127.09750039999494,136.0124481327801
1,2026-04-10,LABORAL,09:30,144.0,97.22744381037359,123.12809917355372
1,2026-04-10,LABORAL,10:00,90.0,107.43101185145349,104.23140495867769
1,2026-04-10,LABORAL,10:30,87.0,84.27071185250274,97.45867768595042
1,2026-04-10,LABORAL,11:00,99.0,84.5031312555667,95.09917355371901
1,2026-04-10,LABORAL,11:30,100.0,100.62692171389152,101.67355371900827
1,2026-04-10,LABORAL,12:00,134.0,98.12005605644096,112.4504132231405
1,2026-04-10,LABORAL,12:30,88.0,122.06430026205368,136.09128630705393
1,2026-04-10,LABORAL,13:00,132.0,120.47688125810103,136.88429752066116
1,2026-04-10,LABORAL,13:30,162.0,128.17520042841505,146.9214876033058
1,2026-04-10,LABORAL,14:00,172.0,121.29853778627826,152.18333333333334
1,2026-04-10,LABORAL,14:30,205.0,144.0215806139178,158.34297520661158
1,2026-04-10,LABORAL,15:00,101.0,130.61050873561948,179.28925619834712
1,2026-04-10,LABORAL,15:30,211.0,142.9637312445398,182.08298755186723
1,2026-04-10,LABORAL,16:00,104.0,110.49833454754747,153.02489626556016
1,2026-04-10,LABORAL,16:30,165.0,91.4188711224904,126.90041493775934
1,2026-04-10,LABORAL,17:00,56.0,59.35786041031866,75.87931034482759
1,2026-04-11,SABADO,04:30,65.0,99.17208669208962,84.58823529411765
1,2026-04-11,SABADO,05:00,50.0,80.3652243693522,61.13725490196079
1,2026-04-11,SABADO,05:30,87.0,110.06622209388632,98.1923076923077
1,2026-04-11,SABADO,06:00,66.0,100.8672737070322,97.11538461538461
1,2026-04-11,SABADO,06:30,125.0,105.78551758048992,114.4423076923077
1,2026-04-11,SABADO,07:00,104.0,102.03294538365168,103.46153846153847
1,2026-04-11,SABADO,07:30,88.0,102.01138948616065,108.82692307692308
1,2026-04-11,SABADO,08:00,55.0,99.3334247998005,103.32692307692308
1,2026-04-11,SABADO,08:30,59.0,100.23993022394751,101.09615384615384
1,2026-04-11,SABADO,09:00,101.0,94.96178520229411,98.59615384615384
1,2026-04-11,SABADO,09:30,52.0,85.32427540239296,93.98076923076923
1,2026-04-11,SABADO,10:00,123.0,84.26496090562804,91.07692307692308
1,2026-04-11,SABADO,10:30,103.0,87.59216812231197,94.96
1,2026-04-11,SABADO,11:00,63.0,83.00127828484848,99.17307692307692
1,2026-04-11,SABADO,11:30,58.0,82.51489719055638,83.66666666666667
1,2026-04-11,SABADO,12:00,176.0,89.46640554457755,94.52941176470588
1,2026-04-11,SABADO,13:00,57.0,107.0585594502973,77.23404255319149
1,2026-04-11,SABADO,13:30,92.0,98.88128491915293,81.26530612244898
1,2026-04-11,SABADO,14:00,62.0,117.9880573155578,82.34693877551021
1,2026-04-11,SABADO,15:00,69.0,115.43103006546161,76.4
1,2026-04-11,SABADO,15:30,82.0,135.68101186064405,67.6938775510204
1,2026-04-11,SABADO,16:00,44.0,127.51246199201913,58.979166666666664
1,2026-04-11,SABADO,16:30,43.0,141.700365148603,66.76190476190476
1,2026-04-11,SABADO,17:30,30.0,112.20861981973107,29.157894736842106
1,2026-04-12,DOMINGO,07:30,30.0,30.25442113402896,33.45652173913044
1,2026-04-12,DOMINGO,08:00,28.0,32.02172102662817,35.90243902439025
1,2026-04-12,DOMINGO,09:30,31.0,32.184203245095546,34.857142857142854
1,2026-04-12,DOMINGO,10:30,36.0,34.867580369968934,34.853658536585364
1,2026-04-12,DOMINGO,12:00,36.0,35.62616370442625,36.35897435897436
1,2026-04-12,DOMINGO,13:30,23.0,36.42100361336776,30.86111111111111
1,2026-04-12,DOMINGO,14:30,22.0,32.69937702298385,38.44117647058823
1,2026-04-12,DOMINGO,15:30,37.0,34.82944116869237,36.375
1,2026-04-13,LABORAL,04:30,117.0,112.7153270426504,126.84297520661157
1,2026-04-13,LABORAL,05:00,119.0,108.54084985672148,124.36929460580913
1,2026-04-13,LABORAL,05:30,79.0,109.40865899955759,142.9504132231405
1,2026-04-13,LABORAL,06:00,138.0,139.15820187224864,144.8388429752066
1,2026-04-13,LABORAL,06:30,215.0,113.53166556709007,133.86721991701245
1,2026-04-13,LABORAL,07:00,78.0,127.66808831088733,132.74380165289256
1,2026-04-13,LABORAL,07:30,206.0,127.91345885148345,137.54132231404958
1,2026-04-13,LABORAL,08:00,48.0,132.77059104330633,135.59751037344398
1,2026-04-13,LABORAL,08:30,132.0,122.21414777904884,137.56016597510373
1,2026-04-13,LABORAL,09:00,151.0,127.01697858140646,136.36514522821577
1,2026-04-13,LABORAL,09:30,100.0,103.13133889749474,123.19421487603306
1,2026-04-13,LABORAL,10:00,85.0,87.49689093457475,104.02066115702479
1,2026-04-13,LABORAL,10:30,74.0,75.87170635505692,97.18595041322314
1,2026-04-13,LABORAL,11:00,95.0,93.3517642814841,95.07851239669421
1,2026-04-13,LABORAL,11:30,118.0,89.80727188859015,101.84297520661157
1,2026-04-13,LABORAL,12:00,86.0,119.15079091608672,112.2892561983471
1,2026-04-13,LABORAL,12:30,99.0,109.0220645466945,135.95850622406638
1,2026-04-13,LABORAL,13:00,139.0,96.90495628294488,136.65702479338842
1,2026-04-13,LABORAL,13:30,115.0,157.38081776644447,147.03305785123968
1,2026-04-13,LABORAL,14:00,189.0,132.04018853963996,152.2375
1,2026-04-13,LABORAL,14:30,80.0,102.69512549154206,158.37190082644628
1,2026-04-13,LABORAL,15:00,211.0,195.59389957040992,178.95867768595042
1,2026-04-13,LABORAL,15:30,176.0,134.55455132665622,182.11618257261412
1,2026-04-13,LABORAL,16:00,104.0,150.53072998899563,152.8298755186722
1,2026-04-13,LABORAL,16:30,131.0,82.53175566110309,126.90041493775934
1,2026-04-13,LABORAL,17:00,76.0,71.20720332689376,75.65086206896552
1,2026-04-13,LABORAL,17:30,26.0,24.30321896143691,39.00636942675159
1,2026-04-14,LABORAL,04:30,71.0,102.0030182178461,126.89669421487604
1,2026-04-14,LABORAL,05:00,157.0,108.95088064839702,124.24896265560166
1,2026-04-14,LABORAL,05:30,129.0,130.64375991713283,142.93801652892563
1,2026-04-14,LABORAL,06:00,151.0,117.07332145812254,144.62809917355372
1,2026-04-14,LABORAL,06:30,89.0,127.75136418140093,134.2448132780083
1,2026-04-14,LABORAL,07:00,130.0,139.44385284715972,132.6198347107438
1,2026-04-14,LABORAL,07:30,179.0,127.05969887380316,137.50413223140495
1,2026-04-14,LABORAL,08:00,144.0,129.75458994218397,135.28215767634856
1,2026-04-14,LABORAL,08:30,88.0,119.91239528318259,137.49377593360995
1,2026-04-14,LABORAL,09:00,144.0,130.03288201550896,136.54771784232366
1,2026-04-14,LABORAL,09:30,130.0,117.36955927012141,123.01652892561984
1,2026-04-14,LABORAL,10:00,67.0,97.23908302345026,103.82644628099173
1,2026-04-14,LABORAL,10:30,141.0,104.82567463033945,97.15702479338843
1,2026-04-14,LABORAL,11:00,103.0,84.09655628564417,95.14049586776859
1,2026-04-14,LABORAL,11:30,88.0,92.42485658545513,102.0909090909091
1,2026-04-14,LABORAL,12:00,146.0,90.81831919930369,112.33471074380165
1,2026-04-14,LABORAL,12:30,143.0,128.414006084505,135.71784232365144
1,2026-04-14,LABORAL,13:00,180.0,107.69532057434238,135.5909090909091
1,2026-04-14,LABORAL,13:30,62.0,127.37675278321234,146.78512396694214
1,2026-04-14,LABORAL,14:00,114.0,130.52994659529065,152.38333333333333
1,2026-04-14,LABORAL,14:30,186.0,136.67519595788113,157.78512396694214
1,2026-04-14,LABORAL,15:00,131.0,132.17349162057147,179.59504132231405
1,2026-04-14,LABORAL,15:30,107.0,150.7224693639239,181.8174273858921
1,2026-04-14,LABORAL,16:00,136.0,119.65933678136781,152.56846473029046
1,2026-04-14,LABORAL,16:30,110.0,104.50751815137664,126.87136929460581
1,2026-04-14,LABORAL,17:00,46.0,46.869810440927054,75.61206896551724
1,2026-04-15,LABORAL,04:30,76.0,86.34516424649891,126.63223140495867
1,2026-04-15,LABORAL,05:00,81.0,122.98825440244825,124.31535269709543
1,2026-04-15,LABORAL,05:30,157.0,125.86782958530206,142.9793388429752
1,2026-04-15,LABORAL,06:00,128.0,111.03535882041334,144.6198347107438
1,2026-04-15,LABORAL,06:30,99.0,123.60274105564183,134.02904564315352
1,2026-04-15,LABORAL,07:00,131.0,124.42158943351262,132.82644628099175
1,2026-04-15,LABORAL,07:30,126.0,121.33430912275571,137.4090909090909
1,2026-04-15,LABORAL,08:00,93.0,115.61797382552226,135.46473029045643
1,2026-04-15,LABORAL,08:30,224.0,115.53586097754865,137.13278008298755
1,2026-04-15,LABORAL,09:00,124.0,128.86375392125706,136.63070539419087
1,2026-04-15,LABORAL,09:30,114.0,95.4208363005315,123.04132231404958
1,2026-04-15,LABORAL,10:00,59.0,93.36952171127741,103.61570247933884
1,2026-04-15,LABORAL,10:30,76.0,81.51493953268461,97.38429752066116
1,2026-04-15,LABORAL,11:00,95.0,81.10458195702844,95.39256198347107
1,2026-04-15,LABORAL,11:30,78.0,93.5365751492643,101.82644628099173
1,2026-04-15,LABORAL,12:00,79.0,87.21258311126164,112.71900826446281
1,2026-04-15,LABORAL,12:30,102.0,111.05908892860943,135.7219917012448
1,2026-04-15,LABORAL,13:00,116.0,141.6733038408584,135.84710743801654
1,2026-04-15,LABORAL,13:30,162.0,114.01634337251323,146.58264462809916
1,2026-04-15,LABORAL,14:00,119.0,124.97870897960996,152.22083333333333
1,2026-04-15,LABORAL,14:30,58.0,157.20907050706256,157.61570247933884
1,2026-04-15,LABORAL,15:00,138.0,134.0625668551705,179.45867768595042
1,2026-04-15,LABORAL,15:30,176.0,160.63350848927624,181.78008298755188
1,2026-04-15,LABORAL,16:00,89.0,132.08385096513592,152.49377593360995
1,2026-04-15,LABORAL,16:30,75.0,94.27865077046883,126.85892116182572
1,2026-04-15,LABORAL,17:00,46.0,66.37697868923217,75.1896551724138
1,2026-04-16,LABORAL,04:30,123.0,99.68887461135716,126.45454545454545
1,2026-04-16,LABORAL,05:00,49.0,118.59981955238601,124.14107883817428
1,2026-04-16,LABORAL,05:30,181.0,119.19889260425427,142.9917355371901
1,2026-04-16,LABORAL,06:00,34.0,113.39568608765846,144.55785123966942
1,2026-04-16,LABORAL,06:30,162.0,123.83674585276118,133.87551867219918
1,2026-04-16,LABORAL,07:00,96.0,128.52789963099963,132.91322314049586
1,2026-04-16,LABORAL,07:30,136.0,114.40927531598194,137.12396694214877
1,2026-04-16,LABORAL,08:00,142.0,121.69905938706994,135.43983402489627
1,2026-04-16,LABORAL,08:30,107.0,121.28213878045874,137.57261410788382
1,2026-04-16,LABORAL,09:00,115.0,123.37368093908353,136.69294605809128
1,2026-04-16,LABORAL,09:30,70.0,99.12559863583598,122.98760330578513
1,2026-04-16,LABORAL,10:00,140.0,94.19532198390118,103.5
1,2026-04-16,LABORAL,10:30,85.0,83.50197144843378,97.26446280991736
1,2026-04-16,LABORAL,11:00,40.0,74.83526381023253,95.4504132231405
1,2026-04-16,LABORAL,11:30,116.0,91.72603407042145,101.75206611570248
1,2026-04-16,LABORAL,12:00,115.0,95.26210039987924,112.90082644628099
1,2026-04-16,LABORAL,12:30,115.0,115.94881857582375,135.9875518672199
1,2026-04-16,LABORAL,13:00,108.0,119.96572264833623,135.94628099173553
1,2026-04-16,LABORAL,13:30,160.0,122.03013245883743,146.63223140495867
1,2026-04-16,LABORAL,14:00,117.0,129.7130486424009,152.12916666666666
1,2026-04-16,LABORAL,14:30,192.0,143.24913879334352,157.01652892561984
1,2026-04-16,LABORAL,15:00,145.0,148.04683456786438,179.26859504132233
1,2026-04-16,LABORAL,15:30,60.0,148.63779201945846,181.8091286307054
1,2026-04-16,LABORAL,16:00,207.0,118.57752399986249,152.18672199170123
1,2026-04-16,LABORAL,16:30,82.0,95.58175192956142,126.74273858921161
1,2026-04-17,LABORAL,04:30,136.0,110.7671655384892,126.440329218107
1,2026-04-17,LABORAL,05:00,100.0,110.64874433965305,123.8305785123967
1,2026-04-17,LABORAL,05:30,124.0,123.74285516279404,143.14814814814815
1,2026-04-17,LABORAL,06:00,166.0,114.5018883022461,144.10288065843622
1,2026-04-17,LABORAL,06:30,144.0,143.39212464377843,133.9917355371901
1,2026-04-17,LABORAL,07:30,137.0,134.24895358862688,137.119341563786
1,2026-04-17,LABORAL,08:00,172.0,126.03236837148519,135.46694214876032
1,2026-04-17,LABORAL,08:30,105.0,132.0129865451468,137.44628099173553
1,2026-04-17,LABORAL,09:00,180.0,115.0129223436105,136.60330578512398
1,2026-04-17,LABORAL,09:30,69.0,130.9793817724328,122.76954732510288
1,2026-04-17,LABORAL,10:00,102.0,103.82190345367307,103.65020576131687
1,2026-04-17,LABORAL,10:30,49.0,95.07731422759767,97.21399176954732
1,2026-04-17,LABORAL,11:00,148.0,90.40282550998508,95.22222222222223
1,2026-04-17,LABORAL,11:30,88.0,81.145822482824,101.81069958847736
1,2026-04-17,LABORAL,12:00,122.0,91.58262019301162,112.90946502057614
1,2026-04-17,LABORAL,12:30,110.0,106.769576808336,135.900826446281
1,2026-04-17,LABORAL,13:00,153.0,122.51906852237491,135.8312757201646
1,2026-04-17,LABORAL,13:30,107.0,127.57448101663763,146.6872427983539
1,2026-04-17,LABORAL,14:00,104.0,131.40344468014302,151.98340248962654
1,2026-04-17,LABORAL,14:30,185.0,130.08118412171515,157.1604938271605
1,2026-04-17,LABORAL,15:00,65.0,156.48832365487576,179.1275720164609
1,2026-04-17,LABORAL,15:30,163.0,157.21527633092322,181.30578512396696
1,2026-04-17,LABORAL,16:00,177.0,157.01927147032671,152.41322314049586
1,2026-04-17,LABORAL,16:30,140.0,111.44383137765243,126.55785123966942
1,2026-04-17,LABORAL,17:00,72.0,99.90526780718417,75.17241379310344
1,2026-04-18,SABADO,04:30,63.0,74.12139921062985,83.17647058823529
1,2026-04-18,SABADO,05:00,54.0,63.94140182156253,61.333333333333336
1,2026-04-18,SABADO,05:30,103.0,85.5558850632544,97.96153846153847
1,2026-04-18,SABADO,06:00,77.0,80.69695501007138,96.4423076923077
1,2026-04-18,SABADO,06:30,86.0,106.95369546294201,113.07692307692308
1,2026-04-18,SABADO,07:00,90.0,104.59234341772361,102.78846153846153
1,2026-04-18,SABADO,07:30,83.0,94.54274902524695,108.17307692307692
1,2026-04-18,SABADO,08:00,103.0,96.20503506842589,102.46153846153847
1,2026-04-18,SABADO,08:30,91.0,95.24387054391659,100.21153846153847
1,2026-04-18,SABADO,09:00,95.0,87.52219921517404,98.13461538461539
1,2026-04-18,SABADO,09:30,96.0,73.14840199749356,92.8076923076923
